A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59
0.04250000000000001,-0.04500000000000003,-0.00874999999999999,-0.005000000000000011,0.04250000000000001,0.038749999999999986,-0.04250000000000001,0.015000000000000003,0.0225,-2.7755575615628914e-17,0.06,0.003749999999999993,0.0037500000000000016,-0.07,-0.023750000000000025,0.02125,0.05625000000000001,0.07875,-0.007500000000000003,-0.011249999999999993,-0.02000000000000001,0.02625000000000001,-0.02875,1.734723475976807e-17,0.0012500000000000306,0.031250000000000014,0.012499999999999983,-0.0325,-0.0012500000000000046,-0.005000000000000018,-0.035,-0.69625,1.734723475976807e-17,6.938893903907228e-18,-0.015000000000000013,-0.12250000000000001,-0.012499999999999994,-0.005000000000000006,0.03249999999999999,-0.010000000000000007,-0.013750000000000009,0.007500000000000007,-0.006249999999999985,0.007499999999999993,-0.022500000000000006,-0.014999999999999993,-0.026250000000000002,0.016250000000000014,-0.021250000000000012,-0.0049999999999999975,0.02125,0.023749999999999997,0.10749999999999998,-0.11,0.03375000000000001,0.03250000000000001,0.0049999999999999906,-0.11000000000000001,-0.027499999999999986,0.0012499999999999942
-0.048749999999999995,-0.039999999999999994,-0.11499999999999996,-0.07125000000000004,0.03875,0.026249999999999996,-0.04125000000000003,0.007500000000000007,0.0325,-0.05875,-0.06375000000000001,-0.026250000000000002,0.03500000000000003,0.16625,-0.018749999999999975,0.012499999999999997,-0.08874999999999998,0.08249999999999998,0.0024999999999999745,0.10999999999999999,0.04124999999999998,-0.03749999999999999,0.006250000000000019,-0.08000000000000002,0.007500000000000007,-0.022499999999999996,-0.03375,-0.01750000000000001,-0.29250000000000004,0.02000000000000001,-0.061250000000000006,0.49,-0.14875000000000002,-0.07875000000000001,-0.14625000000000002,0.16749999999999998,0.0,0.08499999999999998,0.01999999999999999,0.015,-0.07,0.022500000000000006,0.03125000000000001,-0.031249999999999986,0.10875000000000001,-0.028750000000000015,-0.010000000000000009,0.006250000000000019,0.012500000000000008,0.010000000000000009,-0.007500000000000007,0.09249999999999999,0.010000000000000009,0.08249999999999999,0.11250000000000002,-0.06374999999999999,-0.029999999999999985,0.07750000000000003,-0.037499999999999985,0.027499999999999997
0.05124999999999999,-0.07750000000000001,-0.005000000000000008,-0.018749999999999992,0.013749999999999998,0.03250000000000001,0.03500000000000002,-0.0074999999999999945,-0.008750000000000004,-0.04375000000000003,-0.02124999999999994,0.01124999999999999,-0.005000000000000018,-0.005,-0.006249999999999988,-0.018749999999999996,0.09374999999999999,0.013750000000000016,0.006249999999999998,-0.013750000000000023,-0.028750000000000005,-0.005000000000000003,0.051250000000000025,-0.0012500000000000033,0.007500000000000007,-0.0049999999999999906,0.013750000000000014,-0.011250000000000003,-0.09125,-0.07000000000000003,0.033749999999999995,-0.6925,0.24,-0.1425,-0.13,0.10249999999999997,0.0037500000000000033,-0.027500000000000014,-0.0012499999999999872,0.00874999999999998,0.042500000000000024,-0.014999999999999979,-0.0062500000000000056,-0.008750000000000004,-0.036250000000000004,-0.05,-0.03125000000000003,0.011249999999999996,0.01999999999999997,-0.01749999999999998,-0.01625,0.08624999999999997,0.07,-0.11125,0.04250000000000002,0.011249999999999993,-0.05624999999999996,-0.00750000000000001,-0.0275,0.00875000000000001
-0.06999999999999998,0.012500000000000011,-0.035,0.0037500000000000033,0.008749999999999994,-0.06125,0.04000000000000001,-0.010000000000000009,-0.006249999999999964,-0.04624999999999996,0.026249999999999996,0.010000000000000009,0.01999999999999999,-0.010000000000000009,0.011249999999999982,-0.006249999999999978,0.255,-0.01625,-0.0075000000000000205,0.006249999999999978,-0.09875,-0.03625000000000003,0.041249999999999995,0.02625000000000001,-0.01625000000000003,-0.024999999999999967,-0.01125000000000001,-0.012500000000000011,0.016250000000000042,0.33375,0.10124999999999999,0.685,0.26625,0.1375,-0.08375000000000003,-0.09625,0.016250000000000014,0.015,-0.0625,-0.0037500000000000033,0.011249999999999982,0.023749999999999993,-1.3877787807814457e-17,-0.009999999999999967,-0.003750000000000017,0.020000000000000004,-0.0025000000000000022,-2.7755575615628914e-17,0.012499999999999956,-0.0037500000000000033,0.017500000000000016,0.0025000000000000577,-0.06874999999999999,-0.10124999999999997,0.007499999999999979,-0.010000000000000037,-0.023749999999999993,0.018750000000000017,-0.027500000000000024,0.010000000000000023
0.06124999999999997,0.024999999999999967,-0.09124999999999997,-0.011249999999999994,0.019999999999999973,-0.23875,0.013749999999999978,-0.008750000000000004,-0.0037499999999999964,0.0050000000000000044,0.034999999999999955,0.05,-0.030000000000000013,-0.03499999999999998,0.006249999999999978,0.020000000000000018,0.13999999999999996,-0.18,0.0050000000000000044,-0.002500000000000009,-0.17624999999999996,-0.15000000000000002,-0.0024999999999999974,-0.04000000000000001,-0.05750000000000002,-0.01625,-0.004999999999999973,0.023749999999999976,0.06000000000000002,-0.16,0.21250000000000002,0.7775000000000001,-0.30875,-0.255,-0.11374999999999996,-0.23125,-0.033749999999999974,-0.02000000000000001,0.04374999999999998,-0.01125000000000001,-0.031250000000000014,0.004999999999999987,-0.0050000000000000044,-0.005000000000000003,0.004999999999999977,0.06875000000000003,0.0037500000000000033,5.204170427930421e-18,-0.0175,-0.006249999999999988,-0.010000000000000021,0.03624999999999999,-0.057499999999999996,-0.020000000000000018,0.03875000000000001,-0.0024999999999999953,0.0225,-0.14125000000000004,-0.016249999999999994,0.0062500000000000056
0.02875000000000001,-0.03624999999999999,-0.04375000000000001,0.0024999999999999745,-0.013750000000000012,-0.04750000000000003,0.05625000000000002,-0.001250000000000015,-0.0025000000000000022,0.015,0.01874999999999996,0.0025000000000000022,-0.02375000000000005,0.03,0.0012500000000000427,0.043750000000000025,0.07250000000000002,0.013749999999999998,-0.0037499999999999756,0.012500000000000011,0.03874999999999999,0.011249999999999982,0.06750000000000003,0.013750000000000012,-0.0012500000000000011,0.04125000000000001,0.006250000000000019,-0.017499999999999988,-0.09125000000000003,0.017499999999999946,0.03750000000000002,0.8325,-0.12375000000000001,-0.15000000000000002,-0.0024999999999999745,0.06749999999999994,0.03749999999999995,0.008749999999999994,0.0,-0.002500000000000016,0.0037500000000000033,0.02500000000000001,0.01125000000000001,0.04250000000000001,0.016250000000000042,-0.008750000000000008,-0.0012500000000000289,-0.013749999999999998,0.017500000000000016,0.0,0.03875000000000002,0.03125000000000003,-0.012499999999999983,0.09125,-0.0025000000000000022,0.006249999999999992,-0.0050000000000000044,0.04875,-0.02124999999999999,0.006249999999999992
0.03624999999999999,0.015000000000000013,-0.012499999999999956,-0.011250000000000038,-0.018749999999999975,-0.05500000000000001,-0.0012499999999999872,-0.007500000000000007,0.006249999999999978,0.0,-0.035,-0.0050000000000000044,0.01125000000000001,-0.007500000000000007,0.007500000000000007,0.010000000000000009,0.04500000000000001,0.032500000000000015,-0.005000000000000018,-0.0049999999999999906,0.02750000000000001,-0.03749999999999999,-0.0037499999999999895,0.04000000000000002,0.015000000000000013,0.027499999999999983,-0.009999999999999995,0.022500000000000006,0.07249999999999998,0.295,0.06874999999999999,0.5387500000000001,-0.09875,0.19374999999999998,-0.06624999999999999,0.027499999999999997,0.02749999999999997,0.007500000000000007,-0.01625,0.011249999999999996,0.011250000000000038,0.02874999999999997,0.023750000000000007,0.006249999999999992,0.013749999999999984,-0.0475,0.0050000000000000044,-0.010000000000000009,0.019999999999999962,0.0050000000000000044,-0.007500000000000007,-0.036250000000000004,0.0025000000000000022,0.04750000000000003,0.007500000000000007,-0.015000000000000013,0.0,-0.030000000000000013,0.018749999999999975,0.0037500000000000033
0.006249999999999992,-0.018750000000000003,0.006249999999999978,0.016250000000000014,0.0049999999999999906,0.01125000000000001,0.007500000000000007,0.0012500000000000011,-0.028750000000000026,0.014999999999999986,0.052500000000000005,-0.008749999999999994,0.0050000000000000044,-0.0012500000000000011,0.0037500000000000033,-0.008750000000000008,0.04000000000000001,-0.03,0.0050000000000000044,0.03875000000000001,0.061249999999999985,0.018750000000000017,0.0012500000000000011,0.004999999999999977,0.016250000000000014,-0.024999999999999994,0.0037500000000000033,0.0325,-0.017499999999999974,-0.03874999999999998,0.03374999999999999,0.8512500000000001,0.02500000000000001,0.02749999999999997,0.1175,0.017499999999999988,0.016249999999999973,0.01874999999999996,-0.008750000000000008,0.0012500000000000011,0.007499999999999993,0.0,0.010000000000000009,-0.01625,0.010000000000000009,0.01249999999999997,-0.018749999999999975,-0.017499999999999974,0.007499999999999979,0.0049999999999999906,0.004999999999999977,-0.001250000000000015,-0.011249999999999996,-0.015,-0.0037500000000000033,-0.0062500000000000056,-0.012499999999999997,0.01625,-0.05499999999999994,-0.0012499999999999734
-0.045,-0.023749999999999993,-0.02374999999999998,0.00874999999999998,0.03374999999999999,-0.03375,-0.017500000000000016,-0.018749999999999947,0.007500000000000007,0.021249999999999977,-0.017499999999999988,0.0025000000000000022,0.0037500000000000033,-0.01125000000000001,-0.017499999999999988,0.05624999999999998,-0.0625,0.05250000000000002,0.018750000000000017,0.0050000000000000044,0.06999999999999997,0.020000000000000004,-0.026249999999999996,-0.033749999999999974,0.013749999999999998,0.01125000000000001,0.026249999999999968,0.004999999999999977,-2.7755575615628914e-17,-0.031249999999999972,-0.03125000000000003,0.6037499999999999,0.2,0.28,-0.06125000000000003,0.11625,-0.008749999999999966,-0.017500000000000016,-0.0050000000000000044,-0.0037500000000000033,0.006249999999999964,-0.0062500000000000056,0.028749999999999984,0.013749999999999998,0.0012500000000000011,-1.3877787807814457e-17,0.01999999999999999,0.0025000000000000022,0.008749999999999994,0.005000000000000032,-0.006249999999999992,-0.006250000000000033,-2.7755575615628914e-17,0.08999999999999998,-0.0012499999999999317,-0.01625,0.008749999999999994,0.04250000000000001,-0.05999999999999997,-0.007500000000000007
0.12374999999999999,0.07250000000000004,0.008750000000000008,0.0037499999999999895,-0.09125000000000003,-0.045000000000000026,0.14250000000000002,-0.0050000000000000044,-0.02875000000000001,-0.032500000000000015,-0.17874999999999996,-0.02749999999999997,-0.05499999999999999,0.003750000000000017,-0.05249999999999999,-0.031249999999999986,0.10124999999999999,-0.04125000000000001,-0.019999999999999976,0.06250000000000001,0.0775,1.3877787807814457e-17,0.03499999999999999,0.09125,-0.05375000000000002,-0.07,-0.015000000000000013,0.014999999999999972,-0.003750000000000017,-0.12750000000000003,0.14375000000000002,0.41374999999999995,0.08374999999999998,-0.34375,0.06375000000000001,0.42375000000000007,0.023750000000000007,-0.06624999999999995,0.04749999999999999,1.3877787807814457e-17,0.01999999999999999,0.175,0.060000000000000026,0.10499999999999998,0.047500000000000014,0.06749999999999998,0.02124999999999999,0.03874999999999999,0.010000000000000023,0.05249999999999999,-0.04500000000000001,-0.05500000000000001,0.08124999999999996,0.14250000000000002,0.005000000000000032,0.06624999999999999,0.03749999999999998,-0.11375,-0.15499999999999997,-0.020000000000000018
