A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59
-0.015,-0.05500000000000001,-0.0025000000000000014,0.010000000000000002,-0.01125,0.01,-0.0125,-0.055,0.004999999999999996,-0.03374999999999999,-0.012500000000000002,-0.0049999999999999906,0.0175,-0.022500000000000013,-0.00375,-0.0050000000000000044,-0.011250000000000007,-0.021249999999999998,-0.011250000000000003,-0.02,-0.03750000000000002,0.035,-0.015000000000000005,-0.007500000000000007,-0.027499999999999997,0.05000000000000002,0.0025000000000000022,-0.04,-0.007499999999999993,-0.03750000000000001,-0.011249999999999994,-0.09250000000000003,3.469446951953614e-18,0.007500000000000008,-0.030000000000000002,-0.024999999999999988,-0.0024999999999999983,0.0075000000000000015,0.014999999999999993,0.0,-0.009999999999999993,0.0037500000000000103,0.008750000000000003,-0.0025000000000000014,-0.07124999999999998,-0.002499999999999991,-0.04000000000000001,0.0,-0.05375,0.0037500000000000103,0.002500000000000016,0.012500000000000004,-0.058750000000000004,-0.009999999999999998,0.017500000000000005,0.0024999999999999953,0.005000000000000008,-0.03875000000000001,0.0037499999999999955,0.00874999999999998
0.028749999999999984,-0.15125,0.05000000000000001,-0.07999999999999999,0.01750000000000001,-0.03749999999999998,0.001250000000000008,-0.155,-0.007499999999999996,-0.07,-0.014999999999999987,0.04124999999999999,-0.03249999999999999,0.05124999999999999,0.010000000000000009,0.01249999999999999,-0.0012500000000000011,-0.007499999999999996,-0.0024999999999999953,-0.0975,0.04625,-0.014999999999999996,-0.13375,-0.0037500000000000085,0.002500000000000009,0.013750000000000016,0.005000000000000001,-0.0375,-0.12375,-0.06499999999999997,-0.039999999999999994,0.11750000000000002,0.0575,0.01249999999999999,0.061250000000000006,0.018749999999999996,-0.0037500000000000033,-0.003750000000000007,-0.037500000000000006,-0.01999999999999999,-0.175,0.0925,-1.0408340855860843e-17,-0.008750000000000004,0.02125,0.12374999999999999,-0.01624999999999998,-0.11249999999999999,0.05999999999999998,0.01499999999999999,-0.020000000000000004,0.09999999999999999,-0.04000000000000001,-0.11499999999999999,-0.019999999999999997,-0.09750000000000003,0.009999999999999993,0.002499999999999985,-0.018750000000000003,0.10250000000000001
-0.04000000000000001,-0.10249999999999998,0.0125,-0.019999999999999997,5.204170427930421e-18,-0.12249999999999997,-0.047499999999999994,-0.009999999999999998,-0.01875,-0.09875000000000002,0.007500000000000004,-0.12,-0.00500000000000001,-0.0024999999999999927,0.002500000000000006,-0.018750000000000003,-0.014999999999999986,0.0024999999999999953,0.15000000000000002,-0.03,-0.35000000000000003,0.02125,0.08,0.007500000000000007,0.024999999999999998,0.009999999999999995,0.016250000000000007,-0.004999999999999984,-0.007500000000000003,0.0024999999999999935,0.018750000000000006,-0.14,-0.02,-0.06749999999999999,-0.0049999999999999906,0.0325,-3.5561831257524545e-17,0.0175,0.022499999999999982,-0.010000000000000004,0.02999999999999998,-0.0075,-0.014999999999999989,-0.011250000000000007,-0.04625000000000001,-0.004999999999999999,-0.06875,-0.010000000000000004,0.014999999999999993,0.009999999999999993,-0.049999999999999975,0.07875,0.0075,-0.03249999999999999,0.16999999999999998,-0.036250000000000004,0.04125000000000002,-0.012500000000000002,-0.012499999999999997,0.09250000000000003
0.2125,0.05,-0.014999999999999996,0.0275,-0.09750000000000002,-0.009999999999999974,0.18749999999999997,0.029999999999999985,0.03125000000000001,-0.011249999999999996,1.3877787807814457e-17,0.04250000000000002,0.032500000000000015,-0.027500000000000004,-0.09625000000000003,-0.04999999999999998,-0.10375000000000001,-0.045,0.020000000000000018,-0.016249999999999997,-0.25625,-0.085,0.09,0.027500000000000007,0.017500000000000033,-0.07750000000000001,0.027500000000000004,-0.155,-0.034999999999999996,-0.14375,0.036250000000000004,0.0675,0.0050000000000000044,-0.0024999999999999953,0.012499999999999994,-0.1675,0.005000000000000001,-0.14125000000000001,0.020000000000000004,-0.03750000000000001,0.043750000000000004,-0.06875,0.012500000000000008,0.008750000000000011,0.03499999999999995,0.09250000000000001,0.010000000000000005,0.03499999999999999,-0.020000000000000028,-0.0025000000000000022,-0.17124999999999999,-0.03375,0.04500000000000001,0.007499999999999986,0.03750000000000002,-0.09500000000000001,0.125,0.007500000000000003,0.0049999999999999906,-0.1325
-0.14750000000000002,0.21250000000000005,-0.08374999999999998,-0.04,0.012499999999999994,-0.08999999999999998,0.027500000000000017,0.05250000000000002,0.20375,0.07250000000000002,-0.07999999999999997,0.31,-0.055000000000000014,-0.03374999999999997,-0.12875,0.0325,-0.026250000000000023,0.2675,0.012500000000000004,0.06249999999999995,-0.40374999999999994,-0.3400000000000001,0.040000000000000015,-0.09624999999999999,-0.09999999999999999,-0.065,0.022499999999999996,0.06000000000000003,0.010000000000000026,0.14999999999999997,0.11000000000000001,0.47124999999999995,0.09749999999999999,-0.052500000000000005,0.04750000000000001,-0.1825,-0.010000000000000009,0.03749999999999999,0.1075,0.011250000000000003,-0.030000000000000006,0.02499999999999999,-0.003749999999999991,0.03625,0.010000000000000002,0.11500000000000002,0.03124999999999997,0.1775,0.013750000000000012,0.04875000000000001,0.10000000000000003,-0.0012500000000000115,0.07749999999999999,0.010000000000000005,0.1,0.09749999999999998,0.008749999999999983,-0.21000000000000002,0.007499999999999979,0.19999999999999998
-0.1575,-0.1,-0.009999999999999981,0.0625,0.018750000000000017,-0.04625000000000005,0.10750000000000001,-0.155,0.0375,0.08874999999999995,-0.12874999999999998,0.024999999999999998,-0.09500000000000001,0.007500000000000034,-0.01124999999999999,0.01750000000000001,-0.05249999999999997,-0.027500000000000017,-0.021250000000000015,-0.09125,-0.03624999999999999,0.06375,-0.009999999999999981,-0.015,-0.07250000000000002,0.016250000000000014,0.021249999999999998,-0.03249999999999999,-0.1375,-0.03499999999999999,-0.013749999999999998,0.08000000000000002,0.0675,-0.0074999999999999685,-0.0625,0.05749999999999998,0.015000000000000013,-0.06625000000000002,0.011249999999999994,0.07499999999999998,-0.0049999999999999975,-0.08999999999999997,-0.006250000000000002,-0.12999999999999998,-0.028750000000000022,-0.03249999999999999,-0.009999999999999981,0.05500000000000001,0.06499999999999999,0.01875000000000001,-0.16000000000000003,0.12249999999999998,-0.0024999999999999675,-0.12249999999999998,-0.01500000000000002,0.04125000000000001,0.029999999999999985,0.13499999999999998,0.0049999999999999906,0.05249999999999998
-0.11000000000000001,0.017500000000000005,-0.010000000000000014,1.734723475976807e-18,-0.008749999999999994,-0.017500000000000005,-0.052500000000000005,0.009999999999999998,-0.03,-0.023750000000000007,0.027500000000000004,0.053749999999999985,0.007500000000000005,-0.008750000000000006,-0.035,0.008749999999999999,0.0075000000000000205,-0.026249999999999996,-0.05249999999999999,0.01249999999999999,0.03749999999999999,-0.1175,-0.0125,-0.035,-0.014999999999999994,0.045,-0.018749999999999996,0.03750000000000001,0.012499999999999994,-0.0925,-1.0408340855860843e-17,0.10249999999999998,0.022499999999999996,0.03375,0.015,1.734723475976807e-18,0.028749999999999998,-0.01375,-0.01124999999999999,-0.015000000000000006,-0.005000000000000001,-0.028749999999999987,-0.044999999999999984,-0.007500000000000017,0.0075,-0.04499999999999999,-0.007500000000000005,0.006249999999999993,0.029999999999999992,-0.014999999999999996,0.0037500000000000033,-0.055,0.0025000000000000196,-0.017499999999999964,-0.017499999999999998,-0.02375,-0.011249999999999982,-0.10125,-0.023749999999999986,-0.11
-0.22625,-0.1775,-0.01249999999999999,0.024999999999999988,-0.027499999999999986,0.0025000000000000022,-0.029999999999999992,0.014999999999999993,0.013750000000000012,0.02499999999999999,0.13000000000000003,0.010000000000000009,-0.04250000000000001,-0.021249999999999998,0.027499999999999993,-0.0825,0.13374999999999998,0.01999999999999999,0.02000000000000001,-0.015000000000000003,0.065,0.07,-0.08,-0.0025000000000000005,0.013749999999999991,-0.0025000000000000057,-0.007499999999999988,-0.0925,-0.019999999999999997,0.07250000000000001,0.061250000000000006,0.22500000000000003,-0.265,0.006249999999999995,-0.052500000000000005,-0.0037500000000000033,0.022499999999999992,-0.28874999999999995,-0.02249999999999998,-0.05999999999999999,-0.010000000000000016,0.005000000000000001,-0.008750000000000015,0.10749999999999997,0.009999999999999995,0.038749999999999986,-0.007499999999999985,0.065,0.04250000000000001,-0.045000000000000005,-0.012499999999999995,-0.06125000000000001,-0.04749999999999999,-0.007500000000000003,0.02374999999999999,-0.13374999999999998,-0.1075,0.07875,0.018749999999999992,-0.06500000000000002
0.0675,-0.24625000000000002,-0.05500000000000001,0.02499999999999999,-0.0375,-0.04249999999999999,-0.01750000000000001,0.0975,-0.05625000000000002,0.01624999999999998,-0.010000000000000016,0.06499999999999999,0.002499999999999985,-0.0024999999999999883,0.008749999999999997,-0.016250000000000007,-0.033749999999999995,-0.09624999999999999,-0.1825,0.001250000000000022,0.2125,0.10250000000000002,-0.005000000000000006,-0.01125000000000001,-0.1625,0.028750000000000005,-0.15125,-0.010000000000000002,-0.05,-0.055,-0.00499999999999998,0.09250000000000001,-0.125,0.048750000000000036,0.09250000000000001,0.09875,-0.0725,-0.017499999999999988,0.008750000000000008,-0.1275,0.009999999999999988,0.014999999999999993,-0.07375000000000001,0.04875000000000003,-0.028750000000000015,-0.036250000000000004,-0.01625000000000001,-0.022499999999999985,0.13125000000000003,0.012499999999999985,0.010000000000000009,-0.13375,0.017499999999999998,-0.012500000000000004,-0.06125,-0.10125,0.057500000000000016,0.16499999999999998,-0.08124999999999999,0.03000000000000002
-0.32625000000000004,0.09875,-0.06374999999999999,-0.02000000000000001,0.09999999999999999,0.011250000000000017,0.11250000000000002,0.014999999999999993,0.01625,-0.05750000000000003,0.15249999999999997,-0.013749999999999957,-0.08625000000000002,0.0037500000000000033,0.08875,-0.0325,0.031249999999999993,-0.014999999999999986,0.032499999999999994,-0.048749999999999995,0.125,-0.06375,0.008749999999999994,0.06250000000000001,-0.039999999999999994,-0.06625,0.037500000000000006,-0.017500000000000005,-0.0037499999999999895,0.02250000000000001,0.013749999999999986,-0.02000000000000001,-0.026249999999999996,-0.11374999999999998,0.0012500000000000054,0.021249999999999998,-0.010000000000000005,0.04374999999999999,0.01499999999999998,-0.015,-0.006249999999999999,-0.09,-0.03125,-0.14125,0.002499999999999993,0.02749999999999999,0.05249999999999999,-0.1275,0.025,0.05125000000000001,0.007499999999999989,-0.02124999999999999,-0.10125000000000002,-0.024999999999999994,-0.025000000000000005,-0.065,-0.0012500000000000115,-0.10750000000000001,0.065,-0.15250000000000002
-0.04749999999999999,-0.0475,-0.009999999999999988,0.02,-3.469446951953614e-18,0.039999999999999994,-0.065,-0.052500000000000005,0.032500000000000015,-0.0037499999999999986,-0.0325,-1.3010426069826053e-18,0.004999999999999998,-0.007499999999999989,-0.0025000000000000022,0.03125,-0.020000000000000007,0.015,-0.017499999999999995,-0.027500000000000004,-0.017499999999999995,-0.029999999999999995,-0.007499999999999986,-0.00499999999999998,-0.04374999999999999,-0.0012500000000000011,0.002499999999999997,6.938893903907228e-18,-0.05,-0.027500000000000014,-0.006249999999999997,-0.08625,-0.029999999999999985,-0.03375,-0.02875,0.05125,0.0175,-0.027499999999999997,0.010000000000000004,-0.01249999999999999,-0.016250000000000007,-0.002499999999999996,0.05,0.024999999999999994,-0.0525,0.015,0.004999999999999992,-0.005000000000000008,-0.095,0.018749999999999996,-0.057499999999999996,-0.04375000000000001,-0.03874999999999999,-0.0037500000000000033,-2.0816681711721685e-17,-0.0062499999999999865,0.005000000000000008,0.013749999999999997,-0.01625,0.03124999999999999
0.02624999999999999,0.025,0.022500000000000006,-0.11000000000000001,-0.039999999999999994,-0.006250000000000001,-0.007500000000000001,-0.08500000000000002,0.013750000000000012,-0.035,0.01875,0.04625,-0.007499999999999996,-0.022500000000000006,-0.009999999999999988,0.02000000000000001,-0.012500000000000002,-0.02375000000000001,0.20875,0.035,0.09125000000000003,-0.022500000000000006,0.09,0.05125,0.02499999999999999,0.02500000000000001,0.005000000000000001,-0.017499999999999995,-0.057500000000000016,-0.032499999999999994,0.0049999999999999975,-0.10750000000000001,0.0012499999999999994,-0.04875000000000001,-0.11000000000000001,-0.018750000000000003,0.00500000000000001,0.027500000000000014,0.05124999999999999,-0.0175,0.007499999999999989,-0.049999999999999975,-0.03499999999999998,-0.43500000000000005,-0.027499999999999997,0.037500000000000006,-0.010000000000000002,0.04750000000000001,-0.027499999999999997,-0.048750000000000016,-0.07999999999999999,0.05,-0.0275,-0.0012500000000000011,0.06750000000000003,0.010000000000000009,0.0025000000000000057,-0.07250000000000002,-0.06124999999999999,-0.03749999999999999
