Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard
0.0,0.0,-0.0275,0.0,0.0,-0.015,0.0,0.0,0.0,0.0,0.0,0.0125
0.0,0.0,-0.015,0.0,0.0025000000000000022,-0.030000000000000002,0.0,0.0,0.0,0.0,0.0,0.0125
0.0,0.0,-0.015,0.0,0.0,-0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0075,-0.03375,0.0,0.0,0.0,0.0,0.0,0.01125
0.0,0.0,-0.015,0.0,0.0,-0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.02375,0.0,0.0012500000000000011,-0.02375,0.0,0.0,0.0,0.0,0.0,0.01625
0.0,0.0,-0.02375,0.0,0.0012500000000000011,-0.015,0.0,0.0,0.0,0.0,0.0,0.0075
0.0,0.0,-0.015,0.0,0.0,-0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0225,0.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0125
0.0,0.0,0.39,0.0,-0.00375,0.5725,0.0,0.0,0.0,0.0,0.0,0.01125
0.0,0.0,0.003749999999999998,0.0,0.006250000000000004,-0.055,0.0,0.0,0.0,0.0,0.0,0.015
0.0,0.0,-0.01875,0.0,0.0012500000000000011,-0.02875,0.0,0.0,0.0,0.0,0.0,0.01625
0.0,0.0,0.0,0.0,0.0037500000000000016,-0.05,0.0,0.0,0.0,0.0,0.0,0.01625
0.0,0.0,-0.01875,0.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.00875
0.0,0.0,0.0,0.0,-0.0075,-0.03375,0.0,0.0,0.0,0.0,0.0,0.01125
0.0,0.0,-0.015,0.0,0.0,-0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.35625000000000007,0.0,0.11000000000000001,0.4275,0.0,0.0,0.0,0.0,0.0,0.07625000000000001
0.0,0.0,-0.02625,0.0,0.0,-0.01875,0.0,0.0,0.0,0.0,0.0,0.015
0.0,0.0,0.39125,0.0,0.0025000000000000022,0.56125,0.0,0.0,0.0,0.0,0.0,0.015
0.0,0.0,-0.015,0.0,0.0,-0.015,0.0,0.0,0.0,0.0,0.0,0.0
