A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35
0.0,0.0,0.0,0.0,-0.0033397998193368038,0.0004869841300205735,-0.008163410721149376,0.023943433974377513,0.0036660930611378717,-0.07579900483517121,0.01719722397665464,0.0,0.0,0.0,0.0067257556335698606,0.0,0.0,0.0,0.0,0.001432380955266126,0.09144575494715809,-0.0020376785151984224,0.0,0.005401350915208241,0.0,0.0,0.0,0.0,0.0,0.0,0.005641092983496492,0.0,0.4047622554378313,0.0,0.0,-0.0035624386451763713
0.0,0.0,0.0,0.0,6.755958544999885e-05,0.0057112101386428546,0.00656674586211011,-0.004296190425829991,-0.0013449007357485244,-0.07285577208249379,0.013904781585583805,0.0,0.0,0.0,0.009642321280252872,0.0,0.0,0.0,0.0,0.0011587698193261532,0.10578170484693601,-0.00012430550327735546,0.0,0.0019124205874959444,0.0,0.0,0.0,0.0,0.0,0.0,0.006891845157169883,0.0,0.4158885043054943,0.0,0.0,-0.006104702483494293
0.0,0.0,0.0,0.0,-0.012826071148283517,-0.007112122880312199,-0.014385753736946753,0.023975574636369856,-0.006569126898302784,0.4418228498619419,-0.001636686585084135,0.0,0.0,0.0,0.004427003934242748,0.0,0.0,0.0,0.0,0.0003653372894223139,0.09365406700568656,0.006333710255003098,0.0,-0.028175872864167104,0.0,0.0,0.0,0.0,0.0,0.0,0.004488353181068305,0.0,-0.12403241828405044,0.0,0.0,-0.002528849162094957
0.0,0.0,0.0,0.0,-0.0010992261945102656,-0.0017291865430161125,-0.004835634913251852,0.015455277994733478,0.0007631548375229613,0.0908944634423915,-0.0019280157652247,0.0,0.0,0.0,0.0017934126735235623,0.0,0.0,0.0,0.0,0.0021110118700562452,0.23759487599996645,-0.0009567261455413245,0.0,0.0018588690026081168,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005948609869392385,0.0,0.1317490260548402,0.0,0.0,0.0011235515957378085
0.0,0.0,0.0,0.0,6.755958544999885e-05,0.0057112101386428546,0.00656674586211011,-0.004296190425829991,-0.0013449007357485244,-0.07285577208249379,0.013904781585583805,0.0,0.0,0.0,0.009642321280252872,0.0,0.0,0.0,0.0,0.0011587698193261532,0.10578170484693601,-0.00012430550327735546,0.0,0.0019124205874959444,0.0,0.0,0.0,0.0,0.0,0.0,0.006891845157169883,0.0,0.4158885043054943,0.0,0.0,-0.006104702483494293
0.0,0.0,0.0,0.0,0.007185495876010464,0.004766547783019632,-0.007665099101882333,0.024555197875092746,0.0024808532268707495,0.1966195407500254,-0.001298511790091652,0.0,0.0,0.0,0.0014725198313772126,0.0,0.0,0.0,0.0,0.002532916645432124,-0.046466368170804344,-0.0018627975176059408,0.0,-0.0010835515054986899,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024562499003513948,0.0,0.2899067013855165,0.0,0.0,0.003512797602961655
0.0,0.0,0.0,0.0,0.008498710347546422,0.006893809680891536,0.000768910520209829,-0.016593217592851487,0.006187891391523408,0.4102993766083182,-0.008572837111571516,0.0,0.0,0.0,0.00784559521074698,0.0,0.0,0.0,0.0,-0.008225259631838072,0.09492130864574393,0.010207920205225492,0.0,0.007965892812380844,0.0,0.0,0.0,0.0,0.0,0.0,-0.04232721799388628,0.0,-0.11381598952216108,0.0,0.0,-0.0012548989977381097
0.0,0.0,0.0,0.0,-0.001963829199785323,-0.00030781741003920615,4.561516980174929e-05,0.028707816755349995,-0.00044337301109408144,-0.07374817329387952,0.021706924555428487,0.0,0.0,0.0,0.0068586507104100745,0.0,0.0,0.0,0.0,0.001935059546267439,0.09254243970373864,0.0031713491954815255,0.0,0.00333680552763326,0.0,0.0,0.0,0.0,0.0,0.0,0.0060563888306933225,0.0,0.41233898150984716,0.0,0.0,0.002563154737217701
0.0,0.0,0.0,0.0,-0.006552004028935699,0.005563194516425938,-0.0034845237589024693,0.007041368956906808,0.001942539662695708,0.07451122977374325,-0.013040317186537323,0.0,0.0,0.0,-0.00817521801320254,0.0,0.0,0.0,0.0,-0.001456051535642473,-0.10482410506621818,0.00040926591462266517,0.0,-0.0009040079461783534,0.0,0.0,0.0,0.0,0.0,0.0,-0.006726071244920604,0.0,-0.4140510441460083,0.0,0.0,0.006945753774762125
0.0,0.0,0.0,0.0,0.004938373037889505,0.002533293634414804,0.00817158703855057,-0.005628690414328048,0.005582142772743737,-0.08274033557030179,-0.022133690354467037,0.0,0.0,0.0,0.013450416477498948,0.0,0.0,0.0,0.0,0.002554583310338785,0.09618767746587537,0.005074484062915872,0.0,-0.002108650882357779,0.0,0.0,0.0,0.0,0.0,0.0,-0.03063498004109988,0.0,0.38868013151279684,0.0,0.0,-0.0011263491156296367
0.0,0.0,0.0,0.0,0.007765059464936712,-0.0019508532802683476,0.001960178533772705,-0.0029786107134987107,0.0027509921095042957,0.19021914245068727,0.006164960349560715,0.0,0.0,0.0,0.007814245969211698,0.0,0.0,0.0,0.0,0.0031039880985372294,0.11976666550775918,0.004104920620011399,0.0,-0.002827202306025356,0.0,0.0,0.0,0.0,0.0,0.0,0.006284265981239514,0.0,0.17658069087024159,0.0,0.0,0.004041547560045728
0.0,0.0,0.0,0.0,-0.0020840295614880234,0.014669442211388741,0.0011528174871864394,0.007789343123590697,-0.0013190295171170874,0.18969547195299583,0.014316386854238772,0.0,0.0,0.0,-0.0020010713148803914,0.0,0.0,0.0,0.0,-0.008577561108213559,-0.0444390863785884,-0.002800813384728826,0.0,0.0036286489945177892,0.0,0.0,0.0,0.0,0.0,0.0,0.01529793418817917,0.0,0.27084630381659736,0.0,0.0,0.0010252363275367316
0.0,0.0,0.0,0.0,0.019100621903992306,0.00098597941039543,0.00286478894241327,0.015391527568162928,0.004514687896555642,-0.20342524809086626,0.0016192929601311335,0.0,0.0,0.0,0.0038000666820471453,0.0,0.0,0.0,0.0,-5.8883432141101364e-05,0.535382873885992,-0.0018406673412232522,0.0,0.0034342731541187276,0.0,0.0,0.0,0.0,0.0,0.0,-0.001654599447892906,0.0,0.08595972081703622,0.0,0.0,0.0011255556243031607
0.0,0.0,0.0,0.0,-0.0035476388555616724,-0.002558948381611117,-0.00834424591414063,0.016837737615351216,-0.0004930357705597998,0.20522553258364495,-0.0036915673653857084,0.0,0.0,0.0,0.0009711707322276197,0.0,0.0,0.0,0.0,0.004846825351869484,-0.048521447412203995,-0.0012114880375156646,0.0,0.0019315872519473486,0.0,0.0,0.0,0.0,0.0,0.0,-0.001497103086203424,0.0,0.3022854713348352,0.0,0.0,-3.285710627096705e-05
0.0,0.0,0.0,0.0,-0.0012446826955783764,0.0043134721756996446,0.0016841863402760281,-0.0001591865363661782,-0.0004934324721261873,-0.07575761759674605,0.017180595062177416,0.0,0.0,0.0,0.007019583240680732,0.0,0.0,0.0,0.0,0.0015275793585942665,0.096686288464457,-0.0005036706380769829,0.0,0.0022865475963135397,0.0,0.0,0.0,0.0,0.0,0.0,0.0077355951299750815,0.0,0.4183931278387263,0.0,0.0,-0.005868392895558827
0.0,0.0,0.0,0.0,-0.0032583929010434076,0.001411071595643989,-0.0015159125564514397,0.02720412704056798,-0.0020373015601080624,0.20343811143408402,-0.00925021821705741,0.0,0.0,0.0,0.004002361064676734,0.0,0.0,0.0,0.0,0.002205555544765048,0.1079563286568282,0.003764325338006529,0.0,0.013590019799803486,0.0,0.0,0.0,0.0,0.0,0.0,0.006450416618481541,0.0,0.1744645204710014,0.0,0.0,-0.0006250197884128284
0.0,0.0,0.0,0.0,-0.0005304683837778157,-0.004003215262666799,-0.00318105814037267,0.01761449054544528,-0.0012932967347319391,0.09132775263666985,0.01601155357816879,0.0,0.0,0.0,0.02023377170051617,0.0,0.0,0.0,0.0,-0.008584413471701281,0.20472447496981203,0.011146782471296319,0.0,-0.0026118030408485995,0.0,0.0,0.0,0.0,0.0,0.0,0.020159848590865295,0.0,0.10949021591279688,0.0,0.0,0.0016953559663829764
0.0,0.0,0.0,0.0,-0.0035476388555616724,-0.002558948381611117,-0.00834424591414063,0.016837737615351216,-0.0004930357705597998,0.20522553258364495,-0.0036915673653857084,0.0,0.0,0.0,0.0009711707322276197,0.0,0.0,0.0,0.0,0.004846825351869484,-0.048521447412203995,-0.0012114880375156646,0.0,0.0019315872519473486,0.0,0.0,0.0,0.0,0.0,0.0,-0.001497103086203424,0.0,0.3022854713348352,0.0,0.0,-3.285710627096705e-05
0.0,0.0,0.0,0.0,0.00354763885590728,0.0025589484596548573,0.00834424577662503,-0.01683773770251719,0.0004930356907425448,-0.2052255319377582,0.0036915673888142917,0.0,0.0,0.0,-0.0009711706036614487,0.0,0.0,0.0,0.0,-0.00484682538670313,0.04852144808766752,0.0012114880973967956,0.0,-0.0019315872818879143,0.0,0.0,0.0,0.0,0.0,0.0,0.0014971032557696163,0.0,-0.30228547087717744,0.0,0.0,3.2857169935596174e-05
0.0,0.0,0.0,0.0,-0.003443809405948741,0.0011732340803337139,0.0063079166638226524,0.019992876590813467,0.010581408682446636,-0.21335049333331427,0.00047527771909699367,0.0,0.0,0.0,0.004123551457960275,0.0,0.0,0.0,0.0,-2.8928550073032966e-05,0.5603176092703461,-0.002230932464703983,0.0,0.0013009126942915828,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021138492345562556,0.0,0.07680601049064535,0.0,0.0,0.002289206192394886
0.0,0.0,0.0,0.0,-0.0009545768953239531,0.0041686140487922786,-0.006215004257911403,0.018173180922585744,-0.0020340134369325824,0.09225017132102949,0.014089838713993004,0.0,0.0,0.0,0.01330710739192682,0.0,0.0,0.0,0.0,-0.004577475545445396,0.20163209854128353,0.0122067503625874,0.0,-0.0021188185370465363,0.0,0.0,0.0,0.0,0.0,0.0,0.018520283813809327,0.0,0.11223164641804942,0.0,0.0,0.001520188637141473
0.0,0.0,0.0,0.0,0.005924166657127899,-0.00020857654465999075,0.010955014111477795,0.020184582883734946,-0.00034273988010681935,0.04973607077377437,-0.0060680209616180035,0.0,0.0,0.0,-0.0008789935181448528,0.0,0.0,0.0,0.0,-0.0006640511620435064,0.5652399050567919,0.0027917801835383215,0.0,0.0007846573046754201,0.0,0.0,0.0,0.0,0.0,0.0,-0.00271669180198387,0.0,-0.19185662911229656,0.0,0.0,-0.0006804816634939925
0.0,0.0,0.0,0.0,-0.0023956944152450886,0.006797936181210389,-0.013049920521643799,0.022729900192007334,0.0006039483821950852,0.20603579058163632,0.0007699600612613721,0.0,0.0,0.0,-0.0013713689355063252,0.0,0.0,0.0,0.0,0.0021810714175808242,-0.047712499030167235,-0.002644345124572283,0.0,-0.0018394642811472295,0.0,0.0,0.0,0.0,0.0,0.0,-0.004710357014409965,0.0,0.28692703881741183,0.0,0.0,-0.0001220039726831601
0.0,0.0,0.0,0.0,-0.0033397998193368038,0.0004869841300205735,-0.008163410721149376,0.023943433974377513,0.0036660930611378717,-0.07579900483517121,0.01719722397665464,0.0,0.0,0.0,0.0067257556335698606,0.0,0.0,0.0,0.0,0.001432380955266126,0.09144575494715809,-0.0020376785151984224,0.0,0.005401350915208241,0.0,0.0,0.0,0.0,0.0,0.0,0.005641092983496492,0.0,0.4047622554378313,0.0,0.0,-0.0035624386451763713
0.0,0.0,0.0,0.0,0.004807837338612444,0.004100833440688802,0.008932579149090998,-0.007286089363158226,0.0036300252131923117,-0.07579363098833937,-0.021104624690672154,0.0,0.0,0.0,0.012562261823914013,0.0,0.0,0.0,0.0,-0.011232361065601708,0.09581372741881979,0.005226607070471801,0.0,-0.0025964485320128005,0.0,0.0,0.0,0.0,0.0,0.0,-0.034379386436951334,0.0,0.3620320563011478,0.0,0.0,-0.001913392745964302
0.0,0.0,0.0,0.0,-0.0078012102935917935,0.001700297677002709,0.013350991880602124,-0.0024716069678834174,0.00407859129951703,0.18570202016876464,0.007317261979992508,0.0,0.0,0.0,0.005234206333529983,0.0,0.0,0.0,0.0,0.0028369841274434294,0.11385773716465337,0.003104146805681012,0.0,0.004665416676725726,0.0,0.0,0.0,0.0,0.0,0.0,0.007771170669552702,0.0,0.1823910086648084,0.0,0.0,0.00106297621045087
0.0,0.0,0.0,0.0,-0.002784718605080343,0.006132086713869285,-0.008800075617866696,0.02241617396048696,0.0020499205836904365,0.1784293468022429,0.025017047011690465,0.0,0.0,0.0,0.038065658212290146,0.0,0.0,0.0,0.0,-0.008279422734121909,-0.04210888804263959,-0.0033212895950964594,0.0,-0.0023305555400384035,0.0,0.0,0.0,0.0,0.0,0.0,0.03745778251323827,0.0,0.22962781788801975,0.0,0.0,0.0006291107429933618
0.0,0.0,0.0,0.0,0.004890615059130141,0.0023810118747496743,-0.007996547453840321,0.0038488886359027675,-0.0017800594962318428,0.20679432247166005,-0.00690563474051487,0.0,0.0,0.0,0.0009695634844683809,0.0,0.0,0.0,0.0,0.0019170237952039315,-0.046521606373253234,-0.0018812697261637369,0.0,-0.001790436472156216,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023004165962811386,0.0,0.3047420385767964,0.0,0.0,0.0008325000090553658
0.0,0.0,0.0,0.0,-0.014460277728276197,-0.01654224186519059,-0.002041567559208488,-0.008428968308894582,-0.006021150678234335,-0.07405714147212165,0.011383968269119577,0.0,0.0,0.0,0.007698234048830272,0.0,0.0,0.0,0.0,0.0013545833306079658,0.09837976064147369,-4.067457326527801e-05,0.0,0.0005702579502894877,0.0,0.0,0.0,0.0,0.0,0.0,0.007900634816487583,0.0,0.4028385844315517,0.0,0.0,0.004265991961524378
0.0,0.0,0.0,0.0,0.013505059521630756,-0.002674980171950665,0.003255595001828624,-0.0064764883490715875,0.009647737928498828,0.48277548731126446,0.0029662698044376156,0.0,0.0,0.0,0.0018119046612264356,0.0,0.0,0.0,0.0,0.0017672618995220545,0.10481311383106004,0.012219563442704385,0.0,-0.0030639681692173327,0.0,0.0,0.0,0.0,0.0,0.0,0.010296210251653974,0.0,-0.11939289456131519,0.0,0.0,0.001350119106573402
0.0,0.0,0.0,0.0,0.016651845245364713,0.002763888915710595,0.00546619026922599,-0.0028727185917523457,0.010331071214259281,0.48274159830164537,0.00443093245736236,0.0,0.0,0.0,0.002593392776216206,0.0,0.0,0.0,0.0,0.0017865872883157862,0.10404277642342094,0.009448055498387476,0.0,-0.002549107092468148,0.0,0.0,0.0,0.0,0.0,0.0,0.010353769762746197,0.0,-0.11909045393105772,0.0,0.0,0.0017021626443056448
0.0,0.0,0.0,0.0,0.0022919841683824416,-0.0009940256931668045,0.008718275422929765,0.018362737946254128,0.0078038510362625855,-0.11652656354919146,-0.002408847366057216,0.0,0.0,0.0,-0.0014806330054852879,0.0,0.0,0.0,0.0,-0.0006226388881850653,0.6461248511914891,-0.0016380338866156308,0.0,-0.000996666640667172,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007126170145147626,0.0,-0.11512852764390345,0.0,0.0,0.004406846942829361
0.0,0.0,0.0,0.0,-0.0024294840772290625,0.003772222087782211,0.009216765733062857,-0.0015877380867459579,0.004799325372241583,-0.07344515719589254,0.02036176574393721,0.0,0.0,0.0,0.007547003858971948,0.0,0.0,0.0,0.0,0.002071011894640833,0.09867507811844917,0.0020087102758679976,0.0,0.004441031687983923,0.0,0.0,0.0,0.0,0.0,0.0,0.008582182418031152,0.0,0.42558191729858663,0.0,0.0,0.003205357118276879
0.0,0.0,0.0,0.0,0.005893179939425864,0.003162882248909682,0.0016769082498763056,-0.010295986297364834,0.0008918343576078769,0.19086823508522002,-0.01274729607611107,0.0,0.0,0.0,0.009932499937858665,0.0,0.0,0.0,0.0,-0.031472454813938386,0.11228239968249909,0.0046239682471605195,0.0,0.002406910132813209,0.0,0.0,0.0,0.0,0.0,0.0,-0.03313731937502553,0.0,0.16874420800834514,0.0,0.0,-2.9978398890762038e-05
0.0,0.0,0.0,0.0,-0.0068875198395744516,-0.0013851588175566576,0.01701490047560583,-0.0021474602088710527,0.003128948517005483,0.18916412300745833,0.007582063483978345,0.0,0.0,0.0,0.004542996002201107,0.0,0.0,0.0,0.0,0.0029188293665993116,0.11595283645705422,0.004104702364475088,0.0,0.003491210343190687,0.0,0.0,0.0,0.0,0.0,0.0,0.007885079364141347,0.0,0.1802718812873445,0.0,0.0,0.002162559471471468
0.0,0.0,0.0,0.0,-0.010137447497090762,-0.0009483387189357017,-0.00593536401293477,0.04139013037475024,-0.0026943632234019787,0.4668280809635894,0.004620568126858871,0.0,0.0,0.0,0.0038222961221117658,0.0,0.0,0.0,0.0,-0.0004460010841330586,0.0944010473903245,0.005589597731482172,0.0,0.01841865073504323,0.0,0.0,0.0,0.0,0.0,0.0,0.0044220959594304075,0.0,-0.11968019787569119,0.0,0.0,0.0031492387653634067
