A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.379624827732332,0.0,0.0,0.0,0.0,-0.9063365064933896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.513796843001619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04424578160047531,2.9223814120027236,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13034032938070594,0.0,0.0,0.0,0.0,-0.8257163874804974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2436855359189212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08964273325167596,2.9379279572889208,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23251351731363684,0.0,0.0,0.0,0.0,2.2673833440989255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3411258263513446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01081606644205749,2.8163437498966233,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13539481804240494,0.0,0.0,0.0,0.0,2.035151563636027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8335252608917654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13102583173662424,2.7908665338763967,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13034032938070594,0.0,0.0,0.0,0.0,-0.8257163874804974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2436855359189212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08964273325167596,2.9379279572889208,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4106981197372079,0.0,0.0,0.0,0.0,-0.9101682493649423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.595793027440086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040883207810111344,2.891211382029578,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23251351731363684,0.0,0.0,0.0,0.0,2.2673833440989255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3411258263513446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01081606644205749,2.8163437498966233,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13034032938070594,0.0,0.0,0.0,0.0,-0.8257163874804974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2436855359189212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08964273325167596,2.9379279572889208,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13539481804240494,0.0,0.0,0.0,0.0,2.035151563636027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8335252608917654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13102583173662424,2.7908665338763967,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17554822916164994,0.0,0.0,0.0,0.0,2.7309630491398273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36527630015276374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05764194313436746,-8.427946222270839,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24493475582450627,0.0,0.0,0.0,0.0,-0.9153793593589217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5039017354417592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01955680008046329,2.9469491222314534,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17554822916164994,0.0,0.0,0.0,0.0,2.7309630491398273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36527630015276374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05764194313436746,-8.427946222270839,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4106981197372079,0.0,0.0,0.0,0.0,-0.9101682493649423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.595793027440086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040883207810111344,2.891211382029578,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20949275831691921,0.0,0.0,0.0,0.0,-0.8153316384553909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4675940322503447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08215580726973712,2.9013534160796555,0.0
