year,month,day,RPT,VAL,ROS,KIL,SHA,BIR,DUB,CLA,MUL,CLO,BEL
0.0016123586328642692,-0.021539746816314348,0.0001023777963387824,0.0002446230931167914,-0.003526587771074078,0.00018971712201184935,-0.0008908036799948224,-0.0015538855780696853,-0.003149074694098671,0.008496979265733439,0.0015641621580244575,0.007353204606418708,0.019841772663993496,0.004149724300772643
0.002430637972435322,-0.02728632539510951,-0.0005123436527039808,1.9251216633901535e-05,-0.003786380151620113,-0.00018146570738848106,-0.0003032205699564769,-0.0013221592031723915,-0.00036427281172261443,0.0074205865889376,0.0013806288579592083,0.0022300287665874487,0.006995454093642965,0.0028187760285428476
0.001268846005071889,-0.030670328865150538,-0.00014338048059897904,0.0009217404487939343,-0.002784642158344224,0.0008304794990301946,-0.0007697495661894868,-0.0007790323291395422,0.0015809191928401777,0.0038010915156467457,-0.0007072528319352932,0.001477905624847293,0.0023120097853563133,0.00047906900500847756
-0.0007602603132062252,-0.032889488251108615,0.0007618148998143843,9.24321135230424e-05,0.0017492894087334737,0.0003012307737370617,-0.00016743211060268065,0.0002804692074085484,0.00369405706028987,-0.0033665061577958983,-0.0009834263833744398,-0.0032966340467655664,-0.004229732278541748,-0.0049926923045188545
0.0030780932279986647,-0.02645331107233345,0.00015126903088859687,7.755984752189736e-07,-0.0008739051771722785,0.00011086420541150454,3.1667140330257146e-05,-0.0006231471389717006,-0.001832015689450806,0.0063643944218761605,-8.595189725163815e-05,0.008456541624650623,0.00788265764633753,0.0008641045945965447
0.0009065997214169341,-0.0342705873561173,0.0007186526382387146,9.45030701328218e-05,-2.786321885956008e-05,-0.0005768403009693998,2.6783895439396646e-05,0.0007086531231491774,0.0014678369026192067,0.002254275725778232,-0.001094680440485274,-0.001591970517064471,0.001465786897729567,-0.0038020475226119925
0.0014370359612962142,-0.031042300426496777,0.0002463100228175383,-3.7965059393184096e-05,-0.0019866521837159823,-0.00027100228660097717,-0.0003162582957182267,-0.0015839053307641104,-0.002304790097091235,-0.0017774994878468735,0.00020266627473263538,-0.00235570112564596,0.0014428152234431553,0.0002938932001335659
0.0019727295190776306,-0.02680220564754526,0.0010321264649725613,0.0003295319429210392,0.00048238494694149655,-0.00015514993463827022,-0.00016244181326332605,-0.00015885958365170516,-0.0004039839507903075,0.01074352663358983,-0.0012361317294871028,0.002083931697715067,0.007131080805728357,0.002984545400326692
0.0007625384032667245,-0.02847194668255592,0.0007397446673014148,0.00042851938684245323,-0.0009047767064915427,-0.0002952015102259218,-0.0003161683972548473,0.0002661428803184458,0.0002435973647209877,-0.003941153618912078,0.0011991454061915244,0.0004856924251307443,0.0035482265182212934,0.0016713573482777522
0.0015632167691081117,-0.02861661852144196,0.0006993921881648787,0.00032478682739317045,-0.00028434306967267025,0.0003448445530102579,0.00014780700022601345,0.0002983562935427943,0.0010792536150735874,0.00527500868360279,-0.0009592411315489527,0.0019899268729622675,0.005039332250070764,-0.0026419643614168883
0.0004566981422457206,-0.03145821393097802,0.0006384472153966983,0.0003355887828853001,0.00027038530217915143,0.00014837835264111532,0.0007018628131735686,0.0005899616384995539,5.845263793284513e-05,-0.0036809763188653108,0.0002615686672532212,-0.002774327864482797,0.0007110452825582399,0.005157563608812284
0.0020157756314938924,-0.020334812117507175,0.00031953150328502673,0.0011231122517867138,-0.0005454555421994147,-0.0006964956542777835,-0.00031216000560469566,-0.00039032743901051337,-0.0027334508959359024,0.011183528508196547,0.00035570074098213803,0.008062161663090152,0.020179939052086034,0.004156666831087989
-0.0035442888361227136,-0.031527135365538285,0.0004913550242283796,-0.0003787574414906259,0.002945986828409828,-8.081672422715526e-05,0.0013152414178572598,0.0010596032399116367,0.004900906243297411,-0.005370387257193606,0.00011738635791542643,-0.0068062290492255945,-0.009424318357194886,-0.004177265036730361
-0.0026884205835162617,-0.029845632924417533,0.00019237109914043606,-0.00027555636758430646,0.0019605268846262514,0.00026932126841074344,0.0013391715295523155,0.0007109459426803818,0.004345218564021376,-0.005579256703429693,-0.0009597995771248705,-0.007904789722040732,-0.012248074023058173,-0.003752231418939801
-0.0016451488603688186,-0.030866458075223435,0.0004442886469979897,0.000339577384243091,0.00036109179653427936,-0.0001667398245452351,0.0012952225438930983,0.0008574845770275922,0.0035316766162536086,-0.005080649852746529,-0.0004139075760610429,-0.005420890107415322,-0.0032747475017643746,-0.0035431742913734584
0.0014416856378479017,-0.02969920982143604,0.00022255873791530908,0.0005780921209429165,-0.0004788073482687335,0.0006972922681819746,-0.00014325321859314037,-0.0011536589237651496,-3.1313594883601665e-05,-0.0009394407715791426,-0.0003950780890218925,-0.00017230913589011735,-0.0007209733271088063,0.001060860608805284
0.0016910420446073053,-0.02121844471552191,0.0002457617709679508,0.0009083071244198016,-0.002562148127093993,0.0003600344996424558,-0.0005325611776844701,-0.00124053995584175,-0.007134219647266925,0.008358537971954615,0.0016726222310124651,0.0011967762826681804,0.015810791185389632,0.0031188945235439513
0.0010250925012228347,-0.018934243454607105,0.00021619969357405792,0.000589696349292509,-0.0002900184208594467,-0.0017366887230857915,-0.0014965544172762394,-0.0009233822502956506,-0.003368795641161986,0.010979218101637435,6.523875606384077e-05,0.010151111545638039,0.020393196987944024,-0.002003099529957119
-0.0020181536250299557,-0.030535784396534215,9.633137897649413e-05,-0.0005325043140557314,0.0027937316258615378,0.0002484221651566757,0.001456901937538399,0.000753374884070643,0.0038464834999890766,-0.0059699360414424306,-0.000850585984308749,-0.00795614461802434,-0.011204715454473954,-0.004491977040732822
-0.003543059809090914,-0.031033280588162883,9.996979342788263e-05,-8.565726526615424e-05,-0.0006141849096114397,-0.0003150943758252478,0.0015991904599632362,7.82875017888021e-05,0.0005725693210996109,-0.0059901187822118465,-0.0005288616236522277,-0.0062027152905351395,-0.00986691978023305,-0.004303727839127399
-0.00032882980583118064,-0.030103863462999928,-0.0008418856951281607,0.00016016845181490876,-0.0005534381067282807,0.00045967812233247514,-0.0006045338885589048,-7.698111682441989e-05,-0.0006161085131656693,-0.003708798249565847,0.0008301782736299471,-0.0017039176607784067,0.003100858428731822,-0.0031905536126524935
0.0016523091458684632,-0.03160720323902784,-0.0009475412941321413,-7.915923759076427e-05,0.002101860668598929,-0.00010518939487762306,0.0006901851946838328,0.00026660876081010436,0.0009807259267327144,-0.00026631581743992845,-0.0008105861910538007,-0.0025886213383682698,0.0008255703781925958,-0.0008087021174392031
0.0015495573195936216,-0.019928871424357487,-0.0009282622105710459,0.0008670793529817984,0.0005546277486891731,-0.0010092770190351097,-1.4500271994757406e-05,-0.0008631468129653805,-0.006315126322922686,0.009695978011559145,0.0021546216594172957,0.006978019789231179,0.018804217700240426,0.002581093337696823
0.00014566293437038073,-0.02102202050393991,-0.0007562118190756685,0.0011174199707339313,-0.0019026555679451972,-0.0016640783417233036,-0.000868676561946951,-0.0008192345258597908,-0.013546573805516588,0.012734853590260511,0.0031412990157221486,0.011152981365470327,0.01887801366476371,0.0067255826921003925
