theta1,theta2,theta3,thetad1,thetad2,thetad3,tau1,tau2
6.938893903907228e-17,-0.0026229207674245327,0.02016679284758704,-6.938893903907228e-18,0.0,-1.0408340855860843e-17,-6.938893903907228e-18,0.0
1.3877787807814457e-17,0.028734340604092395,0.017621495250489363,0.0,0.0,6.938893903907228e-18,6.938893903907228e-18,0.0
-4.163336342344337e-17,-0.020980517513620272,0.00799576311902592,-2.7755575615628914e-17,-2.7755575615628914e-17,3.469446951953614e-18,-3.469446951953614e-18,0.0
-1.3877787807814457e-17,0.046121042584307284,0.020967539238730872,6.938893903907228e-18,0.0,0.0,-1.734723475976807e-18,0.0
-1.3877787807814457e-17,0.03345013452044668,0.021717483339960705,-6.938893903907228e-18,-2.0816681711721685e-17,1.0408340855860843e-17,-6.938893903907228e-18,0.0
6.938893903907228e-17,0.04053888940723992,-0.025483421911258,-1.3877787807814457e-17,0.0,-3.469446951953614e-18,-5.204170427930421e-18,0.0
-1.3877787807814457e-17,0.03533282548264688,-0.013983804511301906,0.0,-1.3877787807814457e-17,-6.938893903907228e-18,6.938893903907228e-18,0.0
-1.3877787807814457e-17,-0.007531700133299724,-0.028782471423381327,-1.3877787807814457e-17,0.0,-1.734723475976807e-17,5.204170427930421e-18,0.0
-1.3877787807814457e-17,-0.00122641440160675,-0.027854104047214702,-1.3877787807814457e-17,0.0,6.938893903907228e-18,8.673617379884035e-18,0.0
-1.3877787807814457e-17,0.045717773489617294,0.030369823329268904,0.0,-1.3877787807814457e-17,0.0,3.469446951953614e-18,0.0
-4.163336342344337e-17,-0.032413514794798884,-0.0075267393645625826,-4.163336342344337e-17,-6.938893903907228e-18,6.938893903907228e-18,8.673617379884035e-18,0.0
6.938893903907228e-17,0.03160183006832562,-0.004644299995945638,0.0,-6.938893903907228e-18,1.0408340855860843e-17,6.938893903907228e-18,0.0
-1.3877787807814457e-17,0.05060156725657784,0.029941308284052,0.0,-2.0816681711721685e-17,-6.938893903907228e-18,-1.0408340855860843e-17,0.0
1.3877787807814457e-17,-0.05637828097126904,0.02350853111089991,3.469446951953614e-17,-6.938893903907228e-18,6.938893903907228e-18,0.0,0.0
-6.938893903907228e-17,0.03755601628590195,-0.011841961894557749,-1.3877787807814457e-17,-1.3877787807814457e-17,1.0408340855860843e-17,-6.938893903907228e-18,0.0
1.3877787807814457e-17,0.04081920480052091,0.01712110991334528,-1.3877787807814457e-17,-6.938893903907228e-18,-1.3877787807814457e-17,6.938893903907228e-18,0.0
-9.71445146547012e-17,-0.04477932984577933,0.013554984816306903,6.938893903907228e-18,-1.3877787807814457e-17,-3.469446951953614e-18,0.0,0.0
-1.3877787807814457e-17,0.03405506501296124,0.007812481371996544,-2.0816681711721685e-17,6.938893903907228e-18,-6.938893903907228e-18,-6.938893903907228e-18,0.0
-1.3877787807814457e-17,0.024453644337125113,-0.01476094289560886,6.938893903907228e-18,-1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,0.0
1.3877787807814457e-17,0.0013582079790723182,0.01977877530587607,0.0,-6.938893903907228e-18,1.0408340855860843e-17,3.469446951953614e-18,0.0
4.163336342344337e-17,-0.023234851289405924,0.03179285554812253,-2.0816681711721685e-17,-2.7755575615628914e-17,-1.0408340855860843e-17,3.469446951953614e-18,0.0
1.3877787807814457e-17,0.04648724728141339,-0.023270628054418922,-1.3877787807814457e-17,0.0,0.0,5.204170427930421e-18,0.0
-1.3877787807814457e-17,0.032885239878238354,0.03140807552551353,-6.938893903907228e-18,-1.3877787807814457e-17,6.938893903907228e-18,1.734723475976807e-18,0.0
4.163336342344337e-17,-0.019787237592766346,0.017856794453815963,-2.0816681711721685e-17,-2.7755575615628914e-17,3.469446951953614e-18,-1.0408340855860843e-17,0.0
4.163336342344337e-17,-0.048806256890444016,0.02778176459742258,-1.3877787807814457e-17,6.938893903907228e-18,0.0,-3.469446951953614e-18,0.0
-9.71445146547012e-17,0.0020134408252881156,-0.031020288056583214,-1.3877787807814457e-17,0.0,-3.469446951953614e-18,-6.938893903907228e-18,0.0
-4.163336342344337e-17,0.0320564229535891,0.02894432568258871,0.0,-2.0816681711721685e-17,0.0,3.469446951953614e-18,0.0
4.163336342344337e-17,0.048682928876608564,-0.027026843339741584,-1.3877787807814457e-17,-2.7755575615628914e-17,-1.0408340855860843e-17,-3.469446951953614e-18,0.0
-1.3877787807814457e-17,-0.05668514611558709,-0.014843742007944926,-6.938893903907228e-18,0.0,-6.938893903907228e-18,-1.734723475976807e-18,0.0
4.163336342344337e-17,0.0262432661781177,0.03179969908443514,-2.0816681711721685e-17,1.3877787807814457e-17,1.0408340855860843e-17,3.469446951953614e-18,0.0
-4.163336342344337e-17,-0.04364154627952964,0.0067485609793379794,1.3877787807814457e-17,-6.938893903907228e-18,6.938893903907228e-18,3.469446951953614e-18,0.0
-6.938893903907228e-17,-0.035111117714947605,0.03013840871017417,-2.7755575615628914e-17,6.938893903907228e-18,1.3877787807814457e-17,-3.469446951953614e-18,0.0
1.3877787807814457e-17,-0.028397580335163604,0.003933778302245722,-1.3877787807814457e-17,-2.7755575615628914e-17,-3.469446951953614e-18,0.0,0.0
-4.163336342344337e-17,-0.011107010220494585,-0.011808307927364415,-1.3877787807814457e-17,-2.0816681711721685e-17,0.0,-3.469446951953614e-18,0.0
-1.3877787807814457e-17,0.006656258950674128,-0.015379382524304454,-6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0
-9.71445146547012e-17,0.017961020146722486,-0.0024750970115048395,0.0,6.938893903907228e-18,-6.938893903907228e-18,6.938893903907228e-18,0.0
-1.3877787807814457e-17,-0.04404964845996977,-0.03343947156271385,-2.7755575615628914e-17,-6.938893903907228e-18,3.469446951953614e-18,-5.204170427930421e-18,0.0
1.3877787807814457e-17,0.022413978329917327,3.163420136435141e-05,-2.7755575615628914e-17,-2.7755575615628914e-17,1.734723475976807e-17,6.938893903907228e-18,0.0
-1.3877787807814457e-17,-0.011378346814475585,-0.031147615120494614,-6.938893903907228e-18,-1.3877787807814457e-17,0.0,0.0,0.0
1.3877787807814457e-17,0.015012383172796337,0.016674542847664727,-6.938893903907228e-18,-2.0816681711721685e-17,1.3877787807814457e-17,3.469446951953614e-18,0.0
-1.3877787807814457e-17,-0.043795940098743616,0.012505785155402127,-6.938893903907228e-18,-1.3877787807814457e-17,1.0408340855860843e-17,6.938893903907228e-18,0.0
1.3877787807814457e-17,-0.0420558681268502,-0.035293392130081015,-1.3877787807814457e-17,-6.938893903907228e-18,-3.469446951953614e-18,3.469446951953614e-18,0.0
4.163336342344337e-17,-0.03591023085259842,-0.013223997602048898,6.938893903907228e-18,-6.938893903907228e-18,3.469446951953614e-18,-6.938893903907228e-18,0.0
-4.163336342344337e-17,0.04140281243473119,-0.008233590573075298,-1.3877787807814457e-17,-6.938893903907228e-18,-1.0408340855860843e-17,-1.734723475976807e-18,0.0
-6.938893903907228e-17,-0.007076508929919154,0.010701359587037843,-6.938893903907228e-18,0.0,1.0408340855860843e-17,3.469446951953614e-18,0.0
-4.163336342344337e-17,0.021984553291173266,0.01771978773421803,0.0,-1.3877787807814457e-17,1.0408340855860843e-17,3.469446951953614e-18,0.0
-9.71445146547012e-17,-0.024342603492848898,0.0009117757583985368,-1.3877787807814457e-17,-3.469446951953614e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
-4.163336342344337e-17,0.013470733536259077,0.02666288369883529,-2.0816681711721685e-17,6.938893903907228e-18,-3.469446951953614e-18,-3.469446951953614e-18,0.0
-4.163336342344337e-17,-0.016132162795408352,-0.010460937363424546,0.0,-2.0816681711721685e-17,-3.469446951953614e-18,6.938893903907228e-18,0.0
-4.163336342344337e-17,-0.008812434740750238,0.03193655884347865,-2.7755575615628914e-17,0.0,3.469446951953614e-18,-3.469446951953614e-18,0.0
4.163336342344337e-17,-0.048820942310987964,0.015463902629740775,6.938893903907228e-18,-2.0816681711721685e-17,-6.938893903907228e-18,5.204170427930421e-18,0.0
1.3877787807814457e-17,-0.015336712062732665,-0.004677548724891014,-6.938893903907228e-18,-2.7755575615628914e-17,-1.0408340855860843e-17,-5.204170427930421e-18,0.0
6.938893903907228e-17,0.054730032062697095,0.020905844320185964,-3.469446951953614e-17,-2.0816681711721685e-17,3.469446951953614e-18,-6.938893903907228e-18,0.0
-6.938893903907228e-17,-0.011314499066705026,0.002070105969813588,0.0,-1.3877787807814457e-17,3.469446951953614e-18,-3.469446951953614e-18,0.0
1.3877787807814457e-17,0.03175538257261215,-0.018904180997092117,-2.0816681711721685e-17,-6.938893903907228e-18,6.938893903907228e-18,0.0,0.0
1.3877787807814457e-17,0.04736249404980729,-0.02817391215023691,-2.7755575615628914e-17,-2.0816681711721685e-17,-6.938893903907228e-18,6.938893903907228e-18,0.0
-6.938893903907228e-17,0.0077641606217709914,0.01708526689190856,-1.3877787807814457e-17,-2.7755575615628914e-17,3.469446951953614e-18,3.469446951953614e-18,0.0
-9.71445146547012e-17,0.001630115593184137,-0.024440734577057803,-2.7755575615628914e-17,-2.0816681711721685e-17,1.734723475976807e-17,8.673617379884035e-18,0.0
4.163336342344337e-17,0.04766173007877385,0.0009282438401911567,-6.938893903907228e-18,-2.7755575615628914e-17,1.0408340855860843e-17,6.938893903907228e-18,0.0
-1.3877787807814457e-17,-0.05571449065447864,-0.008455254249643902,-2.0816681711721685e-17,-6.938893903907228e-18,-3.469446951953614e-18,-1.734723475976807e-18,0.0
-4.163336342344337e-17,-0.026091321318132972,0.029041808786543315,-6.938893903907228e-18,-1.3877787807814457e-17,-3.469446951953614e-18,6.938893903907228e-18,0.0
-9.71445146547012e-17,-0.0512190048967731,0.015910193321839735,-2.0816681711721685e-17,6.938893903907228e-18,-1.0408340855860843e-17,-6.938893903907228e-18,0.0
1.3877787807814457e-17,0.008895606580581767,0.014267521972576983,0.0,0.0,6.938893903907228e-18,5.204170427930421e-18,0.0
-4.163336342344337e-17,0.005878136620436396,0.018483328976985982,-6.938893903907228e-18,-2.0816681711721685e-17,-6.938893903907228e-18,0.0,0.0
-9.71445146547012e-17,0.05038380631312182,0.007280446872849278,-1.3877787807814457e-17,-6.938893903907228e-18,-3.469446951953614e-18,-3.469446951953614e-18,0.0
1.3877787807814457e-17,-0.040761950830516626,-0.029674206139304347,-4.163336342344337e-17,1.3877787807814457e-17,3.469446951953614e-18,6.938893903907228e-18,0.0
