median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude
0.049816250662678085,0.008071769017468242,0.0014669477432734243,-0.005435080760081725,0.0026299384979111204,-0.0020725154140593368,-0.04083524413860662,0.04299366042882525
0.04955779440105428,-0.003711835387594832,-0.004202437535640303,0.009329478957977278,-0.002593058461659637,0.004244720810837956,-0.04043810182121821,0.042818095843541196
0.03822041826869646,0.014552751440253149,0.0009318248684184825,-0.004513240286385126,0.002192804553242852,-0.0017541566715003187,-0.040239492788947936,0.043169091097567655
0.020689837303038965,0.014552751440253107,0.0011077681645802404,-0.0038331940352975763,0.0020370441821540783,-0.0014919788835105812,-0.0402394927889481,0.043344655682851604
0.0011763066986179085,0.01455275144025309,0.0007859651410305557,-0.0031531477842097677,0.002019458333805479,-0.001242285752091646,-0.040239492788947964,0.04334465568285174
0.0032461368301990937,0.014552751440253201,0.0014313944347226068,-0.004165661091384709,0.0024013224693778023,-0.0016542794189326896,-0.040239492788947916,0.04334465568285172
-0.0008555151591953455,0.014552751440253024,-4.1788811896627254e-05,5.28924861960961e-06,0.0006904706514518702,0.00034950796070355207,-0.040040959503829854,0.04334465568285167
-0.006709902640870104,0.014552751440253118,-0.0005605024674203768,0.00299749275340539,0.0005321980163134456,0.001179737622671334,-0.040040959503829764,0.04334465568285171
-0.017999493984354333,0.008660949237721371,-6.0021277820127526e-05,0.0026650256973179973,0.00040909707787226395,0.0008551365518267217,-0.04004095950382987,0.04352022026813568
-0.0005069238815839233,0.014552751440253212,-0.0009661748342182624,0.0032997355316665734,-0.0004576340193147045,0.0015979736177979612,-0.04004095950382982,0.04334465568285171
-0.005807472818179921,0.014552751440253175,0.0002617817457298728,-0.0008258783915985769,0.0011527272366184393,-0.00034963280726912557,-0.04023949278894791,0.043520220268135824
-0.005075539101478711,0.014552751440253087,-0.0009242401625943475,0.003979781782754095,-0.00033955760897344187,0.0017228201835071937,-0.04023949278894809,0.04352022026813559
-0.007198580816335655,0.014552751440253087,-1.6773868649613485e-06,-0.00022139283507625115,0.0006804215952526957,6.236085957197959e-05,-0.04023949278894795,0.043520220268135804
-0.011557606815416586,0.014552751440253149,0.0016346864297697014,-0.004498128147472014,0.0025721564247654085,-0.001772883656356652,-0.04004095950382982,0.04352022026813583
-0.019777202828448692,0.014552751440253336,-0.00014024412788353393,0.0020756522797087612,0.00039402349357345063,0.0010111947589635717,-0.040239492788948,0.04352022026813574
-0.017515157762233835,0.013374390999746785,0.001248158152191368,-0.003107811367470589,0.0016878394792295293,-0.0012110741106643027,-0.04023949278894791,0.043520220268135804
-0.010456446538955853,0.014552751440253158,0.0004769248436270468,-0.0021406344770347973,0.0014466621304469567,-0.000792838115537705,-0.04023949278894802,0.04369565093687855
-0.017567284504453114,0.014552751440253116,0.0011497028362044154,-0.002956689978340077,0.0018109404176705202,-0.0009676233075309546,-0.040239492788948,0.04369565093687856
-0.018969252564210767,0.01337439099974673,0.00022805168377124617,-0.0005085234744243595,0.0009517461126329419,-0.00024351322641619905,-0.04004095950382979,0.043520220268135734
-0.012321031992189029,0.014552751440253062,0.0008990064297561664,-0.0028811292837748604,0.0017054253275781217,-0.0011424084995242311,-0.04004095950382985,0.04369565093687849
-0.025846607619897634,0.00748258879721526,0.0015845471484799735,-0.004603913119863414,0.0024113715255770097,-0.0018228222826405273,-0.04023949278894798,0.04369565093687861
-0.021983864040154906,0.008660949237721403,0.0007750256614762101,-0.0018383916987737099,0.0011049942196717484,-0.0005743566255462301,-0.040239492788948006,0.043695650936878556
-0.02185897915724829,0.01455275144025302,4.846189442456964e-05,0.0007911204720985653,0.000888939511387422,0.00012478414242651694,-0.040040959503829895,0.04369565093687847
-0.01691136733528773,0.014552751440253166,0.0007303561199638728,-0.0022917558661653126,0.0012959262874580246,-0.0008302920852504472,-0.04004095950382978,0.043695650936878626
-0.012356870583844451,0.01455275144025309,0.0002417260332138165,-0.0007805419748595473,0.0009115498878357661,-0.0002247862415598774,-0.04004095950382989,0.04369565093687848
-0.014487513953454947,0.008071769017468106,0.0017814577804537634,-0.005525753593560137,0.0026424998181601364,-0.002116211712057727,-0.04023949278894804,0.04387121552216226
-0.013880463825100636,0.012785210779493641,0.001239041919229569,-0.0036971847850799646,0.0019139432437130458,-0.0013671323178010833,-0.04023949278894805,0.04387121552216228
-0.020957636764734104,0.014552751440253232,0.0005389152277668488,-0.0010223361974685177,0.0006703725390533122,-0.00038084444869662497,-0.04023949278894805,0.043871215522162214
-0.022755978301856786,0.013374390999746964,0.00037117654127086404,5.062566535890718e-05,0.0005975168816087766,9.357250099930117e-05,-0.04004095950382977,0.04387121552216243
-0.02226621269621583,0.01455275144025325,0.0016046028609958346,-0.00496660445377696,0.0024465432222744625,-0.0018914878937806696,-0.04004095950382986,0.04387121552216234
-0.019661005735911924,0.012785210779493513,0.0005225060084357389,-0.0006294205857289761,0.0012708036469596604,-0.0004994486861206581,-0.04004095950382987,0.04387121552216222
-0.019290694335096177,0.014552751440252969,0.0003064512872422787,-0.00011560786268492978,0.0005045631117653404,-0.00010618200413585552,-0.04004095950382986,0.04387121552216218
-0.02107817710517619,0.01219603055924049,0.0005170362686588766,-0.001203681864425146,0.0008613046068395051,-0.0007678688023958283,-0.04004095950382983,0.0436956509368786
-0.025659823363345442,0.012785210779493524,0.0007604396887375062,-0.0018535038376867783,0.0015446404283898027,-0.0008053227721087075,-0.03984242621871161,0.0436956509368785
-0.010941870191252395,0.013963571220000092,-0.00016029984039933522,0.0012898210562297336,0.00027845934728191416,0.0004868391829840656,-0.03984242621871144,0.04369565093687867
-0.024453327350509937,0.012785210779493746,0.0011615539390546206,-0.0031229235063837406,0.002006897013556291,-0.0012110741106643305,-0.0398424262187116,0.04369565093687849
-0.028676607110522376,0.012196030559240501,0.0006300775573845454,-0.0008561026694246868,0.0009592829047824153,-0.0005244179992623804,-0.039842426218711494,0.043695650936878626
-0.025276480924255253,0.014552751440253107,0.0008917134433867645,-0.0014908125037732512,0.0011753376130667426,-0.0003433904789837154,-0.039842426218711535,0.043871215522162305
-0.002800461702429327,0.014552751440253073,0.0009290899985300175,-0.0023975408385568946,0.0017079375916279555,-0.0009301693378181075,-0.039842426218711556,0.043520220268135686
-0.012467638292859753,0.014552751440253194,5.2108387609470924e-05,0.0034206326429710486,-2.050007464640853e-05,0.0014856117086594726,-0.03984242621871151,0.043520220268135776
-0.01781053745656984,0.014552751440253198,0.0007513234557758102,-0.001052560475294585,0.0010622857308249167,-0.00039332910526754857,-0.03984242621871154,0.04352022026813569
-0.02663501132672376,0.01396357121999978,0.0014158968386875073,-0.002684671477905052,0.0021400470081966152,-0.0013047090349464245,-0.03984242621871156,0.0435202202681357
-0.029460667569442676,0.012785210779493652,0.001619188833734692,-0.004331894619428441,0.0022782215309366796,-0.0016792487320746573,-0.04004095950382974,0.043520220268135776
0.0024588192589899485,0.014552751440253232,0.0014031341125412466,-0.004331894619428331,0.0022656602106876393,-0.0016230677775053736,-0.040040959503829694,0.04352022026813581
-0.00787730294976157,0.014552751440253017,0.0009537038275266446,-0.0026846714779050606,0.0017807932490726819,-0.0010362889186711823,-0.03984242621871158,0.04352022026813565
-0.011522855653937146,0.014552751440253066,0.0007595280654413934,-0.0010374483363815449,0.001635081934183275,-0.0004744793729787146,-0.03984242621871158,0.04352022026813568
-0.01859025337302514,0.013374390999746775,0.001243600035710315,-0.002518437949861416,0.0018913328672646454,-0.0009613809792455479,-0.03984242621871166,0.04352022026813562
-0.021752555990697274,0.009250129457974576,0.0013511715846590546,-0.002669559338992022,0.0020370441821540566,-0.0012797397218046094,-0.03964381718644145,0.04369565093687849
-0.030268617833680796,0.007482588797215213,0.0017003233070942122,-0.004437679591819892,0.002376199828879524,-0.001860276252353338,-0.03964381718644141,0.04352022026813574
-0.021316001968331444,0.007482588797215217,0.0014067806057257671,-0.0017174945874691657,0.0016803026870800672,-0.0006617492215427795,-0.03964381718644138,0.04369565093687858
-0.03058137310875616,-0.003711835387594988,0.001452361770534565,-0.000538747752250505,0.0015923734453364537,-0.00012490898899221708,-0.03964381718644138,0.04369565093687857
-0.024253510761123045,0.009250129457974746,0.0005662639266522558,-0.0004934113355113522,0.0007733753650958752,-0.00031842116584186557,-0.03964381718644137,0.04369565093687856
-0.028528917263354735,0.008071769017468297,-0.0006671623930729152,0.005506107812973136,-0.0014826377516404029,0.001635427587510659,-0.03964381718644146,0.04369565093687847
-0.02704441713692341,0.014552751440253184,0.0007832302711419572,-0.0004934113355113436,0.0005196366960643316,-0.00036211746384015066,-0.03964381718644133,0.04369565093687863
-0.023110000257549272,0.01455275144025301,0.0012025769873825415,-0.0038331940352975824,0.0016777904230301068,-0.0014045862875140015,-0.03964381718644143,0.043871215522162256
-0.02526562215721253,0.01455275144025319,0.0014076922290220673,-0.00371229692399294,0.0019918234292575117,-0.0014857365552250288,-0.039643817186441326,0.043871215522162416
-0.02424047972284856,0.014552751440252993,0.0011405866032425035,-0.0030322506729054317,0.0018762592829656786,-0.0012422857520917809,-0.0396438171864415,0.04387121552216218
-0.03171728260485618,0.014552751440253128,0.0009117691559025753,-0.002321980143991511,0.0016099592936851675,-0.0013359206763737443,-0.03964381718644138,0.04387121552216235
-0.027374546698178466,0.014552751440252976,0.0010047547321123482,-0.002231307310513287,0.0007407159324481355,-0.0009613809792455904,-0.03964381718644151,0.043871215522162194
-0.01276410282825216,-0.014906259572405017,0.0021251397631119233,-0.0067347247066048156,0.0032027347012695594,-0.0025032360657569353,-0.03964381718644137,0.04404678010744638
-0.0037463291824089695,0.014552751440253166,0.0012472465288952093,-0.004195885369210864,0.002047093238353507,-0.0016917333886455306,-0.039842426218711466,0.044046780107446434
0.025850299341780125,0.012785210779493607,0.0021461070989238938,-0.006946294651387783,0.0032228328136679916,-0.002715475227463033,-0.039643817186441443,0.04404678010744635
-0.030806166286356428,0.013374390999746834,0.001576342538814511,-0.0045132402863851135,0.002491763975171175,-0.0020974847272012052,-0.03944528390132303,0.044046780107446344
-0.027657981489855266,0.014552751440253055,0.001153349329388968,-0.0038029697574714126,0.0021299979519973393,-0.0018665185806388792,-0.03944528390132309,0.044222344692729655
-0.012424198046451486,0.012196030559240366,0.0015143521546743732,-0.004634137397689675,0.0024540800144237955,-0.0020288191160611857,-0.03944528390132316,0.04422234469272971
-0.027921868429560015,0.014552751440252972,0.0013484367147704656,-0.0042261096470371,0.0019214800358624317,-0.0016917333886457332,-0.03944528390132321,0.04422234469272973
-0.03184325362337931,0.012196030559240546,0.000942764347972711,-0.0020348495046433215,0.001459223450696128,-0.0007865957872521924,-0.039445283901323035,0.04422234469272987
-0.012254789370638806,0.014552751440253198,0.001332939118735713,-0.0036971847850798788,0.00220285360944216,-0.0019414265200644416,-0.03924667486905275,0.04404678010744635
-0.02048415930965651,0.014552751440252944,0.0017477277184952279,-0.005737323538343082,0.0027505271723022914,-0.0023471778586202047,-0.03944528390132315,0.04422234469272966
-0.029947175415515732,0.011017670118734106,-0.0002842806086793088,0.002347670780143772,-0.0011409698408651392,0.0009550138043943231,-0.039445283901323104,0.044046780107446344
-0.02134966569963466,-0.0007659342863289981,0.001569049552445058,-0.005087501565081397,0.002454080014423904,-0.0020662730857739105,-0.03944528390132309,0.04404678010744634
-0.032679438882679226,0.011017670118734224,0.0014168084619837719,-0.0028962414226877155,0.001976749844958569,-0.0011299238429531722,-0.039445283901323056,0.04404678010744645
-0.021587490562789545,0.012785210779493794,0.0014997661819356736,-0.0043016703416022374,0.0020320196540545106,-0.0019102148786371027,-0.03944528390132304,0.04404678010744637
-0.03516301904328539,0.011017670118734054,0.002258236764353325,-0.007324098124214298,0.0033936667690555276,-0.002815352480030596,-0.03944528390132321,0.04404678010744621
-0.013627436946998008,-0.004301015607847962,0.0015079707916012888,-0.00495149231486386,0.0027103309475052404,-0.0020288191160611055,-0.03944528390132313,0.04404678010744631
-0.030556396520542595,-0.006068556268607609,0.0011414982265387716,-0.0004027385020330468,0.0015245423159913028,-0.00011866666070681903,-0.03944528390132313,0.04387121552216234
-0.014024897854539121,0.005125867916202581,-0.0003872940411471437,0.0011084753892728694,0.00033372915637774284,0.0003182963192761403,-0.03944528390132319,0.04387121552216218
-0.028525660151065738,-0.0048901958281011085,0.001168846925424031,-0.00371229692399299,0.0016275451420338033,-0.0015668868229362538,-0.03944528390132317,0.043871215522162214
-0.03187583186634639,-0.002533474947088542,0.0006783935920818013,-0.001732606726382294,0.0007909612134445656,-0.0008302920852506033,-0.03944528390132312,0.04404678010744629
-0.018748803281795387,0.0063042283567087635,0.0016456259093236125,-0.0047248102311681,0.002574668688815009,-0.0018914878937808161,-0.039246674869052936,0.04387121552216217
-0.02430237909649384,-0.006068556268607495,0.001426836318241624,-0.003017138533992222,0.0019089187156134538,-0.0010550159035274944,-0.039445283901323076,0.0438712155221623
-0.027921868429560237,0.014552751440253146,0.0020777353517107506,-0.006538266900735072,0.0029791432008357778,-0.0025094783940423577,-0.03944528390132303,0.04369565093687857
-0.024076500430556973,0.014552751440252993,0.001959224323207872,-0.0059186692052997265,0.0029364347119888055,-0.0023159662171928826,-0.03944528390132319,0.043871215522162194
-0.03182262028307071,0.014552751440253323,0.0019172896515840194,-0.004906155898124661,0.0025696441607155106,-0.0018914878937807038,-0.0394452839013231,0.04387121552216237
-0.020948948974364362,0.0045366876959494675,0.0014049573591334765,-0.004603913119863369,0.0022656602106876002,-0.001804095297784063,-0.039445283901323056,0.043871215522162416
-0.014438646912644092,0.014552751440253042,0.0015644914359640326,-0.0052235108152989835,0.0024917639751710517,-0.002141181025199658,-0.03944528390132315,0.04387121552216226
-0.02998192592971495,0.007482588797215133,0.0014669477432733254,-0.0005689720300766548,0.0019767498449585535,-0.0004869640295495402,-0.03944528390132303,0.04369565093687859
-0.03233844925982219,-0.010192817810379774,0.0014715058597542198,-0.002125522338121848,0.0020671913507519122,-0.0007990804438232297,-0.039445283901323173,0.04369565093687851
-0.030034052024654333,-0.0101928178103795,0.0021734557978092288,-0.006749836845517891,0.003124854515725207,-0.0026155979748953917,-0.03924667486905274,0.04369565093687856
-0.027088940929828983,0.01455275144025319,0.002042182043160053,-0.006205799844647774,0.002444030958224608,-0.0023284508737637134,-0.03924667486905279,0.0436956509368786
-0.017853975113858618,-0.006657736488860842,0.001363022687509311,-0.001460588225947185,0.0014290762820982341,-0.0005993259386881111,-0.039246674869052874,0.043695650936878494
-0.03117864866384465,0.014552751440252965,0.0020731772352298268,-0.0060697905944302934,0.001167800820917212,-0.0023097238889073233,-0.039246674869052825,0.043871215522162305
-0.032447044697605225,0.014552751440253009,0.0021816604074746176,-0.006916070373561636,0.002959045088437088,-0.002646809616322872,-0.03924667486905289,0.04387121552216223
-0.011972440714577912,-0.00017675406607597054,0.0013074136664427156,-0.002140634477034785,0.001635081934183361,-0.0009738656358163744,-0.039048141583934666,0.04369565093687858
-0.02052651212588956,0.006893408576961873,0.0007057422909669793,0.0020303158629695036,0.00010511312784439262,5.611853128642454e-05,-0.03924667486905285,0.0436956509368785
-0.018768351133767264,0.005125867916202436,-0.0025888643014102216,0.030048221407781607,-0.005276156466864967,0.011641879829121644,-0.0392466748690529,0.0435202202681357
-0.009810303295777152,0.0021799668149369185,-0.0019206444253137178,0.012729710213415677,-0.0017062292520740184,0.004506898598827766,-0.03964381718644136,0.04352022026813579
-0.01880527197735963,0.0010016063744303976,0.0019637824396887627,-0.005767547816169142,0.0029314101838891294,-0.0022909969040510103,-0.039445283901323194,0.04352022026813564
-0.02735934338867086,-0.0031226551673416893,-0.001087420732609594,0.01180786973971901,-0.0016459349148784143,0.004943861578810749,-0.03964381718644132,0.043520220268135734
-0.012243930603596465,0.005715048136455538,-0.0010427511910971222,0.00901212404080293,-0.0011786538016124413,0.0032584329417333045,-0.03964381718644151,0.04352022026813565
-0.013538389361186835,0.0010016063744303395,-0.001975341823084423,0.013984017743199455,-0.002349368848827477,0.004943861578810601,-0.03944528390132319,0.043344655682851625
-0.005648922909409958,0.00041242615417719404,-0.0030237086136857536,0.016840211997767834,-0.0030000452377301518,0.006485716665322197,-0.039445283901323056,0.0433446556828517
-0.0066556036274183425,0.006893408576962087,0.0014906499489739525,-0.0037274090629059895,0.0024616168065733626,-0.001435797928941239,-0.039445283901322986,0.043344655682851736
-0.012579490842932577,0.014552751440253028,0.00030462804064993864,0.003209062698188151,0.0011904111973655629,0.000967498460965264,-0.039445283901323125,0.04334465568285167
-0.009744060674226639,0.003947507475696216,-0.003082964127937195,0.021540087199729156,-0.003316590508007183,0.00830847652467986,-0.03944528390132308,0.043520220268135706
0.012952409124574057,0.014552751440253179,0.0008935366899791852,-0.003984315424427986,0.0017456215523753947,-0.0013359206763737096,-0.039643817186441416,0.04316909109756769
-0.0050516467070415155,0.014552751440253156,0.00042222744585662317,-0.00010049572377174125,0.0016576923106317535,-1.2547079853698212e-05,-0.039445283901323,0.043169091097567724
-0.006176696788819519,0.014552751440253184,0.0006665424892316136,-0.0004329627798590344,0.0017154743837775885,-0.00022478624155969438,-0.039445283901323035,0.043344655682851715
0.0017605518627114153,0.014552751440253055,-0.0009041844500785315,0.003964669643841072,-0.00018882176598435888,0.0016229429309396791,-0.03964381718644151,0.04316909109756756
0.001828966755494002,0.00041242615417744037,-0.0007729106954290927,0.005536332090799409,-0.00037975383377030804,0.0021472985069194966,-0.03964381718644135,0.04334465568285174
0.014701882326326559,0.014552751440253212,0.0009710246701541128,-0.0030171385339921317,0.002057142294552768,-0.0012797397218044454,-0.03964381718644133,0.04334465568285177
-0.01189099478352025,0.0027691470351901143,-0.001203196891223857,0.009208581846672784,-0.001098261352018206,0.003520610729723204,-0.03964381718644133,0.04334465568285173
-0.007760021016168052,-0.0007659342863291733,-0.0013399403856501155,0.010689571460152565,-0.0009550623011786111,0.004737864745390133,-0.039643817186441374,0.04334465568285177
-0.006401489319140162,0.014552751440253288,0.00010315929219529684,0.001063138972533839,0.0010798715791736557,0.00038071960213099335,-0.03984242621871155,0.04334465568285173
-0.00288516733489539,0.004536687695949404,0.0007987278671769101,-0.0009165512250769994,0.001743109288325541,-0.00022478624155975162,-0.03984242621871154,0.043344655682851715
-0.006461217716112806,0.014552751440252922,0.0011032100480993685,-0.0030473628118184823,0.0020973385193496855,-0.0010425312469566576,-0.03984242621871165,0.04334465568285164
-0.01427466762035335,0.0004124261541771663,-0.00230899594948447,0.01906169641798741,-0.002987483917481153,0.007509458504139439,-0.03984242621871164,0.043344655682851584
-0.007038946066509157,0.01455275144025302,-0.0015505253670665873,0.009314366819064251,-0.0010480160710218782,0.00361424565400526,-0.039842426218711494,0.043344655682851715
0.023040933838743928,0.013374390999746806,-2.355634597310096e-05,-0.0013548032535557085,0.0010019913936294153,-0.000530660327547801,-0.04004095950382977,0.042993660428825284
0.01682057949871872,0.011606850338987394,-0.0006252277214487323,-0.0005236356133374509,0.0006804215952526576,0.00016848044042492,-0.040040959503829784,0.04299366042882518
0.02408779251263362,0.008071769017468419,-7.916536703982558e-05,-0.0012490182811642969,0.0014441498663971533,-0.0005119333426915366,-0.03984242621871155,0.043169091097567676
