lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
2.7904040404014284e-05,5.863636363639957e-05,-0.0005047095959596043,0.00012082070707067627,5.688131313146272e-05,0.0012265025252526263,0.0003248484848486499,0.0009750252525253938,-0.0009738131313131393,0.005983244949494928,0.0007049368686868534,0.003201742424242618
1.8724747474738178e-05,5.808080808411553e-07,-0.0009366414141413649,-0.0005903914141414252,-5.090909090904594e-05,0.0015617045454546757,0.00019162878787875036,0.0015499242424242081,7.246212121217455e-05,0.0059563636363636156,-0.00030007575757580175,0.000395315656565659
-3.241161616160671e-05,0.00016773989899024068,0.00012430555555557055,-0.00044453282828291196,-0.00021569444444446417,0.0014624494949496193,4.209595959596968e-05,-0.007433446969696836,-0.00041164141414140045,0.005940719696969699,4.672979797990251e-05,0.001753686868686885
7.929292929287346e-06,-3.3636363636452284e-05,-0.0007652398989901638,-0.0005657828282830041,-0.0001807828282828966,0.0014623484848484997,-0.00020665404040403902,-0.0073884722222223725,-0.00023590909090916157,0.005911338383838396,-0.00011808080808086985,-0.004765845959596041
-2.3068181818161614e-05,8.02525252524916e-05,-0.0012400378787880667,-0.000471174242424216,-0.0006918308080808011,-3.2171717171633475e-05,-0.0002622474747475484,0.00043494949494928545,-0.0016908712121211146,0.005914760101010083,-6.760101010107044e-05,-0.004284292929293101
2.512626262622941e-05,2.025252525244825e-05,-0.0006100126262630151,-0.00018544191919194763,-0.00014905303030311734,0.0014563762626262078,0.00010077020202013398,0.00048127525252517067,0.0005202904040404243,0.005943787878787879,1.5075757575638837e-05,-0.004244709595959578
1.4861111111075243e-05,6.219696969705091e-05,0.0016338257575760934,0.00028540404040423297,0.0006663762626263114,0.00044474747474776145,-0.0003759469696965223,0.0016781186868687404,0.0003005555555557926,0.00598781565656562,-0.00011460858585838618,0.003547967171717223
1.018939393941376e-05,4.002525252491673e-06,0.0002957702020203734,-0.0006391540404038998,2.1464646465269023e-06,0.0010120959595961432,0.00039676767676779525,-0.007750656565656475,-0.00169974747474744,0.005920744949494944,-7.117424242384928e-05,-0.0035516919191918074
-0.0006744570707069685,-7.849747474747704e-05,0.00026957070707089024,-0.000619924242424208,-0.0012055681818181451,0.0012346969696971299,0.00039861111111111623,0.00037569444444437994,-0.0007084469696968576,0.005927563131313129,-8.285353535343598e-05,-0.0039879040404039
2.5202020202017007e-05,-9.128787878812106e-06,-0.00025263888888885365,-0.0006816287878785438,-0.00015718434343441612,0.0018430050505053198,-0.00023696969696974934,-0.0013936111111110233,0.0005151388888889302,0.005947159090909068,-1.087121212133002e-05,0.0005630429292931893
2.4709595959593324e-05,2.1351010101031132e-05,-0.0002921338383840566,0.00011128787878784407,-5.069444444454896e-05,0.0013190404040402226,0.00019400252525248463,0.00018539141414094796,0.0005190782828283114,0.005946300505050459,-5.5757575757736655e-05,-0.0033367171717173017
2.5340909090906806e-05,2.35606060604715e-05,-0.0007957575757578967,0.0005755934343433022,0.00011273989898951398,0.0015076136363635167,0.00035268939393911234,0.0015761742424240082,0.00046295454545423333,0.005950542929292921,-5.671717171740198e-05,-0.0036337247474749674
