theta1,theta2,theta3,thetad1,thetad2,thetad3,tau1,tau2
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
1.3877787807814457e-17,3.122502256758253e-17,3.469446951953614e-18,-1.0408340855860843e-17,-3.122502256758253e-17,6.938893903907228e-18,3.469446951953614e-18,0.0
