fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
0.0024374891788946414,-0.008008996791090506,0.005925713284302089,0.0007174058955793372,0.008628412528776821,0.0019676387772887085,0.013039985988238483,-0.002735899851526124,-0.00821017218306395,-0.0017398954857449805,-0.003205844160282721
-0.0022851754178736397,-0.010438511427586434,0.005635068861261007,-0.0010113579323407903,0.00046049112646776155,-0.0031748795850301123,-0.005454219887315463,-0.00022155707664892716,0.008203493462068763,0.0020376331869407342,0.00910313016029061
-0.0022946561947607956,-0.006295065633785372,0.0056337559180196384,-0.0009858174017138763,0.0004765898215894983,0.0011333912835590435,-0.0054542198873154864,-0.0005695196953054717,-0.0026436511614549426,0.001825859972983018,0.009108255561101133
-0.005738413782469243,0.005734779024498704,-0.0010607496746523086,0.0006036785019971783,0.008913387617722469,0.001186450665747801,-0.004916713010999512,-0.0021889556213196045,0.02069495851756841,-0.0006211614678554763,0.00930786659947483
0.0026338556505973113,-0.002450395637924279,0.005854097352671442,0.0007768708846725927,0.0086308004304299,0.001983115922356314,0.013044395159777058,-0.002851239939329934,-0.008220579417648043,-0.0017317411110844495,-0.0019929513796260417
-0.002053244377706743,-0.002598875536615139,0.005030886114925854,0.0002979654345341288,0.008782326741653154,0.0005781914952874622,-0.006612589847896406,-0.0023426303349828766,-0.0016855725292983118,-0.0031690439547622387,-0.0019350020260090737
0.00270297748041639,-0.002646452297264298,0.002288626793029668,0.00020738103489472058,-0.0038035998147836255,0.00046474394726575286,0.015174204099859043,0.01692662291030577,-0.007879854468220463,-0.0029378155514035364,0.009386727130631597
-0.002037045691878995,0.0034638178350815977,0.005888111139100805,0.0007458083917148919,0.01025428552730488,0.00195037509006773,0.016703595733190794,-0.0028106195726044013,-0.009632350647957104,-0.0017386495477880498,-0.0013736945404459518
0.0026410843782181657,0.0033360246737501307,0.005023803369969382,0.0002708255206740234,0.0005550262037775379,0.0006148544791576983,-0.003940406984100314,-0.002822010326720121,-0.0033740535284042185,-0.0017388132984030645,-0.0020734767389706385
-0.0010802495707225553,-0.002956564725828535,0.00222439691790943,0.00025988443126824724,0.00044765188564113316,0.0004599209679344151,-0.005454219887315227,0.018889033765523037,-0.007519083512465615,-0.001505302771237893,0.00739254361228698
-0.001969127894727923,-0.0025303733500513857,-0.003283714722440117,0.0006423975628452634,-0.0053910425016516035,0.0014208951705308025,0.014684268068141694,-0.0033424183722070354,-0.0030250638339703395,0.0067742409741350556,-0.0014726352354516765
0.00022702819830774538,0.002198442939985588,-0.0010352258295863645,0.0006003184489111165,0.0006783903525648076,-0.002933602108644475,-0.034409220969244494,-0.0008657228930732291,-0.004365064547095113,0.004432681904575543,0.008337477582092028
-0.002030152216873923,0.006250801766669436,-0.0015930416023394946,0.0006064612510258456,-0.03057863510441796,0.0013197483232199787,-0.003940406984100145,-0.0028567469870917125,0.031129651808033478,0.003662054394484521,-0.0017073323546558951
-0.002732828122455286,0.0037013295485617587,-0.0031232567108682267,-0.0014415584152732645,0.0003986268098744583,-0.0016940870541686884,-0.003940406984100327,-0.005558998921334049,-0.010067574866604902,0.00048353235637826366,0.00907438369217693
