fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
0.0,-0.01077892823989025,-0.0001907774758357165,0.0,0.0022141977434660793,1.4452246276988997e-05,0.005489291852140638,0.0,0.00012140548736239418,-0.005033546304483626,-0.001706203116993337
0.0,-0.0042099879117580685,-0.00021691978182969684,0.0,-0.0062502555380561505,0.0,-0.005592235009316245,0.0,0.00010503825339418304,0.0020045370621572947,-0.0017812288639429963
0.0,-0.004384810869760767,-0.00016636762439848325,0.0,0.002000097445586533,0.0,-0.008917495789931866,0.0,0.00011693614359389737,0.003199173895101231,-0.0017176410081473743
0.0,0.0010262427027210586,0.00016769484781584,0.0,0.0018386049519407515,0.0,-0.009086074360805083,0.0,9.954291232733281e-05,-0.0018711334065758427,-0.002044985455380886
0.0,0.002555361732437261,-0.00019644178829860852,0.0,0.0030259443424368168,5.5827698271240125e-06,0.008697225359425813,0.0,0.00026785862059862717,-0.0037524168578563035,-0.0013196910440482687
0.0,0.0010652371368741092,-0.00020309810896366028,0.0,0.0022095833706447495,0.0,-0.00915879343194884,0.0,-4.616344623553912e-05,-0.0021869386473470313,-0.0015499346809806174
0.0,0.0025003213948020945,-0.0001977363015664186,0.0,0.0030990384129540925,1.674830948137997e-05,0.008827658377698814,0.0,0.000257532918262529,-0.00401394563712609,-0.0012061943399839395
0.0,0.002565298274170701,-0.000200971048558802,0.0,0.0029598956758446586,1.9539694394940654e-05,0.00879405970439868,0.0,0.00023759602327028912,-0.0037735569255486676,-0.0013184382634493376
0.0,0.001120316976792411,-0.00023846075926013213,0.0,-0.00469163716250096,0.0,-0.003987864025843449,0.0,0.00012506990798071587,-0.0014182757189527208,-0.0015255256828905917
0.0,0.0010800429427040557,-0.0001650131049209974,0.0,0.0019405039225045921,0.0,-0.009111046101530549,0.0,4.0300845104680406e-05,-0.0019301381553829228,-0.001724758156435688
0.0,0.0013665062985707794,9.84429752816149e-05,0.0,-0.016476873368721317,2.2331079308506624e-05,0.006262379327265189,0.0,0.00013932172871171708,0.003121991302703411,-0.0018171424744617705
0.0,0.0010177980318940413,9.93530498898916e-05,0.0,0.0022202668497731193,0.0,-0.013773327661098659,0.0,2.1728616604644286e-05,0.002465193000227615,-0.0019211196952474815
0.0,0.0009643403859105363,0.00010183349744757875,0.0,-0.026351117392246107,0.0,-0.005536556214927155,0.0,0.001428660939520432,0.0032592949889236203,-0.0015416561987156548
0.0,0.001035800932966542,0.00012742391732923326,0.0,0.0020966754640178325,0.0,-0.011448205184621378,0.0,2.0942087616794757e-05,0.002891845513936207,-0.0020075258625871016
0.0,0.001314992469893105,0.0001051404348669106,0.0,-0.016621814909066192,1.3956924567813997e-05,0.006247081904316379,0.0,0.00013194513699316918,0.0033647842230701643,-0.0018391293159832213
0.0,0.0010391385357754826,-0.00016441151419402522,0.0,0.0018559294593703825,0.0,-0.009117815460565813,0.0,0.00010561014445583555,-0.0018711324750120485,-0.0017174264977866433
0.0,0.0019422542508303806,7.899024439191511e-05,0.0,0.0034653681355440156,9.769847197471384e-05,0.011101323519049763,0.0,0.000198770147421936,0.005593187897816619,-0.0014703528955431239
0.0,0.0024581699313824625,0.000104414305691649,0.0,0.00300690814720706,3.628800387631798e-05,0.008803118274248602,0.0,0.0002199582797388765,-0.0037172067339604686,-0.0016282270736620373
0.0,0.0025313744165813873,0.00011612397691202983,0.0,0.002881523018217007,2.233107930850398e-05,0.00880845125172491,0.0,0.00026735637785286706,-0.003744269686901259,-0.0015994672991729852
0.0,-0.010823463213182843,-0.00015844761673273702,0.0,0.002232227849038479,1.2156183072605956e-05,0.005329830407143389,0.0,0.00010887295197127225,-0.0048492495324164815,-0.0017220348368505141
0.0,0.002507699015965177,-0.000200243450549642,0.0,0.0030104775804154545,1.3956924567813997e-05,0.00875062883603802,0.0,0.00021522252669447543,-0.003723284078906853,-0.0012910342197019846
0.0,-0.005831960712018443,-0.0002908544860978516,0.0,0.0021963744778914444,0.0,-0.008059770294928013,0.0,9.082875174591467e-05,-0.0024803793919280703,-0.0015652901340166597
0.0,0.001006554412731683,-0.00026517169594196863,0.0,0.002061273613714482,0.0,-0.013782580187010755,0.0,0.00010300278051307235,0.0025281951174218977,-0.001521381849385241
0.0,0.0018239484211834993,0.0001256979566209293,0.0,-0.005315138929543331,0.0,-0.004190746929961398,0.0,4.617962142849401e-05,-0.0012754978316297158,-0.0018308187727732038
0.0,0.0024885282164943865,-0.0001977617624185595,0.0,0.0029898427984504424,2.233107930850398e-05,0.008832359498822712,0.0,0.00023384439683035057,-0.0037637645351340852,-0.001321956557831289
0.0,0.002535519005097517,0.00011061309255112828,0.0,0.0029819764503739472,1.6748309481377326e-05,0.008767156736338462,0.0,0.0002258362411862513,-0.00372460521076222,-0.0016298214897440015
0.0,0.001940721707977758,8.149507047663003e-05,0.0,0.0034400971920013107,8.93243172340265e-05,0.011046527331280162,0.0,0.00023928185795608838,0.005627542954228454,-0.00145775065966821
0.0,0.0010048608181165999,0.00010756263559711747,0.0,0.0022049799198460337,0.0,-0.013777085610002623,0.0,1.7613783108692627e-05,0.0025072641484990077,-0.0019353035031216574
0.0,0.001055905750315093,0.00012994914476151189,0.0,0.0019867297077594457,0.0,-0.009053594887886925,0.0,9.806158834779755e-05,-0.002179932971316216,-0.001907226139937535
0.0,0.0010158374781048872,0.00011836221804968032,0.0,-0.035520738502047795,2.2331079308506624e-05,0.006212777006040216,0.0,0.0011757867828797307,0.004138545764892968,-0.0015002085244611944
0.0,0.0019431383594279163,9.210771560004483e-05,0.0,0.003467952389166476,8.653293232045524e-05,0.011081141655752576,0.0,0.00018309888607116677,0.005590966329615651,-0.001437698496468068
0.0,0.0009321232363515801,0.0015700372369370364,0.0,0.0023690585941374596,4.757647433337836e-06,-0.004544987201734624,0.0,-0.004402875302299819,-0.0015417362451598156,0.027997245569660042
0.0,-0.005364867597398729,0.00012884915090330802,0.0,-0.009946649955534747,0.0,-0.009575884938441368,0.0,0.0003194623037430815,0.0025817539915848975,-0.0019523167304560701
0.0,0.0019497330402158054,9.73145866278909e-05,0.0,0.003420105520874036,8.653293232046053e-05,0.011063583137136512,0.0,0.00023861436851302376,0.005617965197795735,-0.0014666090119972441
0.0,0.0019341270271898666,-0.00021887147591578441,0.0,0.0034542384250086616,9.211570214758454e-05,0.011097367577914055,0.0,0.00019174512780484586,0.005620699749848547,-0.0011641823625115582
0.0,0.001954449258352552,-0.0002128527912245133,0.0,0.003468768556400582,9.211570214758982e-05,0.011040948754763556,0.0,0.00019742509807758285,0.005632079099229864,-0.0011656939062609942
0.0,0.0013831849071420893,9.772271388455578e-05,0.0,0.0020984294582032897,0.0,-0.010794184866199404,0.0,0.00010422395080280802,-0.0016281155971677875,-0.0018776370313402777
