RIDGE,NUB,CRACK,WEIGHT
0.010519434886055778,0.006660816249208917,-0.0006943990264133698,-0.024188136150165906
0.004171873386000405,0.0035039066919025155,-0.0005099679433802559,0.0027218464871505005
0.011454958849596422,-0.008742418050757782,0.00011199528302085343,-0.018534365546297765
-0.03246536314597463,-0.008222553370353589,0.0003536582527594867,-0.00887648303879398
-0.04836928950346592,-0.004389907771074408,-3.4229703083320934e-05,0.03624479380952135
-0.05728887864661905,-0.0033111369969531165,-0.0014932776793204691,0.03618447842383621
0.0171880341069241,0.008094333774523066,-0.0008514135228625264,-0.012700348227189417
0.027978144873368846,0.00013359148687714859,0.00021580339569101867,-0.001411814210883551
-0.05258259931028876,0.007328773682638876,-0.00046021047583973476,0.04568558412608567
0.04597174271582643,0.005693444849499664,-0.0005551028008077899,-0.03125218289201691
-0.01874981427193685,-0.0030991986959556968,9.739647134744331e-05,0.0034012848256505523
0.022506678023828858,0.007600741187878415,0.0004474798790746158,-0.03186942854300069
0.04587994318942583,-0.0024186189138480883,-0.0006473286393918268,-0.03459539614167406
-0.11143046810297949,0.004324506326811077,0.0005482302658878155,0.0730818538250658
-0.022577878560752412,0.0017863859714154738,-0.0008629649425649956,0.00971618895605908
-0.004725430397344493,-0.0029417127543424418,1.8400179917797688e-05,-0.001816191460158597
-0.01260655226364317,-0.0007344154410093527,-0.0012130071620221304,-0.010657339117781554
0.023758997649031915,0.013519597070843995,0.0007995296707788181,-0.0012231204767332547
0.000664849032016579,0.009553096697053634,-0.0007770398783642531,0.005744232351088556
-0.03802863458252856,0.004262715571648722,0.0005316032141944524,0.040280118723810154
0.01101930076642274,0.006756658056604473,0.00042919528179129543,0.002971091178989329
-0.07868231294028827,0.005934003278955803,0.0015950211653065066,0.0478736350857554
-0.04832630465356255,0.0035737699973585023,-0.00013127375310709524,0.036614437058047705
-0.027169540065029432,0.0014156410358335605,-0.000960183987508037,0.011186310454827136
-0.008563577009420509,0.018849753414146388,-0.0007552034187131747,0.025301025015494846
-0.048453660049449954,0.00315062754987893,0.0002681655917558465,0.035306254804681386
0.06093430642710983,-0.007119564945351316,0.00021287951943877587,-0.03359771233697029
0.036298109530088205,-0.004289222573474669,-0.0009241708591327009,-0.026134216053318057
-0.03500661846436681,-0.012349622924763333,-0.0002122879353289378,0.01022359650265229
-0.05053749917751535,-0.004104583762641879,-0.00024117671108344826,0.02674932169142591
-0.01621174587480971,-0.004736288730084463,-4.2671899318356965e-05,0.009357107278936592
-0.05535468185569034,0.01105222132126021,0.0007104439100457417,0.038425568336103014
0.007124375653858012,0.0022948026704225494,0.0008034419182362772,0.007657220822650204
0.0037908711922984006,0.00023486386811700372,0.0006764692328474903,-0.005353729789905649
0.004962002132169144,-0.009797706028375052,0.0013718280664280526,0.0007966537701108167
0.026182978313355684,-0.0007953255956770003,-0.0011413514524262133,-0.004859230581893949
0.02608905332934272,0.0031950993620700405,-0.0006472565721923965,-0.021922403503878557
-0.053505918339552,-0.008012082678525573,0.0010115831835628836,0.04837587683488063
-0.017040611085963164,0.004630965446979461,-0.0014310011131917731,0.012008912222651484
-0.028298750148956192,0.021557248080282723,-0.0011378201596475741,0.016949684150636028
-0.031216760541286595,0.00792011589861328,-0.0007838038857823845,0.021123242268784197
0.04597386817343889,0.008025351244527523,-0.001189389542879185,-0.03657104732565111
-0.023891221592190495,0.012115874741130007,-0.0013583364628018783,0.0236964249165288
-0.007252356272711688,0.006466784249788242,0.0009925882727167476,0.0037261009881516607
0.04436919828223997,-0.0007507071625410741,-0.0012706714273787514,-0.03647693491147239
-0.11553393729676356,0.004903226893969829,0.0005474065986713524,0.08120647594139821
0.027888997108370603,-0.0020280599094323476,0.00038046734917995817,0.005401814175763596
0.016496074934227056,-0.0008400909996879001,0.0006485997471147621,-0.007711463095644539
0.0021681627447677904,0.004134143700244904,-0.0011936209871564185,0.008654904067800478
-0.0012958797640520298,0.0022857028112068176,-0.0001310472575089608,-0.0010736206641198953
0.08304729415299032,-0.0027881897774036726,-0.000452756626263727,-0.05684858400482182
-0.057865161053917036,-0.010745850138283157,-0.001437888636327947,0.03714179380430742
-0.003105905708195994,0.006949515688745057,0.000761467683702409,0.0067686706445408
-0.06944804979762538,-0.00037966868981629404,0.0006196285365232326,0.06825842697058221
-0.009802630236693435,0.0030037093390988708,0.00041853959650470576,-0.007915411935553687
-0.0015792435510062625,0.002536095079428733,0.0007627958213162235,-0.006763300330985694
-0.049874725827234234,-0.007535662588872574,0.00022971241429828315,0.04538940129293582
-0.030094448073372915,6.51959655561564e-05,-0.000995579439108673,0.013259125857509789
0.048474792933636594,-0.00634285046388966,-0.0013559170078541113,-0.03210693660118597
-0.01613108728872714,0.002885264635832819,-0.0005101120777791061,0.011035637258625507
0.05118850130389857,-0.010551231305152883,-7.422717066109946e-05,-0.03918013763750967
-0.02512550013075543,-0.009487136972657427,0.0006840054589634589,0.02516701644019665
0.05203382109940106,-0.0022090293474111636,-0.00021110396893366662,-0.035213577366029515
0.015347230935605707,-0.006172154989958847,0.0013889801581073967,0.008169791928497393
-0.024324227913962132,-0.001566316611335914,-0.0007765147892860348,0.016092113649390095
0.019713368735677528,0.004292510417318315,0.0008407007585928203,0.005314508169773493
0.04390648109941536,-0.0016377944968370556,-0.0007152676844486144,-0.03407836427570868
-0.05799622587939929,0.0016231760172326637,0.001212970652627987,0.056472342221514454
0.033510106295047276,-0.005571565506479959,-0.00011886784862304503,-0.022966554865440383
-0.004765759374097331,0.014885600375193483,7.768086395956372e-05,0.006671037520042913
-0.0017570092189695685,-0.010342962377009685,-0.0006747657710192839,0.0007318782887770492
-0.033043765950271725,0.008786068296138531,-0.00019619628819057822,0.005773803631913606
-0.026747677213882715,-0.0034718517487252847,-0.0005763936017917672,0.017155745304825658
0.055007017480452204,0.007158371800528217,-0.0006777205262013461,-0.03376199723044243
-0.06160991373009486,-0.004234036409505749,0.00041885874423269395,0.05542467014963347
0.01741302771187972,-0.003230412543808941,-0.0006553384078834094,-0.019208170860197705
-0.0012486524596369564,-0.0040794860361623095,3.1630482430697326e-06,-0.014300724816700226
-0.012391641298236777,0.011742781475595133,-0.0010137198529009649,0.011322668035515938
-0.031398770561491735,0.010960635370497601,-0.0001278556943205278,0.017117490873534272
-0.05310634749026788,0.010607062636654462,9.9270924805335e-06,0.030795206498458707
0.03717791740565804,-0.006303662429632578,-7.743932184831742e-05,-0.025844369603457693
0.015517568651089428,-0.007552100931349354,-0.00019830683724944911,-0.008113258845069724
-0.025435925745347504,-0.013414743253941382,-0.0015018125368899751,0.010656606941390267
0.009550479245487242,-0.00415712830009201,0.00010520034758089436,-0.006842861557648523
0.04314925140071833,-0.0016960628500201254,0.0014675440095205522,-0.020414496479611518
-0.030613416504031085,0.005519667186354448,-0.000872858767585926,0.014986236827444214
-0.04084210788462385,0.006295208000397352,-0.0006553487172242765,0.019411151951712315
-0.0073770573768905945,0.01159131259160475,-0.0005475460051026192,-0.0034341699226055657
0.0021007708729040703,-0.013625360916644527,0.0002093173231846185,-0.0017072936853441134
0.011361566495139905,-0.016156729884936914,-0.001008077992653903,-0.016072896626114688
0.010569846186068821,-0.01182491450422439,-1.1909354897560176e-05,0.00392042718734853
0.029776497089494175,0.006404259340110359,4.3942957948781e-05,0.0013148575289796335
-0.003053902608063916,0.002181495036662817,-0.00013145906963972498,-0.0014474877018779385
0.028441395950903017,-0.004730417593545085,-0.0008499412999417762,-0.01599051916692897
-0.006564111273934289,0.013571848716335315,-0.000606950241681177,0.018273592094214093
-0.02175007481325185,0.011217485871416119,-0.00023026362979196302,0.01793187727757787
-0.04634753398013458,0.010056963247746346,-0.001504458502776699,0.0313833486553031
-0.0685162390591396,-0.002255849369266521,-0.0006894057709628913,0.032374693838503846
-0.00018895693766286803,0.0016108471947634123,-0.00015335729942241028,-0.0002878659107672793
-0.03201325553906542,0.0026602638608759326,-0.000416496392814384,0.026408076899689173
0.0051647081632978376,-0.010866202488518155,-0.0012878852769173943,-0.01359429641744896
-0.007125001509401277,0.009708674466801938,-0.00029327122634864936,-0.0010008654259809659
-0.0077538143485581384,0.010297521677202437,0.0020868511325162625,0.01857423456837514
0.05027473671266404,0.003629543170002067,-0.001776297157726446,-0.04254728858383858
-0.03525124345370945,-0.005797447144379728,0.0009129845524879776,0.020712527796890035
0.0048675476814829255,-0.001176638207415058,-0.0011596874491360612,-0.013160817072918184
-0.05162266674334613,0.013788629357744817,-0.001230921064875077,0.020932201767457123
0.026635617284667887,0.007367814746020503,-0.0003762621172297559,-0.018051130708826087
0.10136830355879199,-0.0032880937133524663,0.0009478651752589523,-0.05148794554868366
0.009309036116796357,0.0023093330159994034,-2.20091089954029e-05,-0.002756139980143929
0.01590122387134743,-0.011444629463856552,0.0005443385880195585,-0.004303240925947999
-0.03870679725804582,-0.009363115249567983,0.0005558076311821536,0.043009369782139206
0.003271901812775091,-0.0014723828008398367,0.0007849926169648629,0.014885318005076989
-0.009007725536663722,-0.002457220114395954,0.0006649178622366511,0.010187219373191933
-0.04764655294544935,0.0037265591697125885,0.0009367152798241338,0.036041550566515375
-0.0029408754691200995,-0.008795696392792561,-0.00015726953614072364,0.012429717681497133
-0.06107290168249184,-0.0012626462635272756,0.0004515568305202139,0.044086850385509226
-0.01826799074336119,-0.0018398986966203235,-9.780354016883375e-05,0.011309994149831193
-0.06827479719560237,-0.0019903398342756354,-0.0007650148671941512,0.03908669864521073
0.03632198803424031,0.005053667681694032,-0.0004568130081199634,-0.03130381624634283
0.02022915404053048,-0.010245212047818673,-0.0006760321016819511,-0.027204420223599573
0.004764072054901369,0.006685473762923791,0.0009458472936713855,0.005839283136406359
0.0818268159070658,0.007821485843754021,0.0014233563104813426,-0.036394322439837
-0.049799904658665795,-0.006339181091035328,-0.000253294352905626,0.025720893781861872
-0.0015352001235812568,0.00889144991306642,-0.0002489394113199643,0.011194759711950653
0.000443570549846381,0.0009813440128763479,-4.321754571230685e-05,-0.013705071214317834
0.006185666666782025,-0.0031818313209643553,-0.0014679510660690759,-0.007463626799844487
0.037925063832229974,-0.0007219398882419847,0.001419958842761762,-0.014394836111772245
-0.009309131240513108,0.005200145504744201,-0.0007318535478717074,0.01591444983288342
0.00694767105418706,0.0005526242612551059,-0.00019679341992188612,0.00233037729668039
0.045092466204659454,-0.005546761021889904,0.0009554940872558912,-0.034796761523295666
-0.04793310005588895,-8.964799960720082e-05,5.397063257427115e-05,0.038384262100285255
0.04784120414061854,0.00904585401539619,-0.0011694166192607013,-0.03157957985492635
0.03517738862507697,-0.0022031585608022902,-0.0009208969071309858,-0.027883859121653136
-0.05816974925099491,-0.0012545738881990336,0.0018396080112978198,0.05040457144788261
-0.021445485351020352,0.009364201329726284,0.0001338214578770966,0.009510831720111683
0.00962848353986083,0.00399779304533272,-0.0011136980701079331,0.0018253163773757353
-0.06327135864261087,-0.0021535495916221413,-0.0003406298821683716,0.02744377900412764
0.003712336166098229,0.006659935473748942,-0.0004436246615083586,-0.004050241070893579
-0.023010353518120905,0.01006254044253515,-0.00035371528265048385,0.024013496999144145
-0.06181792518175799,0.0008812458020811299,-0.0008693171654668257,0.038860690529568684
0.011961723611130029,0.00803459781217035,0.0010140952262069625,-0.0028777113608668345
0.012841001387450535,0.0065781836242003455,0.0005421765720330651,-0.001990334286569268
-0.0028687078806114846,-0.0006782018806354359,-0.0004822631370891492,-0.012952409151551086
