lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
6.81074414003502e-05,0.0,0.002263782749453122,0.0,0.0,0.004126861553131941,0.0,0.00042796730833103704,0.0,0.0006553173212708486,0.0,9.29842342205528e-05
6.810744140033632e-05,0.0,0.002287598472220828,0.0,0.0,0.0041778488551828365,0.0,0.00042796730833103704,0.0,0.0006553173212708263,0.0,1.8181209401987863e-05
2.7873760917931924e-05,0.0,-0.009455669909325292,0.0,0.0,0.0020373050578887915,0.0,0.00019855267056767268,0.0,0.0004592190228949605,0.0,0.00010216306049564693
2.7873760917923596e-05,0.0,-0.009462446295417967,0.0,0.0,0.0021277218614896786,0.0,0.0001902472798706617,0.0,0.00048604705657941393,0.0,0.0
2.8231615302753977e-05,0.0,-0.004530083488958603,0.0,0.0,-0.00431580024237313,0.0,0.0001286541264121005,0.0,0.0003928293174089298,0.0,0.0
5.980679197554184e-05,0.0,0.0022929520592535,0.0,0.0,0.004198977126976933,0.0,0.0004279673083310398,0.0,0.0006553173212708374,0.0,0.0
3.3721387510529664e-05,0.0,0.0010300701020612758,0.0,0.0,-0.008434606390608201,0.0,0.00015887551289766878,0.0,0.0004942660232820667,0.0,8.711702829637124e-05
3.774881723863366e-05,0.0,0.0013587847264045633,0.0,0.0,0.002287767262125337,0.0,-0.010756190809434121,0.0,0.0004413336671052981,0.0,0.0
6.810744140035296e-05,0.0,0.002290185176111903,0.0,0.0,0.0041934433606937525,0.0,0.0004279673083310342,0.0,0.0006553173212708096,0.0,0.0
7.47424784894951e-05,0.0,0.002067629949933958,0.0,0.0,0.00440936354978253,0.0,0.00042796730833103704,0.0,0.0006553173212708319,0.0,0.0
6.534055825875573e-05,0.0,0.002290185176111889,0.0,0.0,0.004196210243835341,0.0,0.00042796730833103704,0.0,0.000655317321270829,0.0,0.0
7.087432454194186e-05,0.0,0.0022929520592534945,0.0,0.0,0.004187909594410555,0.0,0.00042796730833102317,0.0,0.0006553173212708374,0.0,0.0
3.2075153880256614e-05,0.0,-0.00970726646564685,0.0,0.0,0.0023559691470418503,0.0,0.00020637376333774993,0.0,0.0004822920648267032,0.0,0.0
7.087432454193632e-05,0.0,0.002292952059253478,0.0,0.0,0.004187909594410555,0.0,0.00042796730833103704,0.0,0.0006553173212708457,0.0,0.0
-0.012916711039066175,0.0,0.000635178558829913,0.0,0.0,0.003634375860647318,0.0,0.00010342543284665994,0.0,-0.028519811852638806,0.0,0.0
