in1,in2,in3,in4
0.01292641894112359,0.0007768652392887362,0.004515115033198423,-0.0008263854234586976
-0.014323004117563404,0.0011639253180933673,0.003644085207516995,-0.0008841491007376204
-0.014323004117563404,0.0011639253180933673,0.003644085207516995,-0.0008841491007376204
0.01292641894112359,0.0007768652392887362,0.004515115033198423,-0.0008263854234586976
-0.01009681220442235,0.00010181499591768728,-0.02539240069505455,-0.0006085012466474152
0.01292641894112359,0.0007768652392887362,0.004515115033198423,-0.0008263854234586976
-0.014323004117563404,0.0011639253180933673,0.003644085207516995,-0.0008841491007376204
-0.007439571767224151,-9.598519762302887e-05,-0.03946301105123737,-0.07738913658502383
-0.014323004117563404,0.0011639253180933673,0.003644085207516995,-0.0008841491007376204
0.01292641894112359,0.0007768652392887362,0.004515115033198423,-0.0008263854234586976
0.01292641894112359,0.0007768652392887362,0.004515115033198423,-0.0008263854234586976
-0.014323004117563404,0.0011639253180933673,0.003644085207516995,-0.0008841491007376204
0.01292641894112359,0.0007768652392887362,0.004515115033198423,-0.0008263854234586976
-0.014323004117563404,0.0011639253180933673,0.003644085207516995,-0.0008841491007376204
0.01292641894112359,0.0007768652392887362,0.004515115033198423,-0.0008263854234586976
0.01292641894112359,0.0007768652392887362,0.004515115033198423,-0.0008263854234586976
0.01292641894112359,0.0007768652392887362,0.004515115033198423,-0.0008263854234586976
-0.014323004117563404,0.0011639253180933673,0.003644085207516995,-0.0008841491007376204
0.01292641894112359,0.0007768652392887362,0.004515115033198423,-0.0008263854234586976
0.01292641894112359,0.0007768652392887362,0.004515115033198423,-0.0008263854234586976
-0.010289445930600022,-0.021521079934239018,-0.024300631082150803,-0.0005404654632016961
-0.014323004117563404,0.0011639253180933673,0.003644085207516995,-0.0008841491007376204
0.01292641894112359,0.0007768652392887362,0.004515115033198423,-0.0008263854234586976
0.014992013331405457,0.024162735775173437,0.002521349456749429,-0.0009371643839455601
-0.010289445930600022,-0.021521079934239018,-0.024300631082150803,-0.0005404654632016961
0.01292641894112359,0.0007768652392887362,0.004515115033198423,-0.0008263854234586976
