cars_per_hour,temperature_at_2m,wind_speed,temperature_diff_2m_25m,wind_direction,hour_of_day,day
0.013591851420349785,0.0003106729558883248,-0.00307982690604075,-1.3492601788928082e-05,0.0002956431171832648,0.000600356901435839,-0.003562666549143532
0.01826877239005105,0.0003959505628164297,-0.005566903285005217,-7.301878978159017e-05,0.0001781519806338793,-0.00017329889938353,0.003906637580336965
-0.035521270202610616,0.0009076163295041011,-0.0034943409535676036,2.6191522554380037e-05,0.0001530902662324439,-0.0006374923798751729,-0.00396485984842306
0.010057378613172616,-6.979645575466362e-05,0.00189432189878996,6.349460382793631e-06,-6.993596831990703e-05,0.0008324536416818087,-0.0027008237649725902
0.013889722470907695,-0.0002469115198159618,-0.008883001829375741,0.0002047700835758285,-0.00032285231678141034,-0.0003280300595476116,-0.004252140776480095
0.015894321621858845,-0.0003584284337246179,0.004795909360457292,-3.3334663960311525e-05,-0.0001228184775438363,-0.00017329889938372776,-0.005152287684391988
0.014738646885938761,-0.00015507408614270912,0.00645395912678013,6.587564689716774e-05,-0.00018719718442490596,-0.00032803005954757866,-0.0033136897448274513
0.01413483342037046,-0.00044370604065254067,-0.022561912030934148,2.61915225543332e-05,-0.0001688032681729252,0.0002908945811082534,-0.0028157361361953476
-0.0001644235426477153,-0.0002469115198160902,0.006039446561665057,6.349460382448421e-06,-8.37314055090032e-05,-0.00017329889938375552,-0.003256233559216266
0.01251492057747322,-5.0117006799226677e-05,-0.007224951568915793,6.349460382536892e-06,0.00023793220845176946,-9.593331930176155e-05,0.00340868397170474
-0.019171263427074522,0.0006124245482485666,0.00023627163832971344,-1.3492601788933287e-05,0.00015309026623222012,-0.00040539563962958304,-0.003907403662811917
0.02312140904134659,-8.291609360517455e-05,-0.003908853024545446,-7.301878978165088e-05,0.00015745882485046492,0.00036826016118998023,0.004902544797600874
-0.03627192248534239,4.8280255574255707e-05,-0.00929751390035345,0.0001452438955829461,-0.000276867526152148,-0.0006374923798752753,-0.003466906239791283
0.007860428613852277,0.0003369122315888505,-0.010541052089835724,-1.3492601788931552e-05,0.0001507910267007674,0.0006777224815177063,-0.0034477541779208212
0.0147776956701091,8.107934042556747e-05,0.008526521458217803,-7.30187897814566e-05,-0.0002055911006764513,0.00029089458110830024,-0.0048075505707234
-0.031175305952813925,5.4840072544371996e-05,0.011842620990862631,0.00032382245956120125,-0.00044724118946738896,-0.0005601267997935536,0.004787632426377983
0.014555183002243718,8.763915935100161e-05,0.006868471691895349,-1.3492601788660935e-05,0.0003002415962465692,-0.0003280300595472803,-0.002911496445547543
0.011615805971478252,0.00017291678191871593,-0.007224951568915784,-3.333466396035836e-05,0.00018504969922820622,5.8797840862268025e-05,0.0024127767544408554
-0.02721983723906099,-0.00035842843372453637,0.003552372159249889,-5.317672613167068e-05,0.0001788417419682567,-0.0006374923798751243,0.005362194282492079
0.01194433897374439,-0.00031250969342791826,0.005210421431435264,0.00020477008357595514,-0.00012051923801216849,0.0005229913213540202,0.00451950356019176
0.014033175777719231,-0.0006864193017859805,0.004381396301205076,-0.00031112352992590693,-0.00042125974066134324,0.00013616342094425506,0.005304738096880741
0.022784812368970273,-0.0007782567198189125,-0.002250802764085189,-0.0005690703248497787,-0.00019271534526668112,0.00044562574127223094,0.005170673663787701
0.011905613351925942,0.00020571586872477308,0.005624934490687412,-0.0003309655965324874,-0.00014627071374791363,-1.8567739219611454e-05,0.004021549951559827
0.0024767438865247737,-0.0007126585462070081,0.0006507846975823336,0.0004428748118933748,-0.00035918027331177313,0.0009098192217635234,0.00578353964364214
0.007760386782959677,-0.0008700942004118955,0.011842620990862971,-0.0001722290991604935,-3.0389055395317263e-05,-1.8567739219649618e-05,0.005745235519901396
0.010747361011532758,0.0008288985336809326,-0.0010072655628778297,-5.31767261319014e-05,0.00017608266154683049,5.879784086212057e-05,0.0030256427342954945
0.016466026599477795,-0.00025347133092115497,0.008526521458217574,2.6191522554295035e-05,-3.314813581641561e-05,-0.00032803005954750407,-0.0033519938685683606
0.007840423325410475,0.00020571586872475053,-0.004323365095522825,6.349460382745059e-06,0.00021447996347674983,0.0007550880615998443,0.0022021040738658196
0.009318337092079215,-0.00020099281079913496,-0.015515200894666157,8.571770759027535e-05,-0.00014374157131358777,5.8797840862300985e-05,0.003351227786093397
-0.04730376570036951,0.0007895396044896915,0.003137859099997314,0.0003238224595613886,0.0001507910267008212,-0.0005601267997933177,-0.004118076343386961
0.018543721996659532,0.00018603641976927716,0.0010652967685601273,6.349460382791897e-06,0.00014619254763814822,-0.00017329889938335306,-0.00480755057072332
-0.0036061179775046526,-0.00023379189760543845,-0.005566903285005219,-0.0001325449777744639,0.00018344022103097476,-0.00025066447946564194,0.005189825725657805
0.007167545448667559,-0.00017475353509860056,0.008526521458217518,0.00018492801696916653,-0.00012281847754387273,0.0007550880615996985,-0.002394390775045366
0.010307806352756146,2.204098573842933e-05,-0.010955564160813301,-5.317672613169844e-05,-0.00014006277402968392,0.0006003569014359847,0.00358105252853916
-0.033588151486130535,0.00019259623087449634,0.005624934490687456,0.00012540182897673863,0.00016964478384243198,-0.0005601267997932015,0.004366287065228203
0.014502415206807312,-4.355718787371794e-05,0.005210421431435212,-1.3492601788527361e-05,0.00010940471513469323,-0.00032803005954737223,-0.004539421704536821
0.008341771242447199,3.51606206563989e-05,0.009770058659425178,0.0006214533876985739,1.9734373407223962e-05,0.0008324536416816925,-0.004845854694464536
0.017080173565960297,-0.0004830649385640304,-0.005566903285005195,-5.3176726131580476e-05,0.0001852796196730802,0.00044562574127217716,-0.0020305015995063236
0.021539729382398412,-0.0006798594594009302,-0.007639465616442734,-0.0001920711539403954,-0.00013431467520112587,0.00044562574127191175,-0.002107109846988269
0.02267766096633904,-0.0005880220413674968,-0.015929714942193404,-0.0001127029111678661,-0.0001366139147325439,0.0004456257412718996,-0.001724068609579174
0.021969612253647658,-0.0006011416635777148,-0.006395927426960263,-0.00019207115394009357,-0.0001412123937953088,0.0004456257412722483,-0.00180067685706071
0.009705447117771257,-8.291609360521618e-05,-0.004323365095522835,6.349460382727712e-06,6.801840356813332e-05,0.0006003569014359049,-0.004596877890148477
-0.006560175812249075,0.00024507478227614454,0.01225713355597802,0.00020477008357605575,-0.00016190554957846992,-0.0004053956396292656,-0.0031987773736044667
0.013591851420349965,0.000107318608306586,-0.003079826906040384,-5.31767261316516e-05,0.00020137429639331163,0.00029089458110823606,-0.0029306485074180686
-0.0023566876878669263,0.0002319551444255035,0.0035523721592498024,0.00010555977419683497,0.00017493304178129755,0.0007550880615998772,0.0018382148983270181
-0.0061748431794915876,0.00014011769511257377,0.004795909360457637,0.0002047700835759378,0.00015079102670111783,0.0009098192217637698,-0.0024518469606565098
-0.0343885092162981,5.4840072544339036e-05,0.012257133555977691,0.00012540182897639168,-0.0004860983235156144,-0.0005601267997934235,0.001914823145808743
0.015900454012200346,-0.000476505127458976,-0.00225080276408543,-0.00013254497777445695,-7.683368691452364e-05,0.0001361634209440625,-0.001800676857061173
-0.0239023987284529,-0.00020099281079922864,0.002308833969767221,6.587564689718335e-05,0.0001652762427658428,-0.0006374923798752302,0.005074913354435124
-0.049944132918003634,-0.0004633855052480814,0.0010652967685600926,-3.333466396008254e-05,-0.0001802994658302217,-0.0006374923798750601,-0.001858133042672105
-0.03270195567986395,0.0002516345933811417,-0.0014217776338554342,-3.333466396034969e-05,0.0001979254370959426,-0.0006374923798752961,0.0022212561357360314
0.021768712991640266,-0.001276802801737165,-0.005566903285005512,-0.0003904917726986288,-0.00026077284943198074,0.0004456257412718493,-0.0018389809808020251
0.015383294222952884,-0.0010472091940938733,0.00023627163832971865,-3.333466396032714e-05,-0.00018098924470674044,0.0006777224815177237,0.005802691705512546
0.0218234043725041,0.000500907665619537,-0.006395927426960633,-1.3492601788931552e-05,0.0001990750568616785,-0.00025066447946570786,0.0039066375803367935
0.007425721390352344,6.139989146982522e-05,0.011013596107701673,0.0002047700835759239,0.00013400657110466951,0.0007550880615999345,0.0022978643832180772
0.011167225849878087,4.828025557415162e-05,-0.004323365095522938,-5.3176726131807725e-05,0.00018849855852535145,0.00013616342094419955,0.0024510808781817977
0.023401698521100314,-0.0011456064545125582,-0.00639592742696078,-0.0005095441486840917,-0.00016788358639408495,0.0003682601611898987,0.005687779334289796
-0.03673971537818825,0.00014667751403797148,0.005210421431435375,0.0004230327689407152,-0.0002791667656832763,-0.0005601267997930749,-0.002490151084397289
0.00801920904934715,0.0006780227218608145,-0.0014217776338554602,-3.333466396029244e-05,0.00015676904597426364,0.0006777224815178312,0.0028149700537205558
-0.006707176210588903,0.00010731860830680805,0.0023088339697677537,0.00012540182897676465,0.00019148756816237365,0.0009871848018458366,0.0018190628364567352
-0.011251131261226566,-0.00028627041772743937,0.008112008893102577,0.0002047700835758632,9.698881815618961e-05,-0.0007922235400392007,0.00547710665371485
0.011967575885703366,2.3615328727331214e-06,0.008112008893102608,-7.301878978162833e-05,-5.843977066265736e-05,0.00013616342094421342,-0.0032945376829571025
0.011158992904249834,-0.000555222954561084,0.0052104214314353196,-1.3492601788588077e-05,-9.062912410301091e-05,0.0007550880616000316,0.00526643397313996
-0.007539965591056852,0.0006321040128442687,-0.0005927525036252337,6.349460382769345e-06,0.00017332358112614674,-0.00017329889938351092,0.0028341221155911388
0.0015895785932026896,0.00017947660866384982,-0.00971202794788031,-1.3492601788681752e-05,0.00019677581733044958,0.0008324536416818608,0.002221256135736368
0.009571511711652755,-0.00016819372399336577,0.009355546094309952,0.00040319067868010636,-0.0002862944222646567,0.0007550880615996465,0.004615263869543806
0.01452887604794234,-0.0001419544482922086,-0.006395927426960324,6.349460382845673e-06,2.6632092001918628e-05,-0.0003280300595473046,-0.0033328418066976475
0.010503704292652197,-0.0008569745156423135,-0.001836290693107933,4.603358620377737e-05,-0.00016144570868927358,0.0006003569014357522,0.005821843767382885
-0.0011622873301282283,0.001038812676728361,0.0014798098278121993,2.6191522554057378e-05,0.00017539288267078013,0.0008324536416816422,0.003025642734295512
0.00949954653365466,0.0001269980650824374,0.005210421431435483,-0.00019207115394001377,-0.00014971957304491142,5.879784086247099e-05,0.0038108772709848134
0.01111026463821066,1.548116827963103e-05,0.0035523721592500487,-3.33346639599455e-05,0.0001691849429528991,-1.856773921948482e-05,-0.004520269642666459
-0.022338477610167565,0.00020571586872463604,0.012257133555977892,0.0004230327689405053,0.00032553323109253685,-0.00048276121971137925,-0.002815736136195443
0.020724852429426968,8.107934042534196e-05,0.008941034023332446,0.00010555977419674997,0.00020597277545602102,-0.0002506644794656801,-0.004501117580796328
-0.015222896590717822,0.0006977021864565339,0.009355546094310354,0.00048255894510663457,0.00013929482904379183,0.0009871848018457533,-0.004137228405257173
0.010503704292651975,0.00029099349129247526,0.011428108672816515,-0.0001523870325543797,-0.00027180917111612954,0.00013616342094408332,0.0018956710839381965
0.014012678051408253,0.00027131404233697934,-0.005981415355982908,-5.317672613191701e-05,0.00018068114060986948,-0.0003280300595477244,-0.0026050634556205182
0.017693674207738666,-0.0005158640253704796,-0.008883001829375696,-0.00013254497777447603,-0.0001458108728585577,0.00029089458110796197,-0.001724068609579214
0.004053899272548733,0.00033691223158900836,-0.0051523892374781815,-3.3334663960256014e-05,0.0001655061632106162,0.000909819221763598,0.0026617535587568093
0.017074525919146114,0.0003041131447830761,-0.010541052089835443,6.349460382734651e-06,0.00029564311718359437,0.0001361634209444268,-0.0042138366527389864
-0.005272343063145071,-0.0003846676781457184,0.008941034023332649,0.00020477008357589616,-0.00018259870536180972,0.0009871848018456787,-0.0019538933520244703
0.01582138695680528,-0.00019443298405400454,-0.009712027947880238,-3.333466396001315e-05,0.00022919509121581243,0.000600356901436035,0.004883392735730746
0.008620121748090931,8.763915935072232e-05,0.006868471691894983,0.0002642962597418589,0.0001323971104491093,0.0006777224815177844,-0.004941615003816709
-0.03140088866302125,0.00028443368018746425,0.00728298376287268,0.00018492801696939377,0.0001875788592044323,-0.0007148579599572328,-0.002624215517490874
-0.028592061528022558,-0.0004896247809486453,0.007697496327987928,0.0003238224595616488,-8.672042391616279e-05,-0.0005601267997930991,0.005783539643642475
0.004914442143559586,0.00036971131839516093,0.006868471691895009,-5.317672613189793e-05,0.00015309026623222706,0.00013616342094407118,0.0028532741774614043
0.009024174714224398,-0.0001222749993367682,0.0014798098278121126,6.349460382529953e-06,0.00019378680769335452,0.0001361634209439827,0.003217163353000131
0.010170169968276202,-0.0009488119962347673,-0.0030798269060406235,-0.0009063853862003712,-0.00018650740554871682,-1.8567739219784926e-05,0.00547710665371476
0.019876089595571675,0.0003369122315893154,0.008112008893102849,-1.3492601788647057e-05,-0.00011362151941762474,0.0004456257412722431,-0.0038690995390706466
0.00025640308841060055,-0.0008176156490105925,0.010184571224540164,4.603358620383982e-05,9.905813724284812e-05,0.0009871848018454636,0.0057452355199011824
0.00355383631057693,0.00023195514442566137,-0.004737877166500388,-3.333466396004611e-05,0.0001940167281384679,5.879784086242762e-05,0.0023936246925704736
0.022311210248134247,-2.3877735008125817e-05,0.011013596107701818,-0.00017222909916048482,0.00013929482904371723,-0.0002506644794653609,0.004576959745803294
0.010705726928548528,-0.0002075526219045467,-0.014271664681733427,2.6191522554163196e-05,-0.0001329351174488274,0.00029089458110802095,0.003446988095445769
0.01209086232289712,0.000468108578813577,0.005210421431435136,-9.286085047463359e-05,0.00015584934665339827,0.00036826016119005135,0.004117310260911928
0.012425042971977399,-0.0005224238677551084,0.011428108672816666,-0.00027143939671285186,-0.00013707375562213922,0.0002135290010261172,0.004404591188968826
-0.009521812573576663,0.0012684062843714167,0.004795909360457618,0.00014524389558325142,0.00019700573777534265,-0.0002506644794652898,0.003044794796166336
0.0028348077722678416,-0.00043714622954701965,-0.002250802764085,-5.317672613151109e-05,0.00021218072394553478,-9.593331930140073e-05,0.005285586035010415
0.007094441508096391,0.000979774345501002,0.0076974963279877705,-9.286085047459716e-05,-0.00018926648596967813,0.00021352900102623862,0.0029681865486843907
0.017130840806109562,-0.00021411243300986128,0.0010652967685597838,0.00022461215018227364,-0.0002791667656835816,0.0005229913213538034,-0.004979919127557736
