RIDGE,NUB,CRACK,WEIGHT
-0.011727377589694221,0.015403390544282747,-0.02629699048575159,-0.03666249946213404
0.028645605417767853,0.03187552080093106,0.005501718803664929,0.027869217318638298
-0.017681966030261537,-0.061171563265058626,-0.026091912442100344,-0.04284605227116913
-0.14152698326079532,-0.13053160893953664,-0.08573497794703708,-0.09181315416480192
-0.06581546816322395,-0.024134455018149113,-0.005728980755628756,-0.008574532589752784
-0.1097880408716418,-0.05596959100106795,-0.060650292175111774,-0.055913667486066757
0.054784505725091415,0.07449537843498358,0.022731694935388423,0.025564516632133598
0.10982082813026395,0.05669308282834101,0.06541856058244064,0.0768907928461926
-0.04708542408875273,0.03671705614278874,0.001050188220772505,0.007573209077843639
0.0840249069716238,0.05085267058949478,0.018054429180148247,0.032074321283533776
-0.05857146822261469,-0.027602162283162576,-0.016286599395715043,-0.017596649893184636
-0.017187442968273597,-0.006171071422567634,-0.03463544872868572,-0.06409292604144472
0.08660299477067904,0.019158564884064574,0.02519857394411819,0.0344490517185571
-0.10457817480461956,-0.03290432120433083,-0.03285371354760864,-0.06199498058803507
-0.04982262248564347,0.00447441111170134,-0.014228739555160574,-0.0028017293359567513
-0.0437253162687182,-0.046276913226676944,-0.029479180667749016,-0.02702223381308986
-0.07541393506689759,-0.04827306902190876,-0.0721669924053144,-0.05749315507217679
0.08096377212923873,0.09703925636413455,0.049343870931387736,0.052654720055786176
0.022014979635159415,0.06362968766030543,0.0029413062427338446,0.029901826170323817
-0.024515761255343493,0.03401875996766718,0.02236280102883506,0.02384915201606215
0.03150365131960309,0.03839557824082239,0.012124646812151994,0.02508719653838694
-0.07765499170255649,0.006752299925513447,0.018834375849656276,-0.029038755754154974
-0.07140772867127582,0.0009824730523005157,-0.020614870210684234,-0.011584950418332025
-0.05872676302475871,-0.00028503003291432266,-0.01601856618685924,-0.004710284317987909
0.06290312837186698,0.14347050317632615,0.05811393309160333,0.07444517386972542
-0.03383639661374946,0.03833170495987205,0.025274378309221815,0.025028494736490756
0.12401496462816747,0.014524988860747934,0.042666235943166764,0.061203307012716424
0.06018406496776388,-0.013386420674117605,-0.002917447427424058,-0.0008691161864421912
-0.09193061200587146,-0.07084680247315826,-0.04242169048439124,-0.0431712575048999
-0.09868240971122673,-0.03741805651207551,-0.03350145083003343,-0.03987539941796786
-0.016221280978889946,-0.005404792198335645,0.011806461325351209,0.019739503591028523
-0.07704490264099939,0.031209116292223497,-0.00522930485773259,-0.02229742021859501
0.02939015967270696,0.016836711440307198,0.022316475266299415,0.01981314241961321
-0.011986887866979185,-0.016379149081963813,-0.009801407510535425,-0.022172504214421726
0.028923908347805033,-0.017271135262318743,0.048810850142862766,0.025360818263727145
0.06452185705446063,0.008163213971958218,-0.00884939615990745,0.02042151916696932
0.040024224235623546,0.02213942865298109,-0.0021500999064656343,-0.006883028718688573
-0.048288988317840634,-0.023963503127246585,0.020511495381148978,0.000760874179560736
-0.029481634497440165,0.02002278298591957,-0.022550689963433755,0.0012159213668087587
-0.023835084912954954,0.08381200298031677,-0.0057061003825890425,0.008328675671235297
-0.05771955385771957,0.02921953933665438,-0.020803925787412032,-0.00955170531011626
0.05537405128987648,0.03752640248873615,-0.018186439714847957,0.0035579538781983985
-0.05341011484431246,0.027144392760086802,-0.04705590110594541,-0.02026231533996782
-0.02243962993791937,0.031874701119307534,0.019856551609839117,0.003936166040953419
0.050550959466034356,-0.00419307720409913,-0.018638602748457203,-0.0007124588390994141
-0.12154651491215386,-0.04947407897818793,-0.04816813326425931,-0.08231963577426962
0.08414322761068577,0.019979663058498395,0.039290863490671304,0.05149810696545422
0.023938564030741696,-0.009520533579793926,0.0009715882049809929,-0.0070500713736707035
0.0430663948710171,0.05340982819289749,0.0078555924368673,0.04625618645927498
-0.011694882979955162,-0.0013795242693756052,-0.014387788014148674,-0.0017641773860705631
0.12465118697073044,0.035512479300342584,0.036768079585269745,0.06984213042099228
-0.0843860341363973,-0.049059925984402585,-0.04253705023949366,-0.03283073006792608
0.011440825854124245,0.04985028352087568,0.029588435836734102,0.025914404672851298
0.0015762603048844193,0.0398156933095713,0.05154710923513017,0.05279440687797805
-0.06019870535178451,-0.02693845644579103,-0.030155222428700168,-0.04385345014667567
-0.012893290902739246,0.0077029980718569604,0.007565917102851573,-0.015527887559559035
-0.03725622802414376,-0.013048862510172211,0.014272073433739964,0.02564853928297687
-0.06964911829351329,-0.014224532565777201,-0.0241236088357401,-0.014836139503932436
0.05922903211758393,-0.026014295394825485,-0.017367899550995033,0.007300799722173311
-0.024554187716569517,0.014834192745796615,-0.00410505303686573,0.007622807407200359
0.06576440070928144,-0.0289533255739955,0.006737066390078032,0.01673758912986889
-0.051854681394936056,-0.056340369474446136,-0.008948802629238112,-0.01590940155589598
0.09169344870913569,0.013548122216534814,0.021599329387246388,0.03163572953541896
0.05684417227927924,0.005445204758305969,0.05939126151445789,0.04469334140943842
-0.040992484818240485,-0.008705029559285218,-0.009430409131289605,0.004118362720790289
0.06723684356404197,0.052484026469270945,0.04679950273427616,0.04953405734895819
