Scorer_1,Scorer_2,Subject
0.2140569981478229,0.22092359293741787,0.0
-0.36032928021550087,0.0817865441413331,0.0
0.2140569981478229,0.22092359293741787,0.0
0.2140569981478229,0.22092359293741787,0.0
-0.36032928021550087,0.0817865441413331,0.0
0.07848756598753517,-0.35634148544119243,0.0
-0.13913704879608432,-0.1387168706575729,0.0
0.07848756598753517,-0.35634148544119243,0.0
0.07848756598753517,-0.35634148544119243,0.0
-0.13913704879608432,-0.1387168706575729,0.0
0.2140569981478229,0.22092359293741787,0.0
-0.36032928021550087,0.0817865441413331,0.0
0.2140569981478229,0.22092359293741787,0.0
0.2140569981478229,0.22092359293741787,0.0
-0.36032928021550087,0.0817865441413331,0.0
0.2140569981478229,0.22092359293741787,0.0
-0.36032928021550087,0.0817865441413331,0.0
0.2140569981478229,0.22092359293741787,0.0
0.2140569981478229,0.22092359293741787,0.0
-0.36032928021550087,0.0817865441413331,0.0
0.07848756598753517,-0.35634148544119243,0.0
-0.13913704879608432,-0.1387168706575729,0.0
0.07848756598753517,-0.35634148544119243,0.0
0.07848756598753517,-0.35634148544119243,0.0
-0.13913704879608432,-0.1387168706575729,0.0
0.2140569981478229,0.22092359293741787,0.0
-0.36032928021550087,0.0817865441413331,0.0
0.2140569981478229,0.22092359293741787,0.0
0.2140569981478229,0.22092359293741787,0.0
-0.36032928021550087,0.0817865441413331,0.0
0.07848756598753517,-0.35634148544119243,0.0
-0.13913704879608432,-0.1387168706575729,0.0
0.07848756598753517,-0.35634148544119243,0.0
0.07848756598753517,-0.35634148544119243,0.0
-0.13913704879608432,-0.1387168706575729,0.0
0.2140569981478229,0.22092359293741787,0.0
-0.36032928021550087,0.0817865441413331,0.0
0.2140569981478229,0.22092359293741787,0.0
0.2140569981478229,0.22092359293741787,0.0
-0.36032928021550087,0.0817865441413331,0.0
0.2140569981478229,0.22092359293741787,0.0
-0.36032928021550087,0.0817865441413331,0.0
0.2140569981478229,0.22092359293741787,0.0
0.2140569981478229,0.22092359293741787,0.0
-0.36032928021550087,0.0817865441413331,0.0
0.07848756598753517,-0.35634148544119243,0.0
-0.13913704879608432,-0.1387168706575729,0.0
0.07848756598753517,-0.35634148544119243,0.0
0.07848756598753517,-0.35634148544119243,0.0
-0.13913704879608432,-0.1387168706575729,0.0
0.2140569981478229,0.22092359293741787,0.0
-0.36032928021550087,0.0817865441413331,0.0
0.2140569981478229,0.22092359293741787,0.0
0.2140569981478229,0.22092359293741787,0.0
-0.36032928021550087,0.0817865441413331,0.0
0.07848756598753517,-0.35634148544119243,0.0
-0.13913704879608432,-0.1387168706575729,0.0
0.07848756598753517,-0.35634148544119243,0.0
0.07848756598753517,-0.35634148544119243,0.0
-0.13913704879608432,-0.1387168706575729,0.0
