lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
0.00126059567989244,0.0011987768987156866,0.027503984659040963,-0.0042303891659445005,0.001038316288814306,0.011254908891548971,0.004971925797598456,0.00019807511061578354,-0.012344524506444304,0.0953468370901512,-0.020105554928916868,-0.03321982201894489
0.003277854793001203,-0.0005174923262607073,0.001445939635641763,0.000607865271375177,8.091975726969292e-05,0.02212123968623621,0.004983162354988807,0.0077031189538629445,0.00323262972461279,0.02618086756830066,-0.0014745500778033632,0.024801424896225832
-0.00893540537880742,-0.001581027484305894,-0.0304472844726651,0.0005842466072774527,-0.002447297644754998,0.004202519908692223,0.004248703836279785,-0.013198092858485416,-0.012006496875331413,0.018100081663988795,-0.0082813141597434,0.048652689103643086
0.002253161608745774,-0.00012035233744737972,-0.03876247593018536,-0.0006013805405212763,-0.0028136537003300268,0.011614817409558473,-0.00032767510070097483,-0.016096063981440083,-0.004761013337729297,0.03321014025161822,-0.005144913321039235,-0.017533133565754658
-0.004565615595954925,-0.002679267123705381,-0.03364313707119959,0.0013198799134612083,-0.006358714331223436,-0.018392976090893076,-0.0065993550360542,-0.0004767180060191084,-0.031850686392935756,0.02192962189581349,-0.004883718263272799,-3.088275658117978e-05
0.0019052052334486314,-0.00020587305759738327,0.00929948334091874,0.001767777494266576,0.0014720153625846027,0.022117274281990066,0.002162871912935624,-0.001531298371231854,-0.0005145659064383718,0.04283415247974588,-0.012373595772026031,-0.01663402347857545
0.002485428780673346,0.0005276163960304086,0.035197247169534804,0.007876330466285775,0.00041510654071852117,-0.021546534497830956,-0.0022647080993184717,0.004940241580555255,0.005083711681324141,0.05599063633006052,-0.015946083731571782,-0.042864023558463436
0.0017946215920077752,-0.0002463097760754679,0.018855504108079686,0.002591231836568833,0.0011518526582213113,0.02438412734885536,0.0038623124177669583,-0.016632813390768175,-0.016831240883000517,0.028113584559631234,-0.012789132904961161,-0.005436092389083222
-0.025462203942384735,0.00153084369611991,-0.0034520875257515655,-0.0036891322382196583,-0.0006063003499284208,0.010574273681227878,0.005643851007266371,-0.002716535517898205,-0.006704680353676792,0.027853614681215038,-0.00582202003563187,0.010915364030241684
0.0032067498042215757,-0.00038084061694277916,-0.018413383254475033,-0.0010460007018090773,-0.002166418279613691,0.011584967203130622,-0.002477772195762273,-0.010034220373279477,-0.0016567130170506734,0.03985241657791576,-0.007160924440956476,0.022207903963559535
0.001139237820053815,-3.7729449991460995e-05,0.01075255673348168,0.003640150061262093,0.0005794003860568386,0.0070510172495940274,0.00512060771800478,-0.003683859308844023,-0.0008011381258122396,0.03908173840835227,-0.004268176378852534,0.007967278514383603
0.0006943480406151781,0.00012353860985117593,0.009395850430338675,0.005590102856274787,-0.00010415669108274073,0.020850150548112723,0.008269557486643736,0.006365295871450035,0.0005054304962767209,0.039255496089438645,-0.002873171574031669,0.006393730901601049
0.0031002642251379553,-0.00011468113052391926,-0.048295184566589704,-0.006954859930413867,-0.0041476631594043415,0.02668099553787383,0.009599125374225989,0.009371333284969575,-0.0033713049410807687,0.025887024121433823,-0.0019121732996518175,-0.0013433988658081626
0.0016815360013286817,9.559362389099103e-05,0.003471964894013088,0.004036682899739258,-5.4966710108730886e-05,0.017539129638674773,0.007664019643437253,0.00798285008409989,0.0026790581676135127,0.04473313279699583,-0.005927925586122906,0.01670386700018443
-0.005433192812451071,0.000699157246330181,0.011601659828033673,0.0009019944776607251,-0.0007029270407746332,0.007592907361088244,-0.0020262423645622503,-0.003142757651240555,-0.0003618997238334011,-2.5456459572458803,0.7691007313859125,0.905539003318591
-0.008250386339007454,-0.001744625194365132,-0.0015846853997670053,0.00289504660527764,-0.002465641783833822,0.0165874207541066,0.008055793878251644,0.006057883172188222,0.0023664612826425095,0.03127648596760823,-0.004733961087689309,0.0483794261890285
-0.004674229052646093,0.0010868465428449797,-0.04446605906043466,-0.006902418896140461,-0.011519732515067212,-0.01667907217432277,0.007459593317672375,-0.0037281071608877836,-0.004878924647415184,0.03320723692058882,-0.007570294863912913,0.014645833582422548
0.0007010952367652839,-0.00017740386313385703,-0.012102184729879168,0.014217137832084096,-0.007849286723566093,0.021460907867531822,0.000919342860072958,-0.01731495812985904,-0.011954597732523923,0.023183817827292987,-0.010606709727400193,0.005482764037282681
-0.0015105837458106509,-0.0012366635317059144,0.03985098141151396,0.003936102349285081,0.003173948853908129,-0.0062172957729759145,0.0021655171860939294,0.0035854178366474753,0.004353763706641903,0.08132094613161288,-0.012888381125877531,-0.03134859364198083
-0.008666231550350673,0.00024376876034642447,0.007271961495974239,0.002963497708357335,0.001021901665734576,0.00775139706717079,0.0010443328782085565,0.0070495456330285896,0.005315402561026328,0.03678831998341981,-0.0023597357632239137,-0.006294689369684969
9.482897298533632e-05,-0.00034303399954041525,0.009369260371450031,-0.004784370421169279,-0.002032318180166781,0.011027431548445762,0.0062041365452109865,0.005113130406104066,0.00019772398917807242,0.04100908185009866,-0.0122882135425185,0.035383920871527794
0.0018854271815182705,0.0001798973962681194,0.004707199133203446,0.00042888223090481735,-0.0015911984171350286,-0.0118959023326325,0.007972660401825121,0.0030767352950056086,0.0033496369947123546,0.04024454880547802,-0.0051639841247594215,0.0008980264750556688
