In1,In2,In3,In4
0.049337227877451956,0.0029471165717214684,0.004888876479046615,-0.041942616946944705
0.02708710550134638,0.04168064865720711,-0.012865464418544248,0.021315100415660246
0.004836983125239752,0.08041418074269258,-0.006947350786014252,-0.04194261694694482
0.004836983125240002,-0.035786415513763915,-0.0010292371534838043,0.021315100415660253
0.004836983125239891,0.04168064865720702,0.010806990111576618,0.00022919462812504704
-0.03966326162697101,-0.035786415513763846,-0.0069473507860136965,-0.041942616946944476
-0.017413139250865267,0.002947116571721961,-0.0010292371534833672,-0.02085671115940941
0.04933722787745204,0.002947116571721392,0.010806990111576972,0.02131510041566026
0.027087105501346603,0.041680648657207775,0.0048888764790468164,-0.020856711159409333
-0.03966326162697076,0.08041418074269294,0.010806990111577222,-0.02085671115940936
0.004836983125240418,0.08041418074269288,-0.01286546441854406,0.02131510041566042
0.004836983125240224,-0.03578641551376369,-0.0010292371534835268,-0.041942616946944435
-0.03966326162697123,-0.0745199475992496,0.010806990111576854,-0.0419426169469446
-0.017413139250865545,0.08041418074269278,-0.0010292371534837558,-0.020856711159409853
-0.03966326162697095,0.0029471165717219264,-0.012865464418544019,-0.04194261694694431
0.04933722787745218,-0.07451994759924943,-0.012865464418544033,0.00022919462812551195
0.027087105501346437,-0.035786415513764255,-0.0010292371534836725,0.00022919462812530378
0.04933722787745223,-0.0745199475992494,0.004888876479047004,-0.04194261694694437
-0.0396632616269707,0.0029471165717221,0.01080699011157725,0.04240100620319561
-0.03966326162697115,0.08041418074269271,0.010806990111576972,0.042401006203195195
-0.039663261626970786,0.002947116571721857,-0.006947350786013641,0.00022919462812553276
0.004836983125239919,0.002947116571721399,-0.012865464418544297,0.042401006203195084
0.004836983125240335,0.0029471165717218847,-0.001029237153483388,0.021315100415660475
0.004836983125240585,0.08041418074269313,0.010806990111577423,0.042401006203195625
-0.039663261626971175,0.0029471165717214892,-0.012865464418544179,-0.020856711159409742
-0.01741313925086535,-0.03578641551376365,-0.006947350786013655,0.0002291946281254703
0.04933722787745204,0.04168064865720725,-0.001029237153483832,-0.04194261694694471
-0.03966326162697076,-0.03578641551376369,-0.001029237153483388,0.00022919462812545643
0.004836983125240363,0.002947116571721871,-0.006947350786013794,0.04240100620319546
0.049337227877451845,0.002947116571721385,0.010806990111576875,0.00022919462812513725
0.049337227877451956,-0.035786415513764054,0.004888876479046615,-0.02085671115940979
0.02708710550134663,0.08041418074269278,-0.00694735078601362,0.00022919462812542868
0.004836983125239863,0.002947116571721302,-0.01286546441854431,-0.041942616946944726
0.04933722787745223,0.0029471165717219125,0.004888876479046837,-0.020856711159409458
0.027087105501346576,-0.03578641551376373,-0.0010292371534832145,-0.0419426169469444
-0.017413139250865545,-0.03578641551376398,0.010806990111577,-0.02085671115940982
-0.01741313925086574,0.0029471165717214268,-0.012865464418544297,0.042401006203195035
0.04933722787745172,-0.07451994759924961,-0.012865464418544303,0.04240100620319508
0.04933722787745225,-0.035786415513763645,-0.00694735078601369,0.04240100620319551
0.02708710550134666,0.08041418074269303,0.004888876479046955,-0.04194261694694427
-0.017413139250865184,0.002947116571721947,0.004888876479046914,-0.04194261694694439
-0.017413139250865295,-0.07451994759924933,0.0048888764790469275,-0.02085671115940939
-0.01741313925086521,-0.07451994759924938,0.01080699011157727,0.042401006203195576
0.049337227877452594,-0.07451994759924935,0.010806990111577292,0.021315100415660704
0.02708710550134616,-0.0745199475992494,-0.0010292371534834505,0.042401006203195105
-0.03966326162697084,0.002947116571721982,-0.006947350786013655,0.02131510041566053
0.004836983125240307,0.0029471165717220513,0.004888876479047115,0.021315100415660614
-0.01741313925086546,0.041680648657207484,-0.012865464418543943,-0.020856711159409486
