lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
0.0015053464032263736,2.2217518839204307e-05,0.01892204631258728,0.0016365401851943435,0.00031419834893850197,0.012022332893313725,0.00542566698582794,-0.0006206299945023614,-0.014533248945801183,0.00021651727447010715,0.01885577698550974,0.036006016966140024
0.002353607817116049,-3.44005898347155e-05,0.00388473400023156,8.18393039778098e-05,0.0002625728503238084,0.024696709209177783,0.0038396607250218624,0.009154172907042268,0.00426229704255224,0.0001037741411344939,-0.005428715638043874,0.04171288341481141
-0.006422751963620665,-7.051849690092039e-05,-0.022784512408245812,-0.0006758498088955151,-0.000833421780111454,0.005167064433965948,0.0034801935183370546,-0.017369532881051752,-0.00911866561395076,8.184350550004549e-05,-0.005975005514379389,0.04137139613880444
0.0018237345639461832,-1.0562216919740574e-05,-0.03831467153892691,-0.0005978956471112018,-0.0007822478425987073,0.012687834882044441,-8.031748586999065e-05,-0.01841655485685932,-0.00400311023498526,0.00011482102147212791,-0.006476840933229933,0.02111160795516289
-0.0035184873247537884,0.00012400220244265236,-0.025494708363010606,-0.0005063446473652034,-0.0016858673569935339,-0.016709175251807293,-0.00535116570332024,-0.0018810474422672973,-0.02892384301910399,7.678505517430545e-05,-0.00496895684141031,0.026862266075988378
0.0018078425506344697,-1.972526628560567e-05,0.011645296524052795,0.001054219318850244,0.000384233283789534,0.0244170276392091,0.0020074847730254,-0.003106566022173296,-0.00010807650647580714,0.00010127682586076603,0.005492478343566776,0.02855879519252086
0.0018709247309755621,-2.1696908007265426e-05,0.025056955593694585,0.0021800124375615376,0.002007869637022849,-0.022640923090106686,-0.0014137876247984377,0.005277970920471714,0.00386981530317686,0.00023686437615519362,-0.007401311466190041,0.031466519573576136
0.0015444611877368287,1.1269077882167244e-05,0.017394170450376317,-0.00039337677871162656,-3.449777867847725e-05,0.023880069485521974,0.005162948947775534,-0.016532523520505184,-0.031378690970599,5.6819513285830126e-05,0.006727492332688195,0.02938055949676337
-0.02064162404098757,3.103032533980643e-05,-0.0006743735548709218,-0.0011916210865948185,-0.002061814350533772,0.012629047840547436,0.00420550285931662,-0.004382062108013151,-0.006751430444164497,9.777884626705757e-05,-0.0034576741613281865,0.03453677578362526
0.0023877494304901936,-1.2175225077576402e-05,-0.015169881162712928,-0.0008273626026320091,-0.0007852220723153558,0.012878675259585578,-0.0017853272363930112,-0.013326867626845432,-0.0013961211536840713,0.00014127540809268647,-0.003423009423465198,0.03780495648231799
0.0012164493563171425,-2.3172222397863097e-05,0.01275170193688952,0.0014218545422731294,0.00025081792779932665,0.008976931084794562,0.0036731495764289884,-0.005625748124434038,-0.0004079098392726327,0.00013353679727060307,-0.002939151862202391,0.03579850244126025
0.0009237806431385386,-2.967415956316999e-05,0.011708546130763702,0.0018098528914843287,2.9354915971882555e-05,0.024498992396290865,0.005889927670035161,0.006354076036442146,0.0008139716518725859,0.00013248958209479412,-0.002555488268686473,0.03645695541867925
0.002222604504461331,-3.6370759317488896e-05,-0.04933661665228821,-0.0025777796073229776,-0.0020426880518218866,0.028189780927301754,0.006296557191165236,0.01001461142434241,-0.003555531925207475,9.401262395070941e-05,-0.005702897571868759,0.027881345780722634
