fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
-0.0011729402007100483,-0.03644320666347823,0.0066298012818140906,-0.0008650656903517224,0.002206569782016014,-0.0011703541357111504,0.007549754649350515,-0.002090946111625222,-0.019922796775076673,-0.008274386947373837,-0.05435850522545914
-0.0004620673517949092,-0.07699824344509223,0.006629801281814196,0.00014249834167183516,-0.005378513843664249,0.0021872192044437525,-0.008278828795920632,-0.00027225766105114436,0.012668585812119873,0.012629327445991493,-0.03123542607957081
-0.0004620673517948431,-0.04996155225734963,0.005594299324482859,-0.0002893148149096459,-0.0033098546730241573,-0.00021104746709544822,-0.0020433262265713964,-0.0006359953511657278,0.006360576279114077,0.007403398847650199,-0.031235426079570788
0.005580351863983578,0.05818521249362118,-0.007867226120825343,-0.0008650656903516933,0.0025513463104560215,0.000268605867212311,-0.004921250489348173,-0.0024546838017400867,0.016873925500790348,-0.004790434548479651,-0.03123542607957084
-0.0011729402007099573,-0.027430976267563887,0.006629801281814249,-0.0010090034092120417,0.002551346310456168,-0.0006907008014032498,0.004671830386574045,-0.002090946111625087,-0.019922796775076634,-0.008274386947373666,-0.0543585052254591
-0.0002843491395661535,-0.01391263067369276,0.00507654834581706,-0.0012968788469331703,0.0046200054810961,-0.00021104746709544293,-0.0044415964455519225,0.0004552177191787455,0.0021552365904435825,-0.02569414894184486,-0.05435850522545911
-0.0013506584129387236,-0.025177918668585292,0.006629801281814275,-0.0018726297223750764,0.005999111594856226,-0.00021104746709546806,0.013785257218699897,0.003728856930212205,-0.007306777709064932,-0.023952172742397703,-0.019673886506626527
-0.00046206735179489734,-0.009406515475735507,0.006112050303148439,-0.0007211279714911388,0.003240899367336075,-0.001650007470019051,0.015224219350088098,-0.0002722576610511338,-0.004152772942562237,-0.0065324107479267325,-0.048577735438987114
-0.002416967686311399,-0.00940651547573551,0.004558797367151447,-0.0010090034092120957,-0.0050337373152242225,-0.00021104746709543897,-0.007319520708328455,0.0013645619444659282,0.004257906434778911,-0.011758339346267983,-0.06592004479840333
-0.004371868020827981,-0.017292217072160394,0.006629801281814277,-0.001296878846933128,-0.002275525087704035,2.8779200058475018e-05,-0.004441596445551803,0.004274463465384878,-0.02728214123025004,-0.015242291745162187,-0.02545465629309876
-0.0004620673517947638,-0.01616568827267104,-0.0008775879088382412,-0.0012968788469330515,-0.010894938298704351,-0.0016500074700189651,0.009948024868331209,-0.001363470731395024,0.006360576279114354,0.16592323299733674,-0.07170081458487516
0.0007819601338065792,0.05818521249362111,-0.007867226120825285,-0.0010090034092121235,-0.003309854673024198,0.00458548587598291,-0.02554637437258034,-0.0004541265061084321,0.00215523659044356,0.024823160842121068,0.009229962425733746
-0.00028434913956596977,0.04917298209770711,-0.006572848674160972,-0.0010090034092121183,-0.08915921025458784,0.0002686058672124895,-0.0030026343141635165,-0.00045412650610826685,0.029489944566802134,0.08230837542387574,-0.06592004479840322
-0.000817503776252229,0.03340157890485714,-0.0013953388875040662,-0.0002893148149096102,0.00013791061137606917,0.0017075658701360104,-0.010197444971104945,-0.002818421491854538,-0.02097413169724421,0.00740339884765034,-0.037016195866042864
-0.000284349139566098,0.02438934850894285,0.0011934160058244244,-0.0012968788469331044,-0.008136726071184354,-0.0014101808028650605,0.0061107925179622775,9.148002906383692e-05,0.01582259057862288,0.05269478003327492,-0.04857773543898699
0.0007819601338064588,0.010871002915071513,0.0037821708991528594,-0.00028931481490973706,-0.0005516424455040625,-0.001650007470019018,-0.00827882879592075,-0.0002722576610511536,0.01582259057862276,-0.013500315545715175,-0.05435850522545913
-0.002061531261853872,0.0311485213058786,0.003005544431154463,-0.0001453770960491099,-0.000896418973943872,0.0012279125358281428,0.004671830386574122,-0.00027225766105102537,-0.011512117397735458,0.003919446448756079,-0.03701619586604286
-0.0031278405352265265,0.03340157890485726,0.0024877934524887963,-0.0015847542846540296,0.0008274636682560303,-0.0011703541357109455,0.012825949131107874,0.0020920373246955987,-0.00205010309822673,-0.00827438694737362,-0.060139275011931094
-0.0008175037762523876,0.028895463706900014,0.0004167895378258375,-0.0010090034092121222,0.0008274636682559458,-0.002849140805788671,0.018581797656660886,0.0008189554092936752,0.0042579064347789426,-0.0030484583490325103,-0.04857773543898706
-0.0017060948373963235,-0.0386962642624567,0.006629801281814219,-0.0008650656903515837,0.0008274636682560198,-0.0004508741342494032,0.007070100605554474,-0.000999733041280606,-0.015717457086406126,-0.010016363146820896,-0.05435850522545909
-0.0004620673517948603,-0.024051389869096194,0.006629801281814204,-0.0007211279714910859,0.0001379106113759674,-0.0018898341371729637,0.016183527437680364,0.0004552177191787521,-0.0062554427868974334,-0.0030484583490324245,-0.031235426079570798
-0.002416967686311459,-0.030810562666031844,0.004817672856484176,-0.00014537709604917732,-0.0022755250877042306,0.0002686058672122145,-0.01547363945286225,0.0015464307895232056,-0.003101438020394715,-0.011758339346268024,-0.013893116720154575
0.0004265237093491523,-0.02630444746807462,0.0035232954098201306,-0.00028931481490963927,-0.00020686591706387642,-0.00021104746709532662,-0.03034291481054128,9.148002906388715e-05,0.015822590578622887,0.009145375047097315,-0.03123542607957066
-0.0050827408697431235,0.04917298209770711,0.000157914048493155,-0.0010090034092120653,-0.00710239648586432,-0.0006907008014032511,-0.00012471005138697016,0.0017282996345805764,-0.0062554427868973346,-0.010016363146820804,-0.0659200447984032
-0.00046206735179480876,-0.024051389869096034,0.006629801281814237,0.004316692188626428,-0.0012411955023839735,-0.002609314138634658,0.015224219350088294,-0.0035458968720844704,-0.008358112631232522,-0.010016363146820782,-0.04279696565251492
-0.00046206735179496076,-0.013912630673692784,0.0030055444311542436,-0.00014537709604921697,-0.0012411955023841706,-0.003088967472942638,0.016663181481476396,-0.0015453395764529292,-0.010460782475568033,-0.0013064821495854422,0.02657227178514998
7.108728489160115e-05,0.035654636503835754,-0.0006187124195053592,-0.0005771902526305646,0.00565433506641636,-0.0006907008014031837,0.009468370824535124,-0.0002722576610509791,0.00951458104561709,0.021339208443227196,-0.037016195866042836
-0.0013506584129387763,0.019883233310985744,-0.0026897163341683644,0.004892443064068464,0.0028961228388960105,-0.0009305274685572048,-0.017871909671842698,-0.0020909461116251386,-0.0009987681760593025,0.03875897043769803,0.009229962425733757
0.0013151147704929414,-0.016165688272671223,-0.0011364633981712276,0.0004303737793928173,-0.0019307485592641727,0.000268605867212385,0.0017939061237973505,-0.001727208421510542,0.006360576279114158,-0.016984267944609267,-0.06013927501193119
-0.0009952219884810547,0.010871002915071584,0.0014522914951572866,0.00014249834167191184,-0.08605622149862775,-0.0018898341371729136,0.017142835525272643,-0.00027225766105095663,0.01161725088995235,0.05095280383382782,0.009229962425733844
