RIDGE,NUB,CRACK,WEIGHT
-0.005100596622388515,0.005980862478594549,-0.008702903982419068,-0.002548249986551239
-0.003664116090022179,0.0013696689853342214,-0.008058254721298605,-1.818628677779932e-05
-0.0021558578896763714,-0.0187724698557123,-0.00480888142503344,-0.008275856771680412
-0.00373552893271914,-0.016250989756556096,-0.0012761244866108454,-0.006056723328542863
0.0008761523770916962,-0.010499409620197301,-0.00406806247509196,0.010042821007101282
-0.004676274932092342,-0.0069993358675574935,-0.008116241063203175,0.004003888160362137
-0.004305093263434534,0.01170241836430673,-0.009518857551796815,-0.003218947035923285
0.005884184592192074,-0.001145925722252139,0.0019240735812510457,0.0028034060233595864
0.0006382666973041712,0.01349481620971102,-0.005377249871353587,0.010418362128659112
0.011641414873669195,0.002085780830302475,-0.012655755964556956,-0.008844178392474741
-0.005979703725330521,-0.009602622851621966,-0.007764478018059517,-0.0022001302815333815
0.006664046246380881,0.014139684970925815,0.007303245962434358,-0.006614031097140673
0.006515278862214424,-0.010064548922787839,-0.006614010660756939,-0.004416663758696759
-0.00043530568894303845,0.008531137595512932,0.005371193607978851,0.029348097357979483
-0.0020612041719110796,-0.0005235137776946758,-0.00647637055580496,0.002947901080825807
-0.005274421901156512,-0.012604585055004888,-0.005872940868923215,-0.005322386527641013
-0.002515297258655222,-0.0037306244049266843,5.013761424247504e-05,-0.0040852975619829895
0.010273614065011677,0.05376478688619488,0.00972659508253653,-0.009780494406006982
-0.005394084031749846,0.012365979797009687,-0.007647994909863516,-0.0012099466039814447
-0.005181770374813044,0.007444081541166263,0.009463174165516237,0.012339418630063215
-0.005051980052746569,0.009200172056925627,0.007069792230010894,-0.00046377271122228364
0.007659297859658118,0.0076798458568393055,0.02018438879086574,0.020072173826637063
0.002500647073017906,0.003855000879930657,-0.0008708375628493185,0.011374373067497636
-0.002384300570394321,-0.0012000943482644438,-0.0063302281592799575,0.003801435653353724
-0.010964785011584544,0.04463770087097726,-0.01808551274775656,0.0020507273657861605
-0.002917676076944639,0.0013400295326025623,0.0024932301821916185,0.00894680083761223
0.016654449687342227,-0.025938881502648045,-0.0020247782607757253,-0.01334277932709757
0.0003991990498802833,-0.013768721261279381,-0.008230781916231996,-0.0076293203240637465
0.0007271189587434723,-0.015667011407766055,-0.0026001561630900095,0.0018150719821653921
0.000914429596509142,-0.008905890056202875,-0.005447033194158582,0.008378036839674051
-0.0036023762527606223,-0.008140969058978424,-0.005749364390321664,0.0036268531473051327
-0.014230511755261716,0.021399531630697077,0.006715890298580857,0.006709972752813119
-0.0032876710912510543,0.000940611323611,0.010696297695043499,0.0011165005471470597
0.0003061780868531122,0.0009932310857153695,0.009527623572102153,-0.001361294270120099
4.631358524745388e-05,-0.019719830682160128,0.008901636598239296,-0.0019420858970200412
-0.0002473174458580002,-0.0038051344099483755,-0.005468041801198274,-0.0008503944557595941
-0.002402448258295803,-0.009559345459660338,-0.013198313067241837,-0.011168593879691307
0.0019298398314154114,-0.017342992982629785,0.011569344901977058,0.020858279389570203
-0.00371296902590805,0.0010557702057774725,-0.0074139072053937445,0.0004878975658355808
-0.017445053732956795,0.03542129978483926,-0.024241483568666157,4.245107443061336e-06
-0.0016998997174828556,0.010863900894404258,-0.006987632921749847,0.005057931507925922
0.02214647783869049,0.02620498714271543,-0.01477715112211573,0.0036148078123019248
-0.0038648703682977736,0.019888634140108538,-0.011191363630034132,0.003464610384010941
-0.005463570373420351,0.008173823037651236,0.0099996042811815,-0.0005436873193613509
0.007587996849749437,-0.003988999500105374,-0.0036427686253964614,-0.0030870947633901587
-0.007932116401936501,0.009612893327470735,0.005834858558943827,0.03529948738805005
0.003366370248163955,-0.005126143758129864,0.00538712381639031,0.005838388168126034
0.0033836196518091943,-0.002502429123772531,0.011480236158854618,-0.002895688212340774
-0.0026236306076913296,0.0006651846920378603,-0.005561260393550201,0.0014065188846187696
-0.000934231065708585,0.0013747143139200627,-0.004827722229804245,0.0020284593510377716
0.04588926951453007,-0.011724372335490757,-0.007785592546619327,-0.02581126483586238
-0.002247111193474302,-0.010655614959715794,-0.003472914780531265,0.009410539264481016
-0.006214176317472869,0.008877288942548807,0.008819610112909194,0.0006834468880659098
0.0035967182251513963,-0.003686122709927974,0.008319022887264566,0.030663331386686223
-0.003330731332167977,0.00817746076987353,0.005936552568273211,-2.907048301110937e-05
-0.002112334522419018,0.005131483658046318,0.00868125522436225,-0.002234665885438948
0.0025792445521110874,-0.01446430885346061,0.0011256136429955085,0.01438652162229066
-0.0021210163333695853,-0.0022331125868938415,-0.0061858450296835635,0.0044267865253620545
0.0015004138339817508,-0.019654826160270852,-0.00916639463014312,-0.010041913020241884
-0.0022074296831681994,0.00010376582435277226,-0.007348768977991124,0.003339245412221685
0.011193595301632983,-0.024840131614204248,-0.0029367837073098098,-0.003715549101474043
-0.00521763162261904,-0.01903696216899695,0.0018898097101749528,0.007901462557926453
0.006051272705348762,-0.01824041747139211,-0.010214420658490122,-0.008114532075579352
-0.0017211257519237494,-0.013258722179352585,0.01439608691486443,0.005817992241794585
-0.0025496656748512647,-0.00556650040331003,-0.006766610524069305,0.004601694990908092
-0.0023823565060350216,0.0022684830971032646,0.0101180376562501,-0.0005384257727679143
0.005740612321140842,-0.009262176406413681,-0.006920933084371531,-0.004137447310382649
0.002224282947942302,-0.001772544027537508,0.01644664972841523,0.023189486617135498
0.0006829773661067434,-0.017181666332517255,-0.006583320075679015,-0.0074360884580233905
-0.014374931399502161,0.04410837244979134,-0.00017255427779337001,-0.0017808622012250482
-0.0010003216881031701,-0.013629957670269362,-0.0024429687595379466,-0.0008906549397985249
-0.00552759043432785,0.017113430308838756,-0.003364472465910602,-0.0009870676455028538
