Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight
0.0006002969041654857,0.00018824088548531626,-0.001490306819344294,-0.0009198926309152283,-0.011590356662047128,0.008732626496409412,0.002948078602556206,-0.002319944530911929
0.0006002969041650347,0.0006013086592779014,-0.007536176269016495,-0.0010364823179766763,-0.02610975699639611,0.01997557955080423,0.005334726661680446,-0.00504048927545825
0.005217965397748263,-0.00010680752436619499,0.0018349213779755864,1.2824865576832253e-05,-0.00338702129116704,0.005854430514484419,0.001106950099803319,-0.0002795359725021179
0.000600296904165791,0.000247250567455894,-0.0014903068193441085,-0.00022035450854612608,-0.01148970224031845,0.009542119116325893,0.0023570990831540736,-0.0021499104843776887
-0.004017371589416743,0.000679988235238343,-0.00814076321398378,-0.0012696616920997213,-0.027141464819114253,0.020875015795155674,0.005743866328958744,-0.005550591415060755
-0.0040173715894168335,0.0003062602494262592,-0.005420121961631145,-0.0009198926309151737,-0.01976852842749495,0.016242919136745172,0.004016387733783254,-0.003340148810116716
0.0052179653977479715,-0.00010680752436618632,0.0015326279054920094,0.0003625939267612975,0.0016708634006946457,0.007608331190970017,0.0011069500998033398,0.003801281144317506
0.005217965397748048,-0.00016581720633678312,0.0021372148504591564,-0.0002203545085462423,0.0011927548974837755,0.002481544598165946,0.0007432703955557885,0.001420804492839327
0.0006002969041658118,0.00010956130952498658,-0.0011880133468606079,-0.00022035450854620067,-0.0118168291109365,0.00945217549189069,0.002425289027700393,-0.0018098423913094873
0.005217965397748062,-0.0001854871003266756,0.003044095267910104,0.0003625939267612871,0.007559147071817146,0.0006377002972453184,0.0006750804510093997,0.0034612130512491623
0.005217965397748443,-8.713763037625569e-05,-0.0005834264018932424,0.00012941455263839816,-0.006935089657099714,0.0114759070416818,0.0008341903216177362,-0.0002795359725020355
0.0006002969041657494,0.0002865903554359738,-0.0023971872367951224,-0.0005701235697308116,-0.017025695435391095,0.01385941308921332,0.003857277863174857,-0.002830046670514431
0.0006002969041659784,5.055162755457365e-05,-0.0005834264018933707,1.2824865576743782e-05,-0.010206358363278985,0.009362231867455476,0.003220838380741768,-0.0009596721586387497
0.005217965397748298,-0.0001264774183565064,0.0009280409605246917,0.000246004239699788,-0.003009567209684841,0.0044153325235218414,-0.0002341188096092817,-0.0004495700190362993
0.005217965397748402,0.00012923120351509935,-0.0020948937643115364,-0.0008033029438537474,-0.013527954280322444,0.013859413089213412,0.003880007844690383,-0.001129706205172859
0.0006002969041659784,1.1211839574365445e-05,0.0006257474880408259,-0.00010376482148474753,-0.004016111426970816,0.005719515077831552,0.0014933597855661448,0.0007406683067026978
-0.004017371589416584,0.0005816387652878025,-0.006629295851565764,-0.0011530720050383133,-0.022838488290217084,0.020380325860762258,0.0057438663289587286,-0.0035101828566510237
0.005217965397748159,0.00024725056745592174,-0.003001774181762102,-0.0008033029438536642,-0.014760970946497604,0.012015568788292762,0.0035845180849894305,-0.0030000807170484207
0.0006002969041657147,0.0005422989773075943,-0.00572241543411478,-0.0012696616920996346,-0.02459994067046726,0.02020043861189215,0.005584756458350621,-0.004020284996253282
0.0006002969041659159,0.00020791077947574128,-0.004210948071696632,-0.0008033029438535757,-0.018283875706998215,0.013589582215908022,0.004130037641360659,-0.003510182856650857
0.0006002969041656592,0.0005816387652877609,-0.006629295851565754,-0.0009198926309152283,-0.025103212779110318,0.020335354048544654,0.004721017160762618,-0.00487045522892422
-0.004017371589416736,0.0004832892953372447,-0.00693158932404926,-0.0008033029438537136,-0.02610975699639613,0.02172948022728971,0.005311996680164898,-0.0045303871358558356
0.005217965397748388,-0.00024449678229714056,0.003044095267910038,0.00047918361382282004,0.009823871560710417,-0.009525929263927448,-0.002188897219939509,0.001760872585907694
0.005217965397748457,-0.00018548710032691585,0.0015326279054918039,1.2824865576725568e-05,0.0009662824485944374,0.00032289761172220755,-0.0020070573678158702,-0.0006196040655704668
0.005217965397748374,-0.00044119572219823017,0.005462443047779063,0.000712362987945794,0.02099651237258381,-0.017216109153133447,-0.0061439140036309535,0.00295111091164673
0.0052179653977482005,-0.00022482688830722814,0.003044095267909986,0.00012941455263823076,0.009270272241203085,-0.005478466164345415,-0.0010069381811352767,0.0027810768651125185
0.005217965397747729,-0.0003035064642674832,0.003648682212877185,0.0011787217361917028,0.012642195369110824,-0.006557789657567349,-0.0048255750757338605,0.0022709747255101193
0.0006002969041656661,-0.000342846252247897,0.003346388740393627,0.00012941455263825938,0.009396090268363872,-0.0030949601168137448,-0.003098096480558282,0.002100940678975982
0.0006002969041656384,-0.00040185593421820584,0.005160149575295219,0.0010621320491301768,0.009672889928117332,-0.0065128178453498385,-0.0024161970350943434,0.002611042818578293
0.0006002969041656106,-0.0002838365702775448,0.0021372148504590297,0.00012941455263817785,0.0059990035350238665,-0.006422874220914661,-0.0027798767393418075,-0.0006196040655705014
0.0006002969041656106,-0.00030350646426751705,0.004857856102811689,0.0007123629879456205,0.01274284979083941,-0.0064678460331322515,-0.0034617761848058115,0.003801281144317374
0.005217965397748291,-0.0006969043440696529,0.010299138607516849,0.0007123629879457263,0.04502775556028474,-0.025535894413385433,-0.005211984761496773,0.008222166354205354
0.0006002969041656384,-0.0006378946620994612,0.008183084300131533,0.0007123629879457584,0.02987926509013187,-0.020678938693887018,-0.008712401914878919,0.004481417330454034
0.0052179653977482005,-0.0006969043440697631,0.00969455166254964,0.0009455423620688286,0.0530297820877076,-0.044379083732550936,-0.010303500620961546,0.008052132307671189
0.00521796539774827,-0.0007952538140204787,0.009694551662549556,0.001528490797376228,0.04857582392621734,-0.028009344085352442,-0.011167239918549458,0.009242370633410131
0.000600296904165673,0.00014890109750527025,-0.0020948937643114037,-0.0006867132567921798,-0.013326645436865212,0.008507767435321589,0.0019024994528447445,-0.0031701147635825808
0.005217965397748124,-0.00014614731234633034,0.005160149575295496,0.000479183613822853,0.02378967257555227,-0.01879012258074859,-0.006439403763331991,0.0041413492373858045
0.005217965397748152,0.0002079107794754802,-0.002094893764311539,-0.0006867132567922266,-0.01116257536970059,0.0076083311909700135,0.002243449175576697,-0.002489978577446051
0.0052179653977483115,-0.0002838365702774043,0.00334638874039349,1.2824865576667455e-05,0.006980384146877572,-0.005343550727692789,-0.0017115676081148144,0.0014208044928392541
0.0006002969041657494,0.0005816387652879118,-0.0060247089065983955,-0.0010364823179766641,-0.02097638148823807,0.016872524507791233,0.0036299780480202447,-0.004360353089321654
0.005217965397748242,0.0002079107794755921,-0.0033040676542459356,-0.0006867132567922474,-0.016069478428969386,0.01215048422494536,0.0034026782328655386,-0.0035101828566509734
0.005217965397748346,-0.0001854871003266617,0.0021372148504591616,1.2824865576764599e-05,0.005395077004652448,-0.003634621863424675,-0.0013706178853827317,0.0017608725859076402
-0.004017371589416868,0.001034046327060445,-0.012977458773721624,-0.002085789501530172,-0.033935638285794045,0.026091746012394862,0.0064712257374537965,-0.006740829740799768
-0.004017371589416487,0.0011717355849911945,-0.014488926136139635,-0.00185261012740723,-0.03534480018999425,0.02663140775900573,0.006857635423216737,-0.0070128842152543695
-0.004017371589416924,0.0011520656910010618,-0.01448892613613983,-0.0019691998144687585,-0.03534480018999442,0.027350956754486955,0.006971285330793957,-0.006910863787334018
-0.004017371589417035,0.00044394950735702696,-0.005722415434114897,-0.0009198926309152838,-0.02724211924084289,0.021054903044025942,0.005493836532288536,-0.004870455228924177
0.0006002969041656592,0.00012923120351489726,-0.0011880133468606165,-0.00033694419560779433,-0.008293924350435852,0.0025714882226011444,-0.0027798767393417715,-0.00266001262398029
0.0052179653977483045,0.0001685709914954689,-0.0008857198743769321,-0.00033694419560771974,-0.014282862443286842,0.012959976844861856,0.0025389389352778145,-0.0023199445309119004
-0.0040173715894167294,0.000699658129228389,-0.008745350158950973,-0.0015028410662227057,-0.02935586209714315,0.022134226537247878,0.006380305811391925,-0.005890659508129038
0.005217965397748318,-8.713763037616201e-05,0.0021372148504592604,0.0005957733008842506,0.004589841630823693,-0.0029600446801610492,-0.002166167238424133,0.0009107023532369
-0.004017371589416743,-6.746773638603275e-05,0.0012303344330083293,-0.0003369441956076729,-0.0075138525820391214,0.007473415754317309,0.002493478972246903,-0.0009596721586386595
0.0006002969041658535,0.0004046097193768118,-0.004210948071696753,-0.0009198926309151494,-0.0222093981544133,0.016917496320008774,0.004811937086824649,-0.0040202849962533305
0.0006002969041656661,7.022152154479398e-05,-0.001792600291827793,-0.00010376482148470416,-0.010206358363278933,0.005584599641178993,0.0031753784177109296,-0.001979876437843575
0.005217965397748173,0.00012923120351501088,-0.0017926002918278935,-0.000336944195607744,-0.013427299858593894,0.009991837238501645,0.002743508768917012,-0.0023199445309119195
0.0006002969041657008,0.0003849398253866522,-0.0048155350166639126,-0.0008033029438536121,-0.018082566863541094,0.013364723154820112,0.003379948251350186,-0.003680216903185041
0.005217965397748138,1.1211839574450447e-05,0.0006257474880410202,0.00012941455263823683,-0.004167093059563632,0.0058544305144843465,-0.0004386886432485859,6.053212056609126e-05
0.0006002969041657355,0.00022758067346571008,-0.0023971872367949654,-0.00033694419560770933,-0.015188752238844099,0.011655794290552088,0.003198108399226471,-0.002830046670514327
0.0006002969041658535,0.0001292312035152364,-0.0002811329294098684,1.282486557676113e-05,-0.007790652241792891,0.004055558025781208,0.002084339304968366,-0.0016398083447753432
-0.004017371589417028,0.0010143764330703036,-0.012070578356270772,-0.0017360204403456926,-0.03313040291196527,0.02514733795582568,0.006903095386247686,-0.006570795694265579
0.005217965397748089,-8.458054415792435e-06,0.0006257474880410913,-0.00022035450854620935,-0.008117779112410791,0.006798838571053558,0.0016297396746590385,-0.001469774298241227
0.0006002969041658118,0.00020791077947551924,-0.002699480709278701,-0.0006867132567922023,-0.016748895775637367,0.012735117783773972,0.0024252890277004467,-0.002830046670514354
0.0006002969041654718,-8.458054415584268e-06,0.0009280409605247827,-0.0005701235697306208,-0.006004036256110292,0.001492164729379377,0.0002659407837310602,-0.0014697742982411246
0.005217965397747819,-0.00010680752436659832,0.0012303344330082408,-0.00010376482148480911,-0.0024056406793133665,0.0017619956026846684,-0.0012569679778054533,-0.0006196040655705153
0.0006002969041658396,0.00030626024942613343,-0.00390865459921306,-0.0009198926309151746,-0.018409693734158992,0.01358958221590798,0.003902737826205911,-0.004020284996253343
0.0006002969041654233,-6.746773638616026e-05,0.0006257474880410011,-0.00033694419560779607,-0.008268760745003639,0.007878162064275445,0.0015615497301126324,-0.0011297062051728764
0.0006002969041658743,0.00010956130952483913,-0.0020948937643115936,-0.0003369441956077371,-0.013301481831433164,0.007878162064275414,0.00292534862104068,-0.0028300466705143863
0.005217965397748249,-0.0002444967822970035,0.0030440952679100537,0.0005957733008843721,0.008590854894535148,-0.002915072867943339,-0.0012569679778053032,0.0034612130512492213
0.00521796539774827,-0.00036251614623779814,0.0063693234652297485,0.0011787217361917766,0.027211922914324265,-0.008491577582923198,-0.0026434968502489133,0.009072336586876045
0.005217965397748027,0.00010956130952484606,2.116054307377442e-05,-0.0003369441956077631,-0.010759957682786269,0.009722006365196104,0.0022889091386075824,-0.0016398083447753693
-0.004017371589416917,0.0007586678111990031,-0.009349937103918283,-0.0015028410662228046,-0.02985913420578619,0.023258521842687285,0.0056984063659278016,-0.005890659508129087
0.0006002969041656522,-0.00020515699431694102,0.002137214850459257,-0.00010376482148473191,0.0011172640811873327,0.005179853331220672,-9.773892051652931e-05,0.001930906632441779
0.005217965397748263,0.0004046097193764822,-0.004210948071696863,-0.0005701235697307943,-0.019693037611198706,0.01628789094896255,0.0030617285101334473,-0.004020284996253487
0.005217965397748152,-0.0003625161462377912,0.005160149575295366,0.000828952675007313,0.025299488901481083,-0.014247969546773268,-0.002688956813279847,0.007031928028466319
0.0006002969041655273,-0.0002641666762873314,0.005462443047778966,0.0009455423620687263,0.02217920182789477,-0.013708307800162316,-0.00432551548239355,0.005501621609658905
0.005217965397748346,-0.00040185593421801676,0.0036486822128772144,0.0014119011103147297,0.01780073448270111,-0.014337913171208475,-0.005621124428775221,0.003291179004714949
0.0052179653977480756,-0.0003821860402281087,0.005160149575295385,0.0003625939267613183,0.013246121899482436,-0.010875083630454842,-0.0025071169611560894,0.0021009406789759804
0.0006002969041659575,-0.00036251614623805314,0.005160149575295304,0.00012941455263828713,0.010050344009599673,-0.0036795936756422666,-0.0010523981441662184,0.003291179004714975
0.005217965397747985,-0.00038218604022793347,0.0048578561028118,0.0003625939267613374,0.008943145370585286,-0.0037245654878598077,-0.0012796979593208205,0.0029511109116467215
0.005217965397748374,-0.000205156994316817,0.0021372148504593333,0.00012941455263839208,0.002199299114769817,0.0035608680913879406,0.0002886707652465575,0.0022709747255102025
0.005217965397748214,-0.00044119572219809833,0.005160149575295429,0.000828952675007366,0.018027206931590538,-0.013303561490204018,-0.003166286425104585,0.004311383283919987
0.005217965397747999,-0.0002838365702774572,0.0033463887403935404,0.00012941455263828627,0.009899362377006726,-0.0056583534132158,-0.003916375815115176,0.002270974725510043
0.0006002969041654996,-0.0004608656161885355,0.00727620388268071,0.0009455423620688685,0.04381990249954164,-0.016991250092045523,-0.001188778033258911,0.015533630355173774
0.005217965397748457,-6.746773638603883e-05,0.0021372148504592136,0.0007123629879457454,0.012289904893060779,-0.006692705094220072,-0.0026889568132798664,0.0034612130512491467
0.0006002969041657216,-0.0003625161462379317,0.005160149575295293,0.0005957733008842628,0.028847557267413837,-0.0077720285874419495,-0.0030980964805582757,0.01230298347102486
0.0006002969041659229,-0.0003035064642674182,0.0036486822128773237,0.00012941455263830795,0.013522921559236114,-0.0052536071032574655,-0.0022798171460013624,0.004821485423522379
0.0052179653977480756,-0.00026416667628700093,0.004555562630328219,0.0010621320491303677,0.02771519502296727,-0.0015659185014160115,-0.0025753069057024847,0.007542030168068786
0.0006002969041657147,-0.0004805355101783291,0.004555562630328245,0.00012941455263825764,0.02268247393653785,-0.014472828607861062,-0.0017797575526610245,0.006181757795795618
0.0006002969041656939,-0.00022482688830717176,0.003044095267910052,0.0005957733008843599,0.006049330745888284,-0.0008013976937171902,-0.0018934074602384183,0.0014208044928394094
0.00521796539774845,0.00016857099149537695,-0.002094893764311533,-0.00010376482148472845,-0.011439375029454163,0.009092400994150025,0.002357099083154091,-0.0018098423913094196
0.0052179653977480825,-0.0002838365702774407,0.003648682212877244,0.0005957733008842871,0.011736305573553565,0.0007276439216803987,-0.002961716591465532,0.003801281144317414
0.0006002969041660408,-0.00024449678229710066,0.002137214850459158,1.2824865576748987e-05,0.0033819885700806396,-0.0017458057502864055,-7.500893900106928e-05,0.0012507704463051786
0.0006002969041657771,-0.00020515699431668429,0.0030440952679100988,0.00036259392676133394,0.0005385011562480894,0.001312277480509003,0.0006068905064630647,0.0014208044928394233
0.0006002969041656453,-0.00036251614623755875,0.004555562630328039,0.0009455423620687228,0.018656297067394058,-0.007187395028613524,-0.004007295741177074,0.005841689702727188
0.005217965397748318,-0.00048053551017839154,0.006369323465229917,0.0007123629879458686,0.026054397064445626,-0.016676447406522375,-0.006916733375156775,0.005841689702727339
0.0006002969041656384,-0.0007559140260402436,0.010299138607516837,0.0012953114232533173,0.037730309984961956,-0.023961880985770227,-0.008030502469414823,0.009072336586876057
0.0006002969041657563,-0.0006378946620994221,0.008787671245098877,0.001411901110314905,0.043366957601763075,-0.022837585680330612,-0.010098930787322302,0.008902302540342041
0.000600296904165902,-0.00012647741835611175,0.0027418017954264854,0.00036259392676132353,-0.0009713151696808045,0.004730135209045007,0.001243329988896218,0.0010807363997711126
0.0006002969041657355,0.00012923120351538645,-0.0008857198743768904,-0.00010376482148472584,-0.011137411764268471,0.009677034552978537,0.0015388197485971889,-0.002489978577446043
0.000600296904165798,0.00012923120351509935,-0.001188013346860502,-0.00010376482148463824,-0.011162575369700547,0.010846301670635694,0.0014933597855663113,-0.0018098423913094266
0.005217965397748048,0.00010956130952498137,-0.0008857198743769615,-0.0002203545085462024,-0.00834425156130009,0.003965614401346096,0.003675438011051132,-0.002149910484377797
-0.004017371589416653,0.0005619688712978788,-0.007536176269016567,-0.0009198926309152162,-0.0258077937312104,0.019480889616410757,0.005448376569257743,-0.004870455228924078
0.00060029690416568,-0.00018548710032673978,0.0027418017954262634,0.0002460042396996761,0.004967295712305808,-0.0005765386326294728,-0.0011660480517436123,0.001250770446305084
0.0006002969041658326,-0.00010680752436645347,0.0027418017954264906,0.0005957733008843252,0.00698038414687778,0.0005027848605925651,8.410093160724982e-05,0.003971315190851615
0.0006002969041658188,-0.00010680752436614555,0.0015326279054920537,0.00012941455263837647,-0.0010216423805450995,0.000997474794985939,-7.500893900100076e-05,-0.00044957001903620473
0.0006002969041658882,-0.0004018559342180211,0.004857856102811796,0.0005957733008842428,0.021600438902955398,-0.01582198297438856,-0.0033935862402593832,0.004311383283919881
0.005217965397747867,-6.746773638621143e-05,0.0012303344330083154,0.0004791836138227567,-0.0008706607479522692,0.002751375471471477,-0.0008023683474959785,0.0005706342601686579
0.005217965397748353,-0.00016581720633665475,0.002439508322942886,0.000712362987945787,0.002903880066869851,0.002526516410383631,-0.0007796383659804916,0.0021009406789760376
0.005217965397748374,1.1211839574481672e-05,0.000625747488041067,-0.0002203545085462822,-0.0038651297943778705,0.005449684204526179,0.0015615497301126099,6.053212056609039e-05
0.005217965397748249,-2.8127948405963325e-05,2.1160543073846412e-05,1.2824865576820978e-05,-0.0055762549637638935,0.008147992937580919,-0.0005977985138567862,-0.000619604065570387
0.0052179653977481935,0.00026692046144581073,0.0003234540155575439,-0.0006867132567922093,-0.01916460189712345,0.016692637258920867,0.0030844584916490565,-0.0030000807170485217
0.0006002969041656314,3.088173356443312e-05,0.00032345401555738777,-0.00022035450854624404,-0.010206358363279065,0.0075633593787523355,0.0014251698410198046,-0.0021499104843778066
0.0006002969041656661,0.0001489010975053509,-0.0017926002918277097,-0.0006867132567922041,-0.01576751516378342,0.01345466677925536,0.002675318824370724,-0.0014697742982410751
-0.004017371589416556,0.000266920461446051,-0.004210948071696681,-0.001269661692099717,-0.020724745433916628,0.015568341953481458,0.00465282721621634,-0.003850250949719211
0.0006002969041662073,0.0003062602494262826,-0.0023971872367949594,-0.0006867132567921676,-0.01767994917662665,0.0172322990055319,0.004675557197731895,-0.0018098423913093572
0.005217965397748027,-0.00016581720633680568,0.0012303344330083527,-0.0002203545085462267,-0.0025566223119061816,0.0021667419126429593,0.0009023802661640903,-0.0002795359725021127
0.00521796539774827,-0.00010680752436632423,0.001532627905491986,-0.0004535338826692449,-0.007689997820064214,0.007968105688710609,0.00033413072827738737,-0.0012997402517070013
0.0052179653977480825,5.055162755457712e-05,-0.0008857198743770032,1.2824865576788885e-05,-0.0066331263919140685,0.005944374138919517,0.0029026186395253173,6.053212056614243e-05
0.000600296904165569,0.00024725056745582806,-0.0030017741817623908,-0.0006867132567922821,-0.01722700427884822,0.017187327193314186,0.0031981083992262977,-0.001809842391309522
0.005217965397748249,-0.00022482688830695666,0.002439508322942789,0.0003625939267612767,0.006955220541445551,-0.0022404956846797334,-0.0002795787726402321,0.0031211449581808205
0.0006002969041658257,0.00038493982538657153,-0.005117828489147542,-0.0011530720050381424,-0.02434830461614581,0.01862642518427679,0.004834667068340135,-0.004530387135855766
0.005217965397748173,0.0001292312035151722,-0.0014903068193442125,-0.0006867132567922787,-0.016295950877858633,0.014264159399171628,0.0028344286949788904,-0.0026600126239802245
-0.004017371589416861,0.0004636194013469758,-0.0057224154341149105,-0.0011530720050382621,-0.024700595092196007,0.019660776865281004,0.004925586994401864,-0.004530387135855933
0.005217965397748152,-4.77978423959937e-05,0.0021372148504592587,0.00012941455263830275,0.0010921004757552793,0.0015821083538144452,-0.00030230875415569215,0.0012507704463052402
0.0006002969041656245,0.0005226290833175197,-0.007536176269016538,-0.0013862513791612352,-0.026688519921335543,0.02083004398293818,0.005221076754103033,-0.005040489275458256
