Wifes_age,Wifes_education,Husbands_education,Number_of_children_ever_born,Wifes_religion,Wifes_now_working?,Husbands_occupation,Standard-of-living_index,Media_exposure
-0.1310777507018479,-0.14422540154552438,0.024129718320947353,0.0016026453775458234,-0.014187400430879795,0.011438663431685538,0.028658714506007845,-0.00444869291767558,0.001855983235009333
0.26727720801577953,-0.2870228288183209,0.024129718320947353,-0.057442184321510846,-0.014187400430879795,0.011438663431685538,-0.07748467255328054,0.020266267736077752,0.001855983235009333
0.22933864051886255,-0.14422540154552438,0.024129718320947353,-0.03213725730762942,-0.014187400430879795,0.011438663431685538,-0.07748467255328054,0.020266267736077752,0.001855983235009333
0.2103693567704041,-0.001427974272727808,0.072389154962842,-0.049007208650217036,-0.014187400430879795,0.011438663431685538,-0.07748467255328054,-0.00444869291767558,0.001855983235009333
0.09655365427965339,-0.001427974272727808,0.024129718320947353,-0.04057223297892323,-0.014187400430879795,0.011438663431685538,-0.07748467255328054,-0.029163653571428923,0.001855983235009333
-0.22592416944414012,0.1413694530000687,-0.024129718320947256,0.026907572391427253,-0.014187400430879795,0.011438663431685538,-0.07748467255328054,-0.00444869291767558,0.001855983235009333
0.06654659363853861,0.28943969805531305,-0.005981194081523248,-0.12909403411500994,0.03304544168377846,-6.072179276536359e-05,0.017750730849609757,0.10302786834484924,-0.006443438795429514
-0.09301505542424793,0.0028657395847057564,-0.005981194081523248,0.10061065292237428,0.03304544168377846,0.00022842960135541546,0.017750730849609757,0.10302786834484924,-0.006443438795429514
-0.07416989945647255,-0.14422540154552438,0.024129718320947353,0.0016026453775458234,-0.014187400430879795,0.011438663431685538,-0.07748467255328054,0.020266267736077752,0.001855983235009333
0.13224844913498013,0.5760136565259203,-0.029905970407616198,-0.22097590892996366,0.03304544168377846,-6.072179276536359e-05,-0.0065653388073899045,0.10302786834484924,0.06515032559823176
0.06654659363853861,0.5760136565259203,-0.005981194081523248,0.054669715514897445,0.03304544168377846,0.00022842960135541546,0.017750730849609757,0.015716115510231176,0.06515032559823176
0.10409051106507658,0.5760136565259203,0.0059811940815232235,-0.037212159300056245,0.03304544168377846,-6.072179276536359e-05,-0.030881408464389557,0.015716115510231176,-0.006443438795429514
0.12286246977834563,-0.2837082188859014,0.0059811940815232235,0.10061065292237428,0.03304544168377846,0.00022842960135541546,-0.030881408464389557,-0.07159563732438685,-0.006443438795429514
