Wifes_age,Wifes_education,Husbands_education,Number_of_children_ever_born,Wifes_religion,Wifes_now_working?,Husbands_occupation,Standard-of-living_index,Media_exposure
0.047761904761905324,0.06790476190476191,-0.020571428571428563,-0.05730952380952403,0.002476190476190472,0.00842857142857141,-0.1773809523809524,-0.06257142857142858,-0.038738095238095294
-0.40669047619047805,0.19497619047619086,0.01230952380952383,-0.05569047619047621,0.0023095238095237926,0.005452380952380934,0.036952380952380945,-0.049976190476190466,0.030357142857142846
-0.18214285714285636,0.04242857142857136,0.00042857142857135634,-0.031595238095237996,0.0005952380952381018,0.006023809523809518,0.03221428571428567,-0.04583333333333335,-0.05211904761904766
-0.12976190476190513,-0.03876190476190522,0.04183333333333336,-0.051428571428571525,0.0018333333333332754,0.003809523809523851,0.024071428571428508,-0.02566666666666667,-0.05592857142857143
-0.10344047619047672,-0.07267857142857159,-0.004250000000000007,-0.039107142857142695,0.00039285714285713924,0.0031309523809523662,0.024630952380952423,0.017035714285714276,-0.05571428571428566
0.10972619047619021,-0.20777380952381017,-0.0861785714285713,0.01113095238095253,0.0011547619047618425,0.004583333333333328,0.02170238095238095,-0.042392857142857135,-0.04195238095238102
-0.27088095238095106,0.04290476190476129,0.0033333333333330495,-0.029095238095237907,0.0023333333333333123,0.006714285714285735,0.038095238095238126,0.027999999999999962,-0.05140476190476193
0.3048214285714279,0.035964285714285685,0.1315357142857143,0.022440476190476368,0.00296428571428569,-0.0713690476190476,0.15217857142857166,0.2134642857142858,-0.022000000000000016
0.1555119047619053,0.23758333333333415,0.15941666666666682,0.06258333333333341,0.032321428571428654,0.047166666666666655,0.1610833333333333,-0.0608214285714286,-0.02484523809523815
-0.8960714285714304,-0.27598809523809487,0.10696428571428551,-0.05202380952380944,0.0015476190476190234,0.01159523809523813,-0.048011904761904714,0.045345238095238126,-0.12335714285714322
-0.01927380952381108,0.17446428571428588,0.04430952380952382,-0.004071428571428386,0.0028214285714285997,-0.06785714285714282,0.07145238095238102,-0.004940476190476228,0.5730952380952384
-0.1927500000000013,0.14808333333333365,-0.05770238095238101,-0.012964285714285817,0.0017261904761904836,0.0048690476190476045,-0.12025000000000004,-0.01958333333333329,0.018571428571428558
-0.07821428571428668,-0.03426190476190556,-0.030214285714285825,-0.004047619047619062,0.0002380952380952074,-0.01878571428571428,-0.042595238095238075,-0.020714285714285685,-0.0014047619047619399
-0.16254761904761955,0.03897619047619016,-0.05771428571428584,0.0006190476190477481,0.0006666666666666141,-0.038547619047619074,0.03278571428571431,-0.01738095238095239,-0.0268571428571429
-0.03570238095238232,-0.04267857142857148,-0.041297619047619166,-0.0047738095238096245,0.0009999999999999974,0.0014642857142856854,-0.030130952380952335,-0.02253571428571427,-0.05534523809523815
0.1318690476190481,0.16946428571428523,-0.04701190476190507,0.023511904761904616,0.004119047619047602,0.008011904761904758,0.24489285714285716,0.2388214285714286,-0.0036785714285714408
-0.48926190476190523,0.21590476190476227,0.11290476190476179,-0.030095238095238234,0.0013095238095238056,0.004238095238095221,-0.03592857142857146,-0.05440476190476189,0.04533333333333335
-0.15338095238095167,0.04011904761904734,0.056119047619047645,-0.025714285714285825,0.0007380952380952634,0.003999999999999993,-0.044642857142857206,-0.04954761904761905,-0.05769047619047621
-0.16142857142857087,0.042047619047618834,0.06254761904761894,-0.03719047619047616,0.0013809523809523959,0.004690476190476158,-0.0454285714285715,-0.04035714285714284,-0.05626190476190475
-0.012785714285716648,0.09280952380952306,0.13663095238095235,-0.008488095238095471,0.0010833333333333701,0.00642857142857145,-0.023083333333333365,0.1383690476190476,0.4390357142857137
0.16033333333333194,-0.01914285714285711,-0.06014285714285708,0.028428571428571296,0.007071428571428503,-0.04409523809523806,0.27414285714285713,0.43797619047619063,-0.014571428571428596
0.22896428571428473,0.059107142857142525,-0.06417857142857128,0.03851190476190494,0.0036428571428571213,-0.058178571428571316,0.16601190476190478,0.4123214285714284,-0.016202380952381003
-0.09442460317460415,-0.03313888888888999,-0.027841269841269722,-0.003186507936507892,-0.0123888888888889,0.0015753968253968288,-0.04084126984126982,-0.02117460317460315,0.0014206349206348987
-0.03327380952381015,-0.05677380952381043,-0.03436904761904741,-0.0020119047619046627,0.0003333333333333348,0.001726190476190454,-0.052249999999999894,-0.027940476190476175,-0.0254404761904762
-0.10167857142857284,-0.03517857142857196,-0.02460714285714309,-0.010392857142857061,0.00023809523809522823,0.0008928571428571432,-0.03801190476190473,-0.020845238095238087,-0.0004166666666667214
-0.11976190476190528,0.029333333333333704,-0.05692857142857183,-0.03209523809523796,0.0010714285714284958,0.001904761904761897,0.026904761904761876,-0.028261904761904752,-0.052166666666666674
-0.024476190476191345,-0.05523809523809572,-0.03136904761904767,-0.000952380952381017,0.0003452380952381137,-0.019238095238095276,-0.04847619047619043,-0.025999999999999985,-0.02459523809523812
