Wifes_age,Wifes_education,Husbands_education,Number_of_children_ever_born,Wifes_religion,Wifes_now_working?,Husbands_occupation,Standard-of-living_index,Media_exposure
0.06054762466102326,-0.0024554677673643555,-0.005612547727358019,-0.002368105187844018,-0.0018596537893931597,0.005167749608777182,-0.007857052199772618,-0.002232342366508737,0.003824453398435259
-0.12346107546654378,-0.0048866239726756,-0.005612547727358019,0.08487787541693562,-0.0018596537893931597,0.005167749608777182,0.02124314113271858,0.010169559669650968,0.003824453398435259
0.10142418394785337,0.0719415142111882,0.0011832608217858388,-0.07726372406211336,0.011133649272630552,-0.003983881323258294,-0.007295098804216414,-0.029561338093512978,-0.004430845375993351
-0.09717411830546274,-2.431156205310977e-05,-0.016837643182074043,0.0724141639019671,-0.0018596537893931597,0.005167749608777182,0.02124314113271858,-0.002232342366508737,0.003824453398435259
-0.04460020398330072,-2.431156205310977e-05,-0.005612547727358019,0.05995045238699858,-0.0018596537893931597,0.005167749608777182,0.02124314113271858,-0.01463424440266845,0.003824453398435259
0.10435921992949158,0.0024068446432581347,0.0056125477273579975,-0.03975923973274957,-0.0018596537893931597,0.005167749608777182,0.02124314113271858,-0.002232342366508737,0.003824453398435259
0.059478698444191944,0.0719415142111882,0.0011832608217858388,-0.05698453139489201,0.011133649272630552,-0.003983881323258294,-0.007295098804216414,0.04253948652481131,-0.004430845375993351
-0.08313595226825704,0.0007122922199126766,0.0011832608217858388,0.04441143194121477,0.011133649272630552,0.014986982120828824,-0.007295098804216414,0.04253948652481131,-0.004430845375993351
0.03426066749994225,-0.0024554677673643555,-0.005612547727358019,-0.002368105187844018,-0.0018596537893931597,0.005167749608777182,0.02124314113271858,0.010169559669650968,0.003824453398435259
0.118202378149318,0.1431707362024637,0.005916304108929186,-0.09754291672933474,0.011133649272630552,-0.003983881323258294,0.0026981872289567536,0.04253948652481131,0.04480076991282166
0.059478698444191944,0.1431707362024637,0.0011832608217858388,0.02413223927399341,0.011133649272630552,0.014986982120828824,-0.007295098804216414,0.006489074215649155,0.04480076991282166
0.09303508684712108,0.1431707362024637,-0.001183260821785834,-0.0164261460604493,0.011133649272630552,-0.003983881323258294,0.012691473262129918,0.006489074215649155,-0.004430845375993351
0.1098132810485857,-0.07051692977136281,-0.001183260821785834,0.04441143194121477,0.011133649272630552,0.014986982120828824,0.012691473262129918,-0.029561338093512978,-0.004430845375993351
0.09303508684712108,0.0719415142111882,-0.001183260821785834,0.04441143194121477,0.011133649272630552,0.014986982120828824,-0.007295098804216414,0.006489074215649155,-0.004430845375993351
0.059478698444191944,0.0007122922199126766,-0.001183260821785834,0.02413223927399341,0.011133649272630552,-0.003983881323258294,0.0026981872289567536,0.006489074215649155,-0.004430845375993351
-0.04119046676459558,0.0719415142111882,-0.001183260821785834,0.06469062460843612,0.011133649272630552,-0.003983881323258294,-0.017288384837389575,0.07858989883397344,-0.004430845375993351
0.14336966945151486,0.1431707362024637,0.005916304108929186,-0.07726372406211336,0.011133649272630552,-0.003983881323258294,0.0026981872289567536,-0.029561338093512978,-0.004430845375993351
0.06786779554492423,0.0719415142111882,0.003549782465357513,-0.05698453139489201,0.011133649272630552,-0.003983881323258294,0.0026981872289567536,-0.029561338093512978,-0.004430845375993351
-0.05336252303699444,-0.0024554677673643555,-0.016837643182074043,0.05995045238699858,-0.0018596537893931597,0.005167749608777182,-0.007857052199772618,-0.002232342366508737,0.003824453398435259
