state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,number customer service calls
-5.101864007255541e-07,-3.389417701235417e-07,-7.875192604796395e-07,1.6227149364061406e-06,-8.212452779288865e-06,-0.0002634939239733042,7.734262479225411e-05,6.017632795305158e-05,1.526304428429641e-07,-2.0529198170521784e-05,-1.0406342619689478e-05,1.4742085330225707e-07,1.1191561206920438e-05,7.875126481998509e-05,-6.111697397927414e-08,-7.026604945439359e-05,-7.152967405156672e-06,1.9396797125732418e-06,6.557423081478665e-06,-4.148771965452069e-06
7.106626690207342e-07,-1.496465712425315e-08,-7.875192604796395e-07,-1.721321645744488e-08,-8.212452779288865e-06,-0.0002634939239733042,8.180813430681843e-05,-1.0385949063476177e-05,4.5602428947270905e-07,3.546196149768155e-06,-7.659461405823157e-06,3.500612014840525e-07,8.26995932552498e-06,9.695032301681779e-05,1.0358809149029241e-09,-8.66502899207069e-05,0.00023790239740113857,1.9396797125732418e-06,-0.00021648417832935914,-4.148771965452069e-06
4.536418122320418e-07,-4.777891042660939e-07,-7.875192604796395e-07,-2.082196276588983e-06,-8.212452779288865e-06,8.783130799110139e-05,-3.4295113071854014e-05,4.538211141915156e-05,2.4598239565211647e-07,-1.5481572884051907e-05,9.975805132589798e-05,7.046818108021964e-07,-0.00010713331498959583,-7.528406280475367e-05,6.215285489417746e-09,6.713814900173412e-05,0.00013855562788507288,-4.114472117579617e-07,-0.00012503712175091563,-1.5066592927168063e-05
7.106626690207342e-07,3.398674190178249e-07,-9.473521054595596e-07,6.128327099184542e-07,7.391207501359979e-05,8.783130799110139e-05,-3.4295113071854014e-05,8.35607347324419e-05,-7.575510970462699e-07,-2.8504172539117813e-05,0.00018548965973762155,-4.098401041976832e-07,-0.00019916377425355293,-1.0930692067499842e-05,-7.147578312830367e-08,9.79330736963749e-06,-0.00023233897830823868,-2.762574136089166e-06,0.00021175569637944943,6.769048996263925e-06
7.74917883217907e-07,4.787147531603771e-07,-7.875192604796395e-07,-6.486488613599458e-06,7.391207501359979e-05,8.783130799110139e-05,-3.4295113071854014e-05,-6.908967297444383e-06,2.2264440744982827e-07,2.3561056350720037e-06,6.057885085443575e-05,1.3126028553475846e-06,-6.495268782694884e-05,-2.969260773433767e-05,9.426516325616861e-08,2.6549916937457917e-05,-5.298494374189582e-07,1.9396797125732418e-06,-1.3382496084644334e-07,1.7686869957979918e-05
-1.47401461368315e-06,-1.8466695440959487e-07,1.381640778533571e-06,3.1601475797157517e-06,7.391207501359979e-05,8.783130799110139e-05,-3.4295113071854014e-05,3.174688880726214e-05,-1.2742541558449224e-07,-1.0830644435814065e-05,-4.394720796795231e-05,2.4874102739315475e-07,4.71637843716021e-05,2.2026488992866397e-06,7.872694953262435e-08,-2.1225038785904013e-06,-0.00025220833221145184,-1.5870106739235646e-06,0.00022959902449231647,-1.5066592927168063e-05
-3.174207581340349e-07,-2.309493991237788e-07,1.381640778533571e-06,-2.383653657630083e-06,-8.212452779288865e-06,-0.0002634939239733042,7.287711527768979e-05,2.8201730928170864e-05,-3.60805297607373e-07,-9.613195518481233e-06,-0.00022885568546979795,6.033616367112977e-07,0.00024565011218890637,1.852551552943554e-05,7.872694953262435e-08,-1.6644898837368154e-05,-0.00017273091659859936,-2.762574136089166e-06,0.00015599529602674,1.7686869957979918e-05
3.855312851830316e-09,-6.320639199800408e-07,-7.875192604796395e-07,-6.604056992205487e-06,7.391207501359979e-05,8.783130799110139e-05,-3.4295113071854014e-05,-1.3522050264210734e-05,-5.708471914279656e-07,4.613173852599186e-06,0.00012592570920536169,-1.0587958192498819e-07,-0.00013525373309802716,1.7024562276088555e-05,-3.5219951106700325e-08,-1.515542243133963e-05,-0.0001992233884695502,-1.5870106739235646e-06,0.00018052987218193216,-1.5066592927168063e-05
-3.8167597233120805e-07,-1.692394728382e-07,-9.473521054595596e-07,-5.672553684788487e-06,-8.212452779288865e-06,8.783130799110139e-05,-3.4295113071854014e-05,5.226380827137211e-06,-1.5076340378678044e-07,-1.788692364386999e-06,-0.00023333743902926416,-8.151208005612751e-07,0.00025058031536376123,2.4529328542823733e-05,-6.629637855378896e-08,-2.1858066258467872e-05,-9.325350098574686e-05,7.6411625040764e-07,8.462198357527189e-05,-4.148771965452069e-06
1.6102356677811568e-06,-5.394990305516729e-07,-7.875192604796395e-07,-6.46237202311617e-06,7.391207501359979e-05,-0.0002634939239733042,0.00013092873896702602,5.574488060418752e-05,-4.541572504165254e-07,-1.9010806824185315e-05,-4.597122570448547e-05,7.553418978476453e-07,4.9354985782648675e-05,0.0002320361158180503,-3.0040546532185604e-08,-0.0002072978788090142,7.232444820769574e-05,-4.114472117579617e-07,-6.481588936998938e-05,-1.5066592927168063e-05
