state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,number customer service calls
-0.0075,0.0024999999999999996,0.00125,0.00375,0.0,-0.0225,0.0,0.017499999999999998,-0.005,0.005,-0.0012499999999999998,0.0025,-0.00125,0.0025,0.0024999999999999996,0.0025,0.0,-0.00375,0.00125,0.0
0.0,0.00125,0.0,-0.00125,0.0,0.0,0.0,-0.00125,0.0,0.0,0.0,0.00125,0.0,0.00125,0.0,0.0,0.0,0.0,0.0,-0.00125
0.0,0.0012500000000000002,0.00125,0.0,0.0,0.0,0.0,0.0075,-0.00125,0.0025,-0.0025,0.0025000000000000005,-0.0024999999999999996,-0.00375,0.0,-0.00125,-0.0025000000000000005,-0.00125,-0.00125,0.00125
0.03,0.006250000000000001,0.022499999999999996,0.0,0.0,0.008749999999999996,0.0,0.0325,0.009999999999999998,0.0275,-0.12,-0.0024999999999999988,-0.00125,0.0025000000000000014,-0.0012499999999999987,0.0025000000000000005,-0.0049999999999999975,-0.0025000000000000005,-0.009999999999999997,3.469446951953614e-18
0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,-0.0025,0.0,0.0,0.0,-0.00125,-0.00125,0.0,0.00125
-0.00625,-0.0025000000000000005,-0.007500000000000001,0.0,0.0,0.0,0.0,0.0,0.00125,0.00125,0.0025000000000000005,0.0,0.0,0.00375,0.0012499999999999998,0.0,0.00375,0.0,0.0025,0.0
-0.00625,0.00125,-0.00375,-0.0012500000000000007,0.0,-0.00625,0.0,0.0,0.00125,0.0025,0.00625,0.0,0.00625,2.168404344971009e-19,0.00125,0.0,0.00125,-0.0024999999999999996,0.0012499999999999994,-0.00125
-0.00125,0.00125,0.00125,-0.00125,0.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00125,0.0,0.0
-0.036250000000000004,0.0012499999999999998,0.01625,0.007500000000000001,0.0,0.00375,0.0012500000000000002,-0.01875,0.0062499999999999995,-0.01875,0.02125,-0.0175,0.02125,0.0012499999999999998,1.734723475976807e-18,0.0037500000000000007,0.00625,-0.0012500000000000011,-0.00125,0.00375
0.011250000000000001,-0.0012500000000000028,0.022499999999999996,-0.06375,0.0,-0.10375000000000001,-0.0175,0.0275,0.005000000000000001,0.0225,0.02125,0.00125,0.035,0.02,0.007499999999999998,-0.009999999999999998,0.0024999999999999953,0.007500000000000003,0.01,0.0025000000000000005
0.0,0.0,0.0,-0.00125,0.0,0.0,0.0,0.0,0.0,-0.00125,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0025,0.0025,0.0025,0.0,0.0,0.00125,0.0,0.0,0.0,0.0,-0.00125,0.00125,-0.00125,-0.00125,-0.00125,0.00125,0.0,0.0,-0.00125,0.0
-0.00125,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125
-0.00125,0.0,-0.00125,0.0,0.0,0.0025,0.0,-0.00125,0.00125,-0.00125,0.00125,-0.0012499999999999998,0.0025,0.0012499999999999998,0.0,0.0,-0.0025,0.0,0.0,0.0
-0.005,-0.0024999999999999996,0.00375,0.0,0.0,0.0,0.0,0.0,0.0,-0.00625,0.00625,0.00125,0.00625,0.0,-0.0012499999999999998,0.0,0.0,-0.00125,-2.168404344971009e-19,-0.00125
0.10124999999999998,0.007500000000000003,0.05124999999999999,-0.025,0.0,0.07250000000000001,0.021249999999999998,0.16125,0.052500000000000005,0.1525,0.29124999999999995,0.0050000000000000044,0.20750000000000002,-0.05,0.016249999999999994,0.0,0.034999999999999996,0.0037500000000000077,-0.018749999999999996,-0.085
-0.00125,0.00125,0.0025,0.0,0.0,0.0,0.0,-0.0025,0.0,0.0,0.00125,0.00125,0.00125,0.0,0.0,0.0,0.0,-0.00125,-0.00375,0.00125
