state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,number customer service calls
-0.0003105462853883127,0.0011882016002842974,-0.000138003995021134,0.00036817232211709314,-0.0177196906617982,-0.0918408588103694,0.015200126994383409,0.04191739170915986,0.00040721365224759986,-0.00664008808795988,0.00063277629811696,-0.00012806614805057958,0.0006576734309007901,0.00017319347652590907,0.0004101768984135831,0.0038072867281238026,0.0001608716555595002,0.0026553591243120606,-0.00040196118762236995,-0.006324159433573543
0.0004325745486643249,5.2460425683923084e-05,-0.000138003995021134,-3.90544866018013e-06,-0.0177196906617982,-0.0918408588103694,0.016077732479047577,-0.007234603871222687,0.0012166597499874768,0.0011470031423563502,0.00046574726693854784,-0.000304102090388145,0.00048598514742203853,0.00021321769919473542,-6.952150820569022e-06,0.00469504833934504,-0.005350472099719715,0.0026553591243120606,0.013270188051233681,-0.006324159433573543
0.0002761280572848221,0.0016749478179701718,-0.000138003995021134,-0.00047242249458376897,-0.0177196906617982,0.030613619603456464,-0.006740010122220817,0.031612094085060334,0.000656273990013716,-0.005007453619785626,-0.0060659669523015405,-0.0006121649894788861,-0.006295702049988657,-0.00016556824317621972,-4.171290492341548e-05,-0.003637804965981585,-0.0031161435502821944,-0.0005632579960661966,0.007664606863302699,-0.02296668425876711
0.0004325745486643249,-0.001191446575068868,-0.00016601292413531007,0.00013904354783329424,0.1594772159561838,0.030613619603456464,-0.006740010122220817,0.05820641053434941,-0.0020211246409720285,-0.009219562058002128,-0.011279030925396253,0.00035603269337772773,-0.011703882979569338,-2.403929085243145e-05,0.0004796984066192754,-0.0005306393267072514,0.00522534970095121,-0.0037818751164444557,-0.012980338487369935,0.010318365391620026
0.00047168617150920037,-0.0016781927927547427,-0.000138003995021134,-0.0014716975370572915,0.1594772159561838,0.030613619603456464,-0.006740010122220817,-0.004812621480305292,0.0005940089055721867,0.000762073064494127,-0.0036836055075988965,-0.0011402728164915839,-0.0038169524572641785,-6.530137607802565e-05,-0.0006326457246717979,-0.0014385773381835167,1.1916418930332123e-05,0.0026553591243120606,8.203289543309992e-06,0.026960890216813593
-0.0008972206280614475,0.0006473724695222146,0.00024211718581411415,0.0007169952322207869,0.1594772159561838,0.030613619603456464,-0.006740010122220817,0.022114123924599938,-0.0003399673610507466,-0.0035031291775654413,0.0026722886788218044,-0.0002160841192193623,0.0027715854212329223,4.844168805484491e-06,-0.0005283634623632599,0.0001150054814536502,0.005672215410838714,-0.002172566556255327,-0.01407411042647842,-0.02296668425876711
-0.00019321141685368573,0.000809621208750839,0.00024211718581411415,-0.0005408191436237088,-0.0177196906617982,-0.0918408588103694,0.01432252150971924,0.019644651682880217,-0.0009626182054660366,-0.003109350132396045,0.013915979777621362,-0.0005241470183101025,0.01443565818007062,4.074218295175142e-05,-0.0005283634623632599,0.0009018850913997495,0.003884752571288699,-0.0037818751164444557,-0.009562301177655923,0.026960890216813593
2.346697370692498e-06,0.0022157769487322547,-0.000138003995021134,-0.0014983722301828682,0.1594772159561838,0.030613619603456464,-0.006740010122220817,-0.009419137008128572,-0.0015230039654397973,0.0014921128673362738,-0.007657138249316959,9.197877987137799e-05,-0.007948201778471642,3.744121613370397e-05,0.00023637312789935285,0.0008211794903796348,0.004480573517805371,-0.002172566556255327,-0.011066237593930089,-0.02296668425876711
-0.00023232303969856143,0.0005932895564460058,-0.00016601292413531007,-0.0012870265846494538,-0.0177196906617982,0.030613619603456464,-0.006740010122220817,0.0036405719625044668,-0.0004022324454922759,-0.0005785454825432683,0.014188500828491409,0.0007081045780528594,0.014725382158441012,5.3946050223941754e-05,0.0004449376525164296,0.001184354694970145,0.0020972897317386835,0.0010460505641229322,-0.005187213421221987,-0.006324159433573543
0.000980137268492584,0.0018912794702750058,-0.000138003995021134,-0.0014662258051340966,0.1594772159561838,-0.0918408588103694,0.02573139281035344,0.03883055140701023,-0.0012116785432321527,-0.006148970402411528,0.0027953627017953757,-0.0006561739750632774,0.002900351633841985,0.0005103047128190139,0.00020161237379650706,0.011232202021974164,-0.0016265911839905135,-0.0005632579960661966,0.003973126568811563,-0.02296668425876711
-0.0003496579082331884,-0.0022190219235168262,-0.000138003995021134,-0.0015093156940292588,-0.0177196906617982,0.030613619603456464,-0.006740010122220817,-0.022668805381970823,0.002088370932168882,0.0035893181191373504,0.003366777808458369,0.0005760776212996849,0.003490530108300196,2.5062590566025812e-05,-0.00028503818364333734,0.0005588862870642711,-0.003860919733428035,-0.002172566556255327,0.009578707756742544,0.04360341504200717
0.0005890210400438274,-0.0017322757058309515,-0.000138003995021134,-0.0009511990378633484,-0.0177196906617982,0.030613619603456464,-0.006740010122220817,0.005160247188178125,0.001465720087753592,-0.0008174675998370617,-0.0023561642598125534,-0.002284506441685763,-0.0024434461894341625,-2.7752878522734897e-05,0.00030589463610504507,-0.0006113449277273622,0.0015014687852220113,-0.0005632579960661966,-0.0036832770049478217,-0.02296668425876711
-0.00046699277676781533,0.0033515181233326296,-0.00016601292413531007,-0.00030963846986871186,-0.0177196906617982,0.030613619603456464,-0.006740010122220817,-0.022811274934377724,-0.00046449752993380525,0.0036114405374052944,-0.007498900219779515,0.0011041854483123828,-0.007776513494992891,-0.00025428172641124737,-0.0008759710033917204,-0.005594915790719318,-0.0016265911839905135,0.004264667684501191,0.003973126568811563,-0.006324159433573543
8.056994306044389e-05,-0.0005965345312305766,0.00024211718581411415,0.0008223260717422944,-0.0177196906617982,0.030613619603456464,-0.006740010122220817,-0.009609096411337786,-0.0009626182054660366,0.0015230842529113957,0.0050458591218834805,0.0009281495059748169,0.005239604496239979,-4.301985005620478e-05,-0.00042408120005472185,-0.0009543437320628405,-0.0032650987869113656,-0.0005632579960661966,0.00807477134046837,0.026960890216813593
-0.00046699277676781533,-0.0023812706627454505,-0.000138003995021134,-0.0001653215403944386,-0.0177196906617982,0.030613619603456464,-0.006740010122220817,-0.026657952849364182,-0.0020833897254135575,0.004222019281600543,0.010285296099901099,0.0008841405203904256,0.0106692464612555,1.1305811351809539e-06,0.0001320908655908148,3.429988043353949e-05,-0.004456740679944707,-0.002172566556255327,0.01108264417301671,0.04360341504200717
0.0003934629258194492,0.0029729377317991713,-0.000138003995021134,-0.00071044283324276,-0.0177196906617982,0.030613619603456464,-0.006740010122220817,0.07411551055312057,-0.002270184978738144,-0.011737093256894138,0.011217142273843832,-4.004817688179606e-05,0.011634993055823481,-0.0001738206602213386,-0.0008759710033917204,-0.0038193925682768384,0.007012812540501226,-0.007000492236822713,-0.017355426243803866,0.04360341504200717
-0.0004278811539229397,-0.00113736366199266,-0.00016601292413531007,-0.0007446411577627298,-0.0177196906617982,-0.0918408588103694,0.016955337963711747,0.009291864207978411,0.0022129011010519396,-0.0014722911805681986,0.00797326266832621,0.0002680147222089442,0.008276341010270397,-0.00046801932787982547,0.0009663489640591201,-0.010296017050140879,-0.005499427336348884,0.0010460505641229322,0.013680352528399352,-0.006324159433573543
0.000862802399957957,-0.0007047003573829936,0.00024211718581411415,0.0005097533856297688,-0.0177196906617982,0.030613619603456464,-0.006740010122220817,0.00658494271224719,0.000656273990013716,-0.0010431162661700888,0.0024613046394385443,-0.0006561739750632774,0.002556975066884482,-0.00030173312442068073,-0.0006326457246717979,-0.006644088603980781,0.0029910211515136904,0.0026553591243120606,-0.007374757299438958,0.026960890216813593
