cap-shape,cap-surface,cap-color,bruises?,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
0.0,-0.001999999999999996,0.0009999999999999953,-0.008,-0.0029999999999999953,0.0,0.006000000000000005,-0.17200000000000001,-0.005999999999999987,-0.003000000000000002,0.007000000000000002,0.0,-0.0010000000000000009,0.0,-0.0010000000000000009,0.0,-0.022000000000000002,0.0,0.0,-0.092,0.0,-0.0040000000000000036
-0.008999999999999996,0.0020000000000000018,0.0020000000000000018,-0.006999999999999999,0.020000000000000004,0.0,0.010999999999999992,-0.259,0.003000000000000004,0.005,0.003999999999999998,-0.010000000000000004,-0.007000000000000001,0.0,0.0,0.0,-0.029999999999999992,-0.0010000000000000009,0.0,-0.03900000000000001,0.013000000000000001,0.0020000000000000018
1.3877787807814458e-18,0.025,0.013000000000000003,0.044,-0.026000000000000002,-0.007000000000000002,-0.32299999999999995,-0.023999999999999987,0.03899999999999999,-0.010999999999999998,-0.093,0.05,-0.007000000000000001,-0.0009999999999999953,-0.001000000000000012,0.0,-0.008999999999999994,-0.0010000000000000009,0.05,-0.04599999999999999,0.008999999999999998,0.019000000000000006
0.0,-0.0010000000000000009,-0.005999999999999992,0.013000000000000001,0.02,-0.011999999999999997,0.022000000000000006,-0.16100000000000003,-0.002000000000000004,0.0009999999999999953,-0.082,0.023,0.016999999999999994,0.023,-0.0009999999999999998,0.0,-0.016000000000000004,-0.0019999999999999983,-0.033999999999999996,-0.10200000000000001,-0.003999999999999995,0.003999999999999998
-0.0010000000000000009,-0.0009999999999999953,0.0,-0.017000000000000005,0.0,-0.005999999999999996,0.009000000000000008,-0.119,-0.010999999999999998,-0.0040000000000000036,0.010000000000000004,-0.003,0.0,0.0,0.0,0.0,-0.021000000000000005,0.0,-0.041,-0.083,-0.011000000000000001,-0.0010000000000000009
0.0009999999999999898,0.008000000000000007,0.006000000000000003,-0.177,-0.043,-0.006000000000000003,0.03799999999999999,0.238,0.084,0.021000000000000008,-0.18,-0.091,-0.05500000000000001,0.0,0.0,0.0,-0.014999999999999994,0.009000000000000003,-0.095,-0.027000000000000007,-0.012999999999999998,-0.0030000000000000027
0.0030000000000000027,0.003999999999999998,-0.027000000000000003,0.063,-0.012000000000000005,-0.0010000000000000009,0.06,0.47400000000000003,0.036000000000000004,-0.019000000000000006,0.02899999999999999,-0.026999999999999996,-0.008999999999999985,0.0,-0.008000000000000002,0.0,-0.004999999999999999,-0.0020000000000000018,0.05800000000000001,0.078,0.0010000000000000009,0.0040000000000000036
0.0,0.0020000000000000018,0.0,-0.05700000000000001,0.0,-0.006,0.012000000000000005,-0.21800000000000003,-0.04399999999999999,0.0,0.016000000000000004,-0.008000000000000002,-0.0010000000000000009,-0.0020000000000000018,-0.0030000000000000027,0.0,-0.017999999999999995,-0.05600000000000001,0.033,0.040999999999999995,0.011,-0.0020000000000000018
-1.3877787807814458e-18,-0.020999999999999998,0.0,0.016999999999999998,0.0030000000000000027,-0.010999999999999996,0.01100000000000001,-0.20900000000000002,0.003999999999999995,0.008000000000000002,0.007000000000000009,0.002000000000000001,0.009,0.015999999999999993,-0.0020000000000000018,0.0,-0.015,-0.0010000000000000002,-0.04,-0.06299999999999999,-0.011999999999999999,-0.0030000000000000027
0.003999999999999998,-0.023,-0.002000000000000001,0.015999999999999997,0.003000000000000004,-0.014000000000000002,0.014999999999999996,-0.17800000000000002,-0.0009999999999999948,0.0009999999999999953,0.02100000000000001,0.008000000000000004,0.005999999999999998,-0.004000000000000003,0.009999999999999998,0.0,-0.015999999999999997,-0.0009999999999999946,-0.06300000000000001,-0.096,1.5612511283791264e-18,0.013999999999999999
0.0,-0.011999999999999993,-0.0010000000000000009,-0.034999999999999996,-0.003,-0.006000000000000004,0.008000000000000004,-0.16100000000000003,0.012000000000000004,-0.003000000000000002,-0.007999999999999998,0.0,-0.015,-0.0020000000000000018,-0.001,0.0,-0.011999999999999997,-0.0010000000000000009,-0.039,-0.0060000000000000045,5.551115123125783e-18,-0.015000000000000003
-0.0010000000000000009,0.012000000000000005,0.0020000000000000018,0.074,0.007999999999999997,-0.004999999999999999,0.054000000000000006,0.42300000000000015,0.02599999999999999,-0.006,0.027999999999999987,0.007999999999999997,-0.023,0.0,-0.005999999999999994,0.0,-0.0030000000000000027,0.0040000000000000036,0.03700000000000001,0.072,0.003999999999999981,-0.00799999999999999
0.0010000000000000009,0.018000000000000006,-0.006999999999999995,0.01599999999999998,0.007999999999999985,-0.0020000000000000018,0.02000000000000001,0.22599999999999998,0.09000000000000001,-0.013999999999999985,0.051000000000000004,-0.018,0.014000000000000002,-0.00699999999999999,-0.006,0.0,-0.0030000000000000027,0.007000000000000006,0.11699999999999999,0.173,0.006999999999999995,0.009000000000000008
0.0,0.0040000000000000036,-0.006999999999999995,0.018000000000000006,-0.013000000000000006,-0.0010000000000000009,0.07,0.496,-0.045000000000000005,0.0,0.03600000000000001,0.0030000000000000083,0.023000000000000003,0.0,0.0009999999999999953,0.0,-0.0020000000000000018,0.0010000000000000009,0.04800000000000001,0.06799999999999999,0.010999999999999992,-0.011000000000000005
0.0,-0.005999999999999993,0.0,-0.06500000000000002,-0.004000000000000001,-0.005000000000000003,0.0040000000000000036,-0.11600000000000002,-0.003999999999999998,-0.0050000000000000044,0.0040000000000000036,-0.021,0.0,0.0010000000000000009,-0.0010000000000000009,0.0,-0.0039999999999999975,0.0,-0.047,-0.025,0.0010000000000000009,-0.0069999999999999975
0.0,0.006999999999999995,0.0030000000000000027,0.019000000000000006,-0.008999999999999998,-0.0030000000000000027,0.06499999999999999,0.35100000000000003,0.09299999999999997,-0.008000000000000007,0.021,-0.023000000000000003,0.03300000000000001,-0.008000000000000007,-0.008999999999999998,0.0,-0.0029999999999999914,0.007000000000000006,0.10800000000000003,0.05900000000000001,0.0040000000000000036,-0.007000000000000006
0.0009999999999999953,0.015000000000000008,0.0,0.06599999999999999,0.0,0.0,0.010000000000000009,0.276,0.05199999999999998,-0.01399999999999999,0.06700000000000002,0.028000000000000004,0.010000000000000004,0.0,-0.007999999999999997,0.0,-0.007000000000000006,0.008999999999999985,0.057000000000000016,0.11700000000000002,0.006,0.015000000000000003
0.0,0.007999999999999997,0.0040000000000000036,0.014999999999999996,0.006999999999999995,-0.0030000000000000027,0.05099999999999999,0.462,0.023000000000000013,-0.006999999999999995,0.043000000000000003,-0.006,-0.019000000000000006,0.0,-0.004999999999999993,0.0,-0.004999999999999999,-0.0010000000000000009,0.08600000000000001,0.059,0.0009999999999999898,-0.012999999999999994
0.0,0.0010000000000000009,-0.006,-0.008000000000000007,0.04000000000000001,-0.002000000000000001,0.006000000000000005,-0.171,-0.0029999999999999914,0.008,-0.053000000000000005,-0.009,0.03,0.0,0.0,0.0,-0.02699999999999999,-0.0010000000000000009,-0.05700000000000001,-0.053000000000000005,0.006,-0.0010000000000000037
0.0010000000000000009,0.012999999999999994,0.0040000000000000036,0.023,0.029999999999999992,0.0,0.05599999999999998,0.317,0.028000000000000008,-0.011000000000000005,0.026999999999999996,-0.012999999999999989,0.022,-0.0020000000000000018,-0.0040000000000000036,0.0,-0.003999999999999998,0.004999999999999993,0.16500000000000004,0.05900000000000001,0.0010000000000000009,-0.016999999999999987
0.001999999999999996,-0.000999999999999998,0.001999999999999994,0.018,0.021999999999999995,-0.012000000000000007,0.015000000000000013,-0.18,0.006,0.009000000000000001,-0.00799999999999999,0.032999999999999995,0.013000000000000001,-0.004000000000000001,0.006000000000000002,0.0,-0.018000000000000002,0.0,-0.06600000000000002,-0.10400000000000001,-0.034,0.0009999999999999996
0.0,0.0020000000000000018,0.0,-0.05700000000000001,-0.0009999999999999953,-0.002000000000000001,0.010000000000000004,-0.169,-0.008999999999999998,-0.003999999999999998,0.010000000000000009,-0.009000000000000001,-0.0010000000000000009,0.0,0.0,0.0,-0.017999999999999995,-0.0010000000000000009,-0.001999999999999996,-0.045,-0.0010000000000000009,-0.0030000000000000027
-0.0020000000000000044,-0.03699999999999999,0.007000000000000001,0.014999999999999996,0.014000000000000002,-0.012999999999999998,0.012000000000000005,-0.197,-0.03,0.014999999999999996,0.010000000000000004,0.011,0.031999999999999994,-0.01,0.0010000000000000009,0.0,-0.016,0.0019999999999999983,-0.039,-0.08600000000000001,-0.0030000000000000027,0.014000000000000004
0.0,0.009000000000000003,-0.001999999999999996,0.019000000000000006,-0.003,0.15000000000000002,0.014000000000000012,-0.05899999999999998,0.02699999999999999,0.0020000000000000018,0.025,-0.016000000000000007,-0.007000000000000001,-0.006000000000000005,-0.0040000000000000036,0.0,0.5150000000000001,0.004000000000000004,-0.034999999999999996,0.039,0.013000000000000001,0.015000000000000003
0.0,-0.0069999999999999975,0.002000000000000001,-0.008000000000000002,-0.002999999999999997,-0.0010000000000000009,0.006000000000000005,-0.211,0.007000000000000006,-0.0030000000000000027,0.012,0.0,-0.0010000000000000009,-0.0030000000000000014,0.0,0.0,-0.025999999999999995,0.0,-0.045,-0.0040000000000000036,-0.010999999999999996,-0.004000000000000002
-0.0010000000000000009,0.0010000000000000009,6.938893903907229e-19,-0.03500000000000001,0.0,-0.003000000000000002,0.0050000000000000044,-0.265,-0.018999999999999996,0.0,0.010999999999999992,-0.004000000000000003,-0.002000000000000001,0.0,0.0,0.0,-0.020999999999999994,-0.031000000000000007,0.029000000000000005,0.031000000000000007,0.0050000000000000044,-0.0010000000000000009
0.0,-0.009,0.0,-0.046,0.0020000000000000018,-0.0069999999999999975,0.006,-0.12500000000000003,-0.003,-0.01,-0.00799999999999999,-0.004000000000000001,-0.004000000000000001,0.0,0.0,0.0,-0.019999999999999993,-0.0010000000000000009,-0.0010000000000000009,-0.06,-0.004999999999999999,-0.005000000000000004
0.0,-0.0009999999999999992,0.005000000000000002,-0.007000000000000004,0.023000000000000007,-0.011000000000000003,0.011999999999999997,-0.22800000000000004,0.016000000000000007,0.030000000000000006,0.005999999999999994,-0.011000000000000005,-0.019000000000000003,0.0050000000000000044,-0.002999999999999997,0.0,-0.019999999999999997,0.0,-0.029000000000000005,-0.087,0.016000000000000014,0.0030000000000000027
0.0019999999999999957,0.0010000000000000009,-0.007000000000000001,-0.046,0.011000000000000005,-0.0069999999999999975,0.011,-0.233,-0.03200000000000001,-0.002999999999999997,-0.0009999999999999926,0.038,-0.011,0.0010000000000000002,0.003,0.0,-0.020999999999999994,-0.0010000000000000009,-0.034999999999999996,0.007000000000000002,0.008999999999999998,0.013999999999999995
-0.0009999999999999996,-0.027999999999999997,0.002999999999999999,0.022000000000000002,-0.003999999999999998,-0.005999999999999997,-0.198,-0.11699999999999999,0.02199999999999999,-0.0050000000000000044,-0.023,0.031000000000000007,0.03300000000000001,0.0,0.0,0.0,-0.006000000000000003,0.0010000000000000009,0.046,-0.10200000000000001,0.024,0.007999999999999995
-0.004000000000000001,0.0010000000000000009,0.007000000000000004,-0.067,0.024000000000000004,-0.003000000000000002,0.011000000000000005,-0.251,0.01900000000000001,0.0,0.0030000000000000027,-0.003,-0.004999999999999999,0.0010000000000000009,-2.7755575615628915e-18,0.0,-0.018999999999999996,0.0,-0.008000000000000002,-0.031,0.022000000000000002,0.002999999999999997
0.0,0.007000000000000001,0.004000000000000001,-0.011999999999999992,0.006000000000000003,-0.0009999999999999998,0.011000000000000005,-0.24400000000000005,-0.02900000000000001,0.0,-0.014000000000000004,-0.001999999999999996,-0.013999999999999995,-0.001000000000000002,0.0,0.0,-0.012,-0.0010000000000000009,-0.0030000000000000027,-0.016,0.015000000000000008,0.006000000000000004
0.0010000000000000009,0.0,-0.0010000000000000009,-0.10700000000000001,-0.0030000000000000027,0.0,0.008000000000000007,-0.074,-0.008000000000000004,-0.0040000000000000036,0.006000000000000005,-0.016999999999999998,-0.005999999999999993,0.000999999999999998,0.0,0.0,-0.02699999999999999,0.0,0.0,-0.038,-0.027000000000000003,-0.003999999999999999
-0.0020000000000000018,-0.0050000000000000044,0.0020000000000000018,0.013000000000000001,-0.009999999999999998,0.0,-0.20700000000000002,-0.099,1.0408340855860842e-18,-0.008999999999999998,-0.02000000000000001,0.038000000000000006,-0.006,-0.0030000000000000027,-0.0020000000000000018,0.0,-0.006999999999999995,0.0,0.031000000000000007,-0.042,0.022000000000000002,0.006
0.0040000000000000036,0.0050000000000000044,-0.006000000000000005,0.03900000000000001,0.006000000000000005,0.0,0.06199999999999998,0.418,0.036,-0.007999999999999997,0.04000000000000001,0.01399999999999999,-0.021,-0.0030000000000000027,0.0010000000000000009,0.0,-0.003999999999999998,0.0010000000000000065,0.048999999999999995,0.037000000000000005,0.028000000000000008,0.0020000000000000018
0.0010000000000000009,0.0040000000000000036,0.006000000000000004,0.014000000000000002,-0.0010000000000000009,-0.0020000000000000018,-0.177,-0.14,-0.020000000000000004,-0.007999999999999997,-0.031000000000000007,0.0,0.02100000000000001,0.0,-0.0010000000000000009,0.0,-0.013000000000000001,-0.0009999999999999998,0.041999999999999996,-0.004999999999999999,0.001999999999999996,0.009
