is_converged?,n_adj
false,3.310970935957961
false,3.3394720209344815
false,3.344775133720615
false,3.304312478816633
false,3.3418000401849315
false,3.233456488179686
false,3.3183625324360673
false,3.3592219823399563
false,3.3271410019022616
false,3.353003758862155
false,3.3741269872250106
false,3.2762964634117804
false,3.338993577552232
false,3.337128365639897
false,3.259371598631845
false,3.3589084135351324
false,3.321626309471696
false,3.2567951156206383
false,3.3569076839488026
false,3.328517577695486
false,3.2817940063377327
false,3.336843985792088
false,3.337966337957174
false,3.3529361375313376
false,3.297482659424019
false,3.2942523455247366
false,3.294327808735397
false,3.334108006587992
false,3.3856194038538607
false,3.3141838152817735
false,3.342300781691102
false,3.3153800643597147
false,3.353776211310909
false,3.318441681141952
false,3.3444800599643285
false,3.4155742873810313
false,3.3175446179512496
false,3.3856883320997175
false,3.3214619701099335
false,3.359820007604333
false,3.276336737769955
false,3.3079310906229122
false,3.2924805992116877
false,3.34723200413446
false,3.2587772119712755
false,3.25279628359577
false,3.3838944342397053
false,3.319657960343702
false,3.318253655195507
false,3.3461170028343576
false,3.3081211049525763
false,3.3025891198140664
false,3.284754747305984
false,3.2870241936672975
false,3.3272650389263987
false,3.341403747072307
false,3.357880516686593
false,3.3218402987844007
false,3.318603364016053
false,3.324805500444504
false,3.2714518865415347
false,3.340932105984256
false,3.2511146059911336
false,3.325615684960105
false,3.329525868844907
false,3.284901963771875
false,3.3453586080402102
false,3.334635395415861
false,3.3163655164780286
false,3.326228820629609
false,3.296290766502217
false,3.333650658454368
false,3.3135414511046375
false,3.335138129442031
false,3.3882449624236295
false,3.3042079911043136
false,3.297438444666642
false,3.336660835238471
false,3.3980362739289367
false,3.3190594305243013
false,3.307151348235529
false,3.3200246183122695
false,3.3124468152249684
false,3.333008667289982
false,3.3005055506997425
false,3.339109663990927
false,3.3892821559267188
false,3.317092119241318
false,3.3488136175724272
false,3.309084839533938
false,3.2579114307860015
false,3.3667165239545045
false,3.3776693684141508
false,3.3051173268428187
false,3.3116052472553292
false,3.322893328089061
false,3.2984790959345065
false,3.2956387379639938
false,3.341584131675331
false,3.2504686507673393
false,3.310529693937634
false,3.355198032062039
false,3.3227493378436956
false,3.3431134539758394
false,3.307991654928721
false,3.3174440711848123
false,3.3217028086037126
false,3.2834177511724554
false,3.3802030761579553
false,3.2963304335674084
false,3.304141093234161
false,3.3642954585931744
false,3.3990956339184537
false,3.3376463644978953
false,3.3297167765369107
false,3.392557081959955
false,3.2742626277738243
false,3.3586299827382553
false,3.3024887970528565
false,3.3700700636436696
false,3.346403459219166
false,3.316515905355835
false,3.368214649319433
false,3.292759765396624
false,3.2758166592255615
false,3.3441937817643543
false,3.2980330532984232
false,3.3315251278222817
false,3.2933604366907945
false,3.2743677179806436
false,3.386229168675185
false,3.2319363120628757
false,3.2853961841257115
false,3.3256523180367163
false,3.2976179426720185
false,3.3264921229367057
false,3.3567000009327197
false,3.2634700079335244
false,3.262893793027777
false,3.328006577820784
false,3.303554975109397
false,3.3453270511777577
false,3.2968246568880835
false,3.3935483580595616
false,3.306103673501762
false,3.3680286942274154
false,3.3586276658425116
false,3.3297022656570854
false,3.307918078202547
false,3.262006154633355
false,3.296407922593524
false,3.314608582096232
false,3.3575744597318287
false,3.350556136107927
false,3.3084742701056635
false,3.350982544232922
false,3.288990433704679
false,3.3459477071011685
false,3.254686912642829
false,3.3099047343679477
false,3.272592099450689
false,3.333997083200293
false,3.2062033496822293
false,3.2275817845558277
false,3.269436197347605
false,3.22096762930863
false,3.306775628363828
false,3.359871489791802
false,3.3561831639536264
false,3.3242742071518285
false,3.263681778742307
false,3.332738485620953
false,3.3730012542596524
false,3.286477395355929
false,3.347407116008711
false,3.3342644825452235
false,3.357351079363496
false,3.3707280178727386
false,3.3536953636989777
false,3.346854687947217
false,3.3128565956451053
false,3.3373327336435588
false,3.3791706285047223
false,3.318503753412737
false,3.2547245408985392
false,3.3636884311177826
false,3.320092761659633
false,3.31384540745227
false,3.326017836020427
false,3.3715509373153405
false,3.339193215102916
false,3.30197236962835
false,3.3168942996341886
false,3.2908633538122465
false,3.4044620153835803
false,3.359906372847447
false,3.291685075184342
false,3.3212259992491693
false,3.3040219776539668
false,3.3263048416096366
false,3.310571126108421
false,3.3093879784171674
false,3.377853023310228
false,3.3093739339512664
false,3.350030996778089
false,3.396902027404458
false,3.312724083513991
false,3.2900506539503387
false,3.289930050066357
false,3.336133357844308
false,3.3621697172193175
false,3.3503285664809845
false,3.2975717980145944
false,3.2821418296481237
false,3.2957227118141073
false,3.2825625951317403
false,3.28258060745565
false,3.2471100157772668
false,3.2473700810431088
false,3.2221480879481423
false,3.316480213770652
false,3.2520257133674253
false,3.275480984325143
false,3.1903985021065675
false,3.1463349032179595
false,3.034831773047837
false,3.091927499434822
false,3.1414564419413207
false,2.9631425997004355
false,2.7197080391332147
false,3.1440452987250813
false,2.885444574814376
false,2.2753368720358806
false,2.1191259074310964
false,1.9359279802749088
false,1.500573256177908
false,1.50958496344786
false,1.517383295729412
false,1.2375521899385087
false,1.0966792125413043
false,1.4381746261511321
true,1.0179559892660768
true,1.0179559892660768
true,1.0179559892660768
true,1.0179559892660768
true,1.0179559892660768
true,1.0179559892660768
true,1.0179559892660768
true,1.0179559892660768
true,1.0179559892660768
true,1.0179559892660768
