is_converged?,n_adj
false,3.380837529418332
false,3.3344612474674578
false,3.065303076798269
false,3.0530309722018525
false,2.978343901537738
false,2.775081352235975
false,2.775086085571577
false,2.4675503929934983
false,2.3515891457151086
false,2.229170910601576
false,2.074853270998928
false,2.1786658938034043
false,2.4542051124541704
false,1.9746881905463476
false,1.9912434692633765
false,2.0214255002249937
false,1.9988081397773354
false,1.9811143314509714
false,1.9798962882291307
false,2.006457425744213
false,2.0037346298176524
false,1.9777769277663486
false,1.9786463592426524
false,1.9751226732910139
false,1.980525393159488
false,1.9808190889822768
false,1.973686403035525
false,1.9992424705557625
false,1.9744113292271332
false,1.9729462104979028
false,2.031159042983799
false,1.9703366692227886
false,1.9739925795846012
false,1.9876163605236663
false,1.9822198166685554
false,2.0212462249523657
false,1.9852952100839993
false,2.0300028194336597
false,1.9683539737709013
false,1.9898352555143948
false,2.0162029090360902
false,1.9659539950219138
false,1.977535757997403
false,1.9463253258171795
false,1.9956139905031658
false,1.998558258298287
false,1.998303977986225
false,2.000968970154023
false,2.005697629052984
false,2.006160689315541
false,2.0073782316138047
false,2.0106602047111712
false,1.958331758442603
false,1.9829154942468699
false,2.0204995596751614
false,1.975189974089622
false,1.9795561046909667
false,1.9858902763304116
false,1.9966665549942673
false,1.9960133985538786
false,2.006367625149907
false,1.955914135673339
false,1.993758254627417
false,1.9822653730298987
false,1.9736094409964942
false,1.9848624086441615
false,1.9846024105048656
false,1.9925654990143662
false,1.9986545773881386
false,1.9750705608203163
false,2.018524562958967
false,1.9850459434725805
false,1.9995315487315526
false,1.99471540274125
false,1.9782841461007648
false,1.9908710927551383
false,1.993793964887319
false,1.9718128040377523
false,1.9729865883495248
false,1.9999430985286861
false,2.0020092502117692
false,1.9688070304448317
false,1.988830885845739
false,1.999120439700068
false,1.9939654235774156
false,2.023252567761691
false,2.00900511903349
false,1.9341758823448583
false,1.9825456576561427
false,1.9924903706912171
false,2.02508361751627
false,1.9803063785997888
false,1.994097939798341
false,2.0012001051720802
false,2.0027879230491497
false,1.9709293448906298
false,2.0199270291580316
false,1.9830346496025675
false,1.9859561288548344
false,1.9909826324581743
false,1.9869918513851015
false,2.0179624861402368
false,1.9400865785412837
false,2.010734616413195
false,1.9823371441318283
false,1.956408376364517
false,1.9808610452293396
false,2.037357396645612
false,1.9675523254086844
false,1.9923165892260668
false,2.0114962187481265
false,1.9850603237806899
false,1.9861920174530527
false,1.9798054290366183
false,2.032806844670869
false,1.9955504666340966
false,1.9798970280886887
false,1.9821447037317017
false,1.9670569270301674
false,1.989526842391536
false,2.0158927768418176
false,2.018905182408148
false,1.9761008833363107
false,1.997488549141319
false,1.99595290763515
false,1.9801381273874585
false,2.0044326982647567
false,1.9799770153622016
false,1.9870499951069673
false,1.9804230826443725
false,1.9894097156805846
false,1.9897954359182026
false,2.0077806463850063
false,1.9815696171478743
false,1.970298640159477
false,2.011145457792669
false,1.9987096632764474
false,2.008227925904674
false,1.9910489181439581
false,1.974241448340303
false,1.996812543152015
false,2.008824364765415
false,1.9877603211754382
false,1.9591933104084038
false,1.9771386507718018
false,2.0191333337761446
false,1.9929874179892237
false,1.9536595420925496
false,2.0097824224590277
false,1.9897901038860593
false,1.96734144557235
false,1.9796964696612631
false,2.042506413490775
false,1.9618360051173016
false,1.986558321899447
false,1.9917344735525933
false,1.9894454053803143
false,1.9721932419626547
false,2.0108270076661077
false,1.9798283371828063
false,2.0014969270406335
false,1.9727718783704393
false,1.9755709034894584
false,1.9970469571260865
false,1.999041823013333
false,1.9977287713598155
false,1.9888710457060148
false,1.9906759085029224
false,2.025696122981572
false,1.9515319241941578
false,1.995404011802785
false,2.007099677914792
false,1.9817217794018467
false,1.9799654326515865
false,1.995663525204485
false,1.981038031448488
false,1.9817361092458994
false,2.007699319144945
false,1.9953241308537062
false,2.002412487286394
false,1.969822649127249
false,1.999212424429261
false,2.0039074548679574
false,2.034819375218302
false,1.9779571385730372
false,1.998128708128105
false,2.009836354090522
false,1.9835452876427124
false,1.9687936072184025
false,1.9994951012408075
false,1.99194121895905
false,1.9929878693358871
false,1.9676195588079932
false,1.9768042069535445
false,1.9976670833148331
false,1.9853128876513693
false,2.023535333998753
false,1.9689850312609927
false,1.9953750796846974
false,1.9530728063524834
false,1.9938236577279131
false,1.958466893983578
false,2.0105251589816517
false,2.0056215877095087
false,1.9891420838942027
false,1.978684099980247
false,1.9794656857267843
false,2.0263694950120414
false,1.9894013064069709
false,1.9800898399648588
false,1.9822182773613382
false,1.9961715233242552
false,1.985698504155357
false,1.9893512863764804
false,2.0010923591706202
false,1.9842130643365028
false,1.9709922369025699
false,2.012992149765811
false,1.9862391741296737
false,2.02298904308286
false,1.9427807080058517
false,2.0302392811383507
false,2.006011979636741
false,1.9680980148628564
false,1.9393499403079828
false,1.9845245987270015
false,2.006745017283621
false,1.9833046089650164
false,1.983879612045419
false,2.0092367386483563
false,1.98235264810423
false,1.9899570163104534
false,2.017163293030629
false,2.022552580970215
false,1.987475207865142
false,1.975999532281703
false,2.0248291266625693
false,1.9915431998308522
false,1.9795141556171438
false,1.9899336361416713
false,1.9593551038844605
false,2.047029103373082
false,1.979136102309924
false,1.9817647476540292
false,1.985740233626326
false,1.9212673875870416
false,2.030283223359157
false,2.002838844712151
false,1.9783773534756537
false,2.007296733265986
false,1.985831298251721
false,1.9762694822948357
false,2.0283264328527553
false,1.9687040850025186
false,1.9830608877723381
false,1.9849885981612252
false,2.0068697133154973
false,1.982495607743477
false,2.016548495779956
false,1.9964679367966185
false,1.957925785412314
false,2.0089119862525173
false,2.00154337180766
false,1.981290920895339
false,1.975556639845196
false,1.9902932992495823
false,1.9622595067336543
false,1.9840611505014125
false,2.0002590402004476
false,1.9535975948882458
false,2.02181799227423
false,2.0013771270708776
false,1.988201822927124
false,1.9888041451100211
false,1.9898139075778094
false,1.9609464806831143
false,1.9674241730302051
false,2.044852920594184
false,1.9974382061777383
false,1.975142930702627
false,2.037912454809197
false,1.959291631808805
false,2.0102630612139882
false,1.9755848536980256
false,1.9958942199409917
false,1.9863804862874765
false,1.9890823035107508
false,1.9719779537387636
false,2.027912318596857
false,1.9902905076243556
false,1.9745523148715725
false,1.9823876691891895
false,1.9911709935237556
false,2.015005787654473
false,1.9725673081227961
false,2.0130097625444816
false,1.973162859180331
false,1.970898154115467
false,1.9913546877234949
false,1.9846670136338267
false,2.0062702498486233
false,2.0226918274561494
false,1.953483287391522
false,1.9801599963549632
false,2.0242859883859476
false,2.001351470327493
false,1.9805685474151051
false,1.998581728203014
false,1.9633427783660031
false,2.001477815662144
false,2.019234817701386
false,1.9447949943223048
false,2.0004765699016898
false,1.9649640657748995
false,1.991627283537652
false,1.9819397145145612
false,1.9737651869012158
false,1.9725538054190455
false,2.0275484036727596
false,1.9857184380909947
false,1.9938153207102327
false,1.980759031576986
false,1.969624547373142
false,1.9900287800538519
false,2.008269034320129
false,1.9884077530758058
false,1.9971057065003908
false,1.9656252144982864
false,1.9823962561400708
false,2.0044132451257637
false,1.9564024142510417
false,2.0250434106324406
false,1.9427037236207894
false,1.9783287164989736
