is_converged?,n_adj
false,7.22978425225015
false,7.358404901289537
false,7.41340393933113
false,7.44889710279342
false,7.292848596547104
false,7.318602004613979
false,7.411911040183271
false,7.385090302992972
false,7.400366134273313
false,7.416382829196127
false,7.428678672475711
false,7.349045596681014
false,7.27386742666634
false,7.279191347529393
false,7.326669619944067
false,7.380412245093293
false,7.338844709743506
false,7.318288937908436
false,7.520319644871588
false,7.431822834234093
false,7.302609566935902
false,7.217522724653676
false,7.255447919583071
false,7.409144255724801
false,7.295913688238299
false,7.268374412224135
false,7.325219808112779
false,7.585579888859931
false,7.3518266474421425
false,7.272659658595479
false,7.284897228676947
false,7.4260681663164565
false,7.422730440355689
false,7.345683274260563
false,7.312354075358634
false,7.43860169944191
false,7.379599646724526
false,7.414563403014569
false,7.349375528553476
false,7.408949828334569
false,7.3766291181676875
false,7.241110210331738
false,7.218887834554007
false,7.522169043737337
false,7.562174504323445
false,7.420393453345328
false,7.3398532045919405
false,7.2177611147972485
false,7.340424346023385
false,7.261345616489163
false,7.401409428788061
false,7.302826717824857
false,7.368019972227266
false,7.405296204155453
false,7.390713182385562
false,7.302941517290586
false,7.395893476858833
false,7.381353826244679
false,7.377286802106727
false,7.534190269878266
false,7.32995847057477
false,7.259848052704102
false,7.442329205808687
false,7.370162565983451
false,7.409323541958232
false,7.258757021384738
false,7.230982952139191
false,7.466934410178832
false,7.3331284976052435
false,7.547662873478684
false,7.32401887290873
false,7.377264186759315
false,7.425079804363007
false,7.343587824526727
false,7.393117732621947
false,7.406451904388368
false,7.269799626322309
false,7.348628347950996
false,7.398959714784635
false,7.361149042719707
false,7.4600592239819585
false,7.45413626662062
false,7.490751126686323
false,7.479079790365215
false,7.3423078166392814
false,7.491366027229616
false,7.437957795766923
false,7.251714192076544
false,7.376314201272119
false,7.3499278654476266
false,7.425126388577803
false,7.3474081986238025
false,7.295680396481467
false,7.439878733423657
false,7.3709290618728565
false,7.278545765952864
false,7.377031351291918
false,7.307732259307226
false,7.351575071016064
false,7.505882309579475
false,7.294103948073444
false,7.254580937750413
false,7.354124884964723
false,7.317026183049596
false,7.369150213406187
false,7.374438912074166
false,7.368938962453955
false,7.413018738962684
false,7.258487261264678
false,7.4291125828856615
false,7.24852863164118
false,7.338707347073605
false,7.409869649087451
false,7.4589553055889395
false,7.185657353868428
false,7.517718835651863
false,7.2879984711392565
false,7.3707933127115774
false,7.299705462822312
false,7.379097665409095
false,7.34878942273195
false,7.306169276216304
false,7.362178498651869
false,7.348709062431817
false,7.465402779284431
false,7.319138240792047
false,7.49220486572474
false,7.391282553054592
false,7.437415788008982
false,7.3167518326044405
false,7.422469385728579
false,7.464142218850797
false,7.393223691718297
false,7.373848776932186
false,7.284921333998074
false,7.5363107178015145
false,7.309714862765907
false,7.277835437324225
false,7.482306018586837
false,7.21212433796669
false,7.336038459321407
false,7.393955157163035
false,7.42126726372429
false,7.356008295326693
false,7.365938998799663
false,7.348981043560562
false,7.313689073795599
false,7.260220376631584
false,7.468757997291003
false,7.34204915184662
false,7.290195726674347
false,7.287950413026029
false,7.501408135283098
false,7.376981293023923
false,7.332210961195998
false,7.284076136538466
false,7.344635650011258
false,7.300299155888589
false,7.292234113738551
false,7.444417883974291
false,7.358440107502839
false,7.361808138775269
false,7.486909946648353
false,7.33100502768545
false,7.347576792526934
false,7.262074671152261
false,7.417144681399022
false,7.390698597105643
false,7.490585960591927
false,7.322640433733377
false,7.230679465859128
false,7.308543407245036
false,7.349038403208236
false,7.3517701011978005
false,7.404643561127235
false,7.337093063933383
false,7.403122121253242
false,7.222945501021982
false,7.37517452138211
false,7.332631297102797
false,7.322837404657864
false,7.34233517420775
false,7.3333825834789295
false,7.378231611292451
false,7.507050498689142
false,7.36826071702438
false,7.397049745121688
false,7.25686274639515
false,7.264610164034425
false,7.308853602318007
false,7.321574054481665
false,7.3881270831921615
false,7.199370108257281
false,7.445065262168505
false,7.169187785104241
false,7.482615098192373
false,7.284121515939465
false,7.265922882763616
false,7.4371756092315335
false,7.365485720939684
false,7.301787489733894
false,7.3880057865833555
false,7.258420343466381
false,7.374498657052775
false,7.459084665389751
false,7.25289477657514
false,7.29788302413702
false,7.224000145744652
false,7.373159412046129
false,7.462995568575615
false,7.309926015396114
false,7.449049871971655
false,7.367075236378115
false,7.363779957724216
false,7.443360232616037
false,7.428462765778091
false,7.3899297713680125
false,7.3158832812379915
false,7.396965145539243
false,7.228112019768137
false,7.39433639368096
false,7.170503475607408
false,7.285974736548774
false,7.2579370094452145
false,7.296735185560595
false,7.299958344612905
false,7.327384390544635
false,7.405931092457935
false,7.330921204961313
false,7.536506332282681
false,7.376606467011181
false,7.283773368041287
false,7.351909922282879
false,7.473999402360888
false,7.5149079635839735
false,7.36962100610297
false,7.357345605978322
false,7.365048689382412
false,7.347819401330445
false,7.408737239037118
false,7.443545310318178
false,7.365814785344063
false,7.28732225994812
false,7.2691435533381155
false,7.458852244034727
false,7.25751896777037
false,7.351640106260287
false,7.4464842613084565
false,7.477134439567492
false,7.429553257141093
false,7.366050853143352
false,7.446573441872875
false,7.429756059002218
false,7.403680110745179
false,7.329194346969981
false,7.4094099832972695
false,7.360609162459668
false,7.455411935651184
false,7.364755396800007
false,7.419538103629812
false,7.374562797950921
false,7.455666294552982
false,7.476807282025324
false,7.365061570016319
false,7.454569740331336
false,7.404982677389997
false,7.341191096203578
false,7.289580853463016
false,7.436141235578404
false,7.282349832104932
false,7.283061653304379
false,7.3367934905026395
false,7.356851243338663
false,7.464520315589812
false,7.3018926896628615
false,7.403090128182728
false,7.408255140631643
false,7.471018841353192
false,7.257350684425809
false,7.191560243525883
false,7.375715232434512
false,7.224363903123897
false,7.492968370232314
false,7.40927636192937
false,7.429503972927045
false,7.394116175687222
false,7.265759982366489
false,7.2363045938546025
false,7.368845594007889
false,7.31424870690823
false,7.316454458977586
false,7.325199411087765
false,7.263142854582206
false,7.4118690269631005
false,7.381383906625166
false,7.481833754352816
false,7.536512472622325
false,7.328744429527349
false,7.122965632912491
false,7.452873377290097
false,7.45622500805923
false,7.3667127997321415
false,7.458305480239139
false,7.399340492522714
false,7.203303943463243
false,7.345356785577959
false,7.37864523417107
false,7.447905390527885
false,7.2173489578579435
false,7.323163070402911
false,7.395159998414184
false,7.426853079131152
false,7.273645485554459
false,7.439724135196845
false,7.339018607925654
false,7.423916241913055
false,7.424796183984486
false,7.222159328783764
false,7.304275213878435
false,7.478345558544642
false,7.312817563100063
false,7.443183256315284
false,7.462371749632545
false,7.370170115241099
false,7.437813480319791
false,7.352982794090508
false,7.40743966470134
false,7.230851597804084
false,7.368629398164626
false,7.306544848241745
false,7.4739980064263545
false,7.24628872423329
false,7.398200038346137
false,7.36172738119928
false,7.255346309806637
false,7.316756000330363
false,7.268303882211429
false,7.361020769446087
false,7.342887791356505
false,7.32020428444723
false,7.424780803594364
false,7.4200504971512355
false,7.296526771245079
false,7.150369219158514
false,7.463256615065118
false,7.206292555169844
false,7.393050983145091
false,7.391209666810597
