is_converged?,n_adj
false,3.3899016452549273
false,3.3832060696677067
false,3.3821655482058324
false,3.349331677713067
false,3.379985724558647
false,3.3922665330206367
false,3.39804091336275
false,3.3756553411881964
false,3.3815254413076725
false,3.3934195339044906
false,3.38760556376041
false,3.400042862997362
false,3.377955650451693
false,3.3529483063801218
false,3.393734019050709
false,3.3597856582543693
false,3.400238355160585
false,3.38107971815173
false,3.405530489900713
false,3.420805707861255
false,3.388260629457047
false,3.4007958631479656
false,3.4231910888623807
false,3.380057421530629
false,3.360782415855918
false,3.3840994450665662
false,3.387580969645361
false,3.393857827748428
false,3.396290076696631
false,3.3475631114846927
false,3.4071227434392086
false,3.380949212563315
false,3.388016316256387
false,3.398160789074267
false,3.3521684829332496
false,3.4086783097740154
false,3.393575606477891
false,3.384273734459773
false,3.400478092008356
false,3.3851577956325376
false,3.4002482725887653
false,3.368225549737001
false,3.3848802295589233
false,3.374902736040019
false,3.4012467872835384
false,3.390604964254182
false,3.366814626720862
false,3.4176032202474675
false,3.4006187501623204
false,3.3798890991103856
false,3.384675717881348
false,3.3940084792648766
false,3.4031126074895015
false,3.40276863715613
false,3.3887640538965993
false,3.397198668895735
false,3.3931649483498947
false,3.3959019177812344
false,3.413000925689656
false,3.3755788719876207
false,3.3872420494496804
false,3.3891990977315873
false,3.3927122689887184
false,3.390109817284201
false,3.4026665008881336
false,3.3733177923373643
false,3.37927686673809
false,3.419170591635445
false,3.383294146711615
false,3.3811780122881663
false,3.3802132962104063
false,3.3923245270029283
false,3.3836702234911162
false,3.380847442008416
false,3.38957705752177
false,3.364540415029348
false,3.386737700302991
false,3.3939323833650112
false,3.3954226288291087
false,3.387532653042263
false,3.384592028677902
false,3.3832902802138807
false,3.3913600811029845
false,3.397706657550319
false,3.399571849135321
false,3.373560995716324
false,3.395877052966981
false,3.3916366854512683
false,3.400400678344405
false,3.3772067882551142
false,3.4297275833978573
false,3.394646327002729
false,3.3816387752626924
false,3.3779747240068807
false,3.4181474356890167
false,3.3728801820968246
false,3.3954438770842343
false,3.3750679987916596
false,3.3928131358629368
false,3.4107757731420065
false,3.3840423849718904
false,3.4064934242156317
