COMPACTNESS,CIRCULARITY,DISTANCE CIRCULARITY,RADIUS RATIO,PR AXIS ASPECT RATIO,MAX LENGTH ASPECT RATIO,SCATTER RATIO,ELONGATEDNESS,PR AXISRECTANGULAR,LENGTHRECTANGULAR,MAJORVARIANCE,MINORVARIANCE,GYRATIONRADIUS,MAJORSKEWNESS,MINORSKEWNESS,MINORKURTOSIS,MAJORKURTOSIS,HOLLOWS RATIO
0.0740917501718598,0.08398716844470132,-0.13966530043646944,0.42990922954428995,-0.055777554126869425,-0.019473624348774074,0.007415981626380529,0.1832810581186687,0.15585426419235981,0.09647387341899921,-0.222773628511193,-0.19962578365515582,-0.0928704026656283,0.0293122178171429,-0.006367789974815659,-0.026395084621909003,-0.23219419406125594,0.1505595410192593
0.0959477236738835,-0.3713649496289801,-0.21450270187597098,0.6707547362917915,-0.09694180071496486,-0.005950274106569817,0.01021681396534086,0.23702916900390886,0.24699710874929537,-0.3202599210475197,-0.222773628511193,-0.29608877874418743,0.49183307686613226,0.08943984410871796,0.13513865390997554,-0.013894029658893912,-0.4461980595555044,0.4146990866670819
-0.6095450475907539,0.5783341899051017,-0.14318324947597547,0.6708374643580195,-0.04649029925506821,0.008686530532233467,0.22012759527163223,0.009334530893466465,-0.07831656388971872,-0.24635394410143183,-0.24618151146728784,0.21617489431237938,-0.11638647914057965,0.1869749479714419,0.2503881751056153,0.049556727490212005,-0.2510153287952609,-0.23522834037039891
0.1178036971759072,0.3875552471604891,0.028718852802408927,0.17702144745941334,0.00596881575527362,0.007573076135634439,-0.001297718983718277,0.022036725462948232,-0.02643142492151152,0.34651415009891046,0.01847256573050741,0.05468574885229098,-0.5703782442832325,0.16459937697318683,-0.10070541923134312,-0.028180949616625445,-1.623219319773858,1.0750479507866357
-0.1738728238416768,0.7359184378356476,-0.1647361721266492,0.11288754235811917,0.11663355778025757,0.005126477035416467,0.2978267193153798,0.011451204565454325,-0.10721566495603567,-0.41189416310666976,-0.260527753394286,0.298171482609141,-0.32838370890484136,-0.04821366582911403,0.15704682371489195,-0.052272164612963364,0.050093571613449024,0.015014574917258987
-0.21347938963704757,0.81471056180092,-0.15755186457642467,0.39835029314876585,-0.019302989749180672,0.008686530532233467,0.2978267193153798,0.011451204565454325,-0.10721566495603567,-0.36674683065069547,-0.24618151146728784,0.2924772750885326,-0.30718398592841517,-0.04821366582911403,-0.02963587906655469,-0.057121159475019334,0.07746710801424077,0.015014574917258987
0.29265148519209594,-0.4725543092009095,-0.22385737705590864,0.5623742582554159,-0.09694180071496486,-0.019473624348774074,0.010839221151776487,0.23702916900390886,0.24699710874929537,-0.3202599210475197,-0.20209538329047577,-0.31011975984804663,0.3748923809597802,0.07440793753582425,0.08796983928171184,-0.013894029658893912,-0.23219419406125594,0.2165944274312145
-0.5303319160000123,0.5783341899051017,-0.18628909477732286,0.5281060889626962,0.062258938768482215,0.008686530532233467,0.31575728640239836,0.011451204565454325,-0.10721566495603567,-0.2915012765574057,-0.260527753394286,0.31980947118745323,-0.1517193507679566,0.16345608659138644,-0.14631256830495887,-0.037725180026795445,-0.0867741103905097,-0.17266761154848456
0.10337313672591754,-0.2883791737128983,0.04360874682986335,-0.3023310042464578,0.17100817679203292,-0.005553683455034536,-0.11457632368604888,-0.0044238479744546375,0.03727984037554882,0.15997204800233455,0.10530141574416628,-0.11750566639527606,0.13801019657653463,-0.0717325272091697,0.27372351295329617,0.0350097429040441,0.10484064441503324,0.14013603256108823
-0.1226120113463526,0.18517652801663048,0.14097495496166115,-0.4491768700840907,0.1500436788136073,0.021096426377838696,-0.009389012407381455,-0.21982977352063238,-0.20871711403538262,0.2423307014822807,0.21146952112386774,0.27041208332412525,-0.1026154606578243,-0.015783501901538457,-0.07712101191721125,0.014679810256569144,0.8378251334099749,-0.5097893231002945
0.030379803167812844,-0.11839155069915701,-0.018054523097279493,-0.01565495793858776,0.047133062343368844,0.021096426377838696,0.0005695025755886138,0.04891078090556841,-0.02643142492151152,0.01312711452569504,-0.08491866037307835,0.0055773149887841,0.24820662706123217,-0.0007515953286447548,0.13513865390997554,0.014679810256569144,0.08881160418011243,-0.1796148910405167
0.26179939990739987,-0.4459634216434441,0.029240131729414143,-0.19852636759531364,0.08944624827437002,-0.001993629958217535,-0.09066890090335736,-0.003365511138460702,0.03727984037554882,0.20511938045830866,0.06226268996317192,-0.10156188533757238,0.3005414060624686,-0.0011759430690028829,-0.14631256830495887,-0.01832920057857157,0.10484064441503324,0.03586815119123043
-0.37190565281852994,0.81471056180092,-0.18628909477732286,0.4372770318929447,0.035071629262594675,0.008686530532233467,0.3575952762721086,0.012509541401448257,-0.13611476602235245,-0.4570414955626436,-0.3107396001387793,0.35283587480698214,-0.2011853710462843,-0.024694804449058357,0.040370134476487796,-0.11046010295763499,0.02272003521265728,-0.13096045900054168
0.14297970252128792,-0.3671712976781712,0.014871516628965058,0.21669217900926332,0.007884319756707139,-0.005553683455034536,0.06472934718413755,0.004042846713496812,-0.020518361757084987,0.1449229371836766,-0.10989221316080552,0.047626351702369146,0.180409642529387,0.16345608659138644,-0.14631256830495887,-0.08136613378529918,-0.03202703758892621,-0.08925330645259824
-0.6095450475907539,0.5783341899051017,-0.15755186457642467,0.25561891775344253,0.14382086728614538,0.008686530532233467,0.29184986361970694,0.011451204565454325,-0.10721566495603567,-0.21625572246411545,-0.23183526954028968,0.2913384335844109,-0.09518675616415323,0.16345608659138644,-0.006300541218873879,0.0350097429040441,-0.03202703758892621,-0.0683997301786268
-0.37190565281852994,0.6571263138703751,-0.15755186457642467,0.4762037706371239,-0.019302989749180672,0.0015664235385994658,0.17828960540192224,0.008276194057472533,-0.049417462823401856,-0.21625572246411545,-0.18162342279579607,0.1717600756516334,-0.24358481699913667,0.11641836383127528,-0.02963587906655469,0.0350097429040441,-0.0867741103905097,-0.0683997301786268
-0.45111878440927067,0.7359184378356476,-0.18628909477732286,0.6708374643580195,-0.04649029925506821,0.012246584029050473,0.3396647091850898,0.012509541401448257,-0.13611476602235245,-0.3968450522880118,-0.260527753394286,0.35055819179873876,-0.16585249941890737,0.13993722521133076,-0.14631256830495887,-0.028027190302683507,-0.03202703758892621,-0.11010688272657024
-0.4115122186139007,0.5783341899051017,-0.12163032682530173,0.7616665214277706,-0.23680146579628178,0.005126477035416467,0.29184986361970694,0.011451204565454325,-0.10721566495603567,-0.24635394410143183,-0.3107396001387793,0.298171482609141,-0.16585249941890737,0.04586177969110846,-0.14631256830495887,-0.01832920057857157,0.02272003521265728,-0.026692577630683903
0.008523829665789144,0.2863658875885599,-0.09289192453678102,0.2974442008331641,0.00596881575527362,0.007573076135634439,0.003370334914548945,0.12953294723342854,0.06471141963542427,0.22149401175895483,-0.0780259119661726,-0.08036244427235324,-0.23904627254856833,0.08943984410871796,-0.07712101191721125,-0.019251624643043242,-0.4461980595555044,0.3486642002551267
-0.4907253502046415,0.81471056180092,-0.17192047967687377,0.6448863051952334,-0.15523953727861864,0.008686530532233467,0.23805816235865102,0.010392867729460395,-0.07831656388971872,-0.3215994981947216,-0.260527753394286,0.23097983386596124,-0.285984262951989,0.04586177969110846,0.06370547232416864,-0.028027190302683507,-0.03202703758892621,-0.026692577630683903
0.2221928341120295,-0.052002801817079926,0.029240131729414143,-0.1466240492697417,0.062258938768482215,-0.005553683455034536,-0.07871518951201163,-0.002307174302466775,0.03727984037554882,0.09977560472770251,0.0766089318901701,-0.0856181042798687,0.10267732494915768,0.02234291831105279,0.06370547232416864,0.059254717214323946,0.02272003521265728,0.05672172746520188
-0.33229908702315913,0.3419578180092838,-0.10726171172485265,0.5151305093813031,-0.019302989749180672,0.0015664235385994658,0.12449790414086631,0.007217857221478601,-0.049417462823401856,-0.12596105755216774,-0.12423845508780369,0.11254031743730543,-0.0033212899329731586,0.25753153211160873,-0.07630655476191636,0.0350097429040441,-0.2510153287952609,-0.21437476409642747
-0.37190565281852994,0.81471056180092,-0.1934734023275475,0.8005932601719498,-0.18242684678450644,0.012246584029050473,0.2978267193153798,0.011451204565454325,-0.10721566495603567,-0.30655038737606366,-0.3179127211022784,0.3004491656173844,-0.2718511143010382,0.04586177969110846,-0.09964189260959719,-0.01832920057857157,-0.0046535011881344655,-0.08925330645259824
-0.03518811733825803,0.4381499269464538,-0.03676387345715495,0.21314827347153867,-0.03519543083282181,0.03461977662004295,-0.0016089225769360903,0.022036725462948232,-0.02643142492151152,0.47153428843886636,-0.01599117630402118,0.061701239404220586,-0.3559869684549204,0.10447175068161178,0.06438543196757997,-0.03353854460077477,-0.7672038577968727,0.5467688594909923
0.3363634321961433,-0.4725543092009095,-0.13966530043646944,0.4178669542069149,0.00596881575527362,-0.04652032483318261,0.016440885829697147,0.29077727988914903,0.33813995330623114,-0.46611674911080153,-0.250344622138816,-0.4802454057323386,0.4041275549363682,0.0293122178171429,-0.10070541923134312,-0.015679894653610357,0.08881160418011243,0.2165944274312145
-0.013332143836234555,0.2357712078025952,-0.018054523097279493,-0.003612682601212961,0.047133062343368844,0.007573076135634439,-0.0016089225769360903,0.022036725462948232,-0.02643142492151152,0.3048407706522587,-0.029776673117832674,0.06520898468018535,-0.20006604057978433,0.014280311244249073,-0.029952197288947505,0.009322215272419821,0.19581353692723522,-0.24564977745247368
0.06644730990179334,0.0921184083414205,-0.6034327625740771,0.14717768069034473,-0.03525994372601872,-0.014887507906146832,0.5455729503064768,0.4843517593440616,0.4745310014678664,-1.0400222985546417,0.33606347706255474,0.5386226859716727,0.25316728464459926,-0.1641710043969667,-0.02037234197209574,0.08539475998661557,-0.5363910463615837,0.804010078743847
