Pregnancies,Glucose,BloodPressure,SkinThickness,Insulin,BMI,DiabetesPedigreeFunction,Age
-5.551115123125783e-17,0.009999999999997896,1.734723475976807e-17,3.122502256758253e-17,2.42861286636753e-17,-3.469446951953614e-18,1.0408340855860843e-17,0.0
-5.551115123125783e-17,0.009999999999997896,1.734723475976807e-17,3.122502256758253e-17,2.42861286636753e-17,-3.469446951953614e-18,1.0408340855860843e-17,0.0
-5.551115123125783e-17,0.009999999999997896,1.734723475976807e-17,3.122502256758253e-17,2.42861286636753e-17,-3.469446951953614e-18,1.0408340855860843e-17,0.0
-5.551115123125783e-17,0.009999999999997896,1.734723475976807e-17,3.122502256758253e-17,2.42861286636753e-17,-3.469446951953614e-18,1.0408340855860843e-17,0.0
-5.551115123125783e-17,0.009999999999997896,1.734723475976807e-17,3.122502256758253e-17,2.42861286636753e-17,-3.469446951953614e-18,1.0408340855860843e-17,0.0
-5.551115123125783e-17,0.009999999999997896,1.734723475976807e-17,3.122502256758253e-17,2.42861286636753e-17,-3.469446951953614e-18,1.0408340855860843e-17,0.0
-5.551115123125783e-17,0.009999999999997896,1.734723475976807e-17,3.122502256758253e-17,2.42861286636753e-17,-3.469446951953614e-18,1.0408340855860843e-17,0.0
-5.551115123125783e-17,0.009999999999997896,1.734723475976807e-17,3.122502256758253e-17,2.42861286636753e-17,-3.469446951953614e-18,1.0408340855860843e-17,0.0
-5.551115123125783e-17,0.009999999999997896,1.734723475976807e-17,3.122502256758253e-17,2.42861286636753e-17,-3.469446951953614e-18,1.0408340855860843e-17,0.0
-5.551115123125783e-17,0.009999999999997896,1.734723475976807e-17,3.122502256758253e-17,2.42861286636753e-17,-3.469446951953614e-18,1.0408340855860843e-17,0.0
-5.551115123125783e-17,0.009999999999997896,1.734723475976807e-17,3.122502256758253e-17,2.42861286636753e-17,-3.469446951953614e-18,1.0408340855860843e-17,0.0
-5.551115123125783e-17,0.009999999999997896,1.734723475976807e-17,3.122502256758253e-17,2.42861286636753e-17,-3.469446951953614e-18,1.0408340855860843e-17,0.0
