Pregnancies,Glucose,BloodPressure,SkinThickness,Insulin,BMI,DiabetesPedigreeFunction,Age
-0.14970238095238045,-0.03005952380952398,0.039535714285714355,0.29879761904761915,0.24165476190476182,-0.02360714285714288,0.04548809523809528,0.14789285714285708
0.08001190476190534,0.002940476190476207,0.005845238095237952,0.1989404761904761,0.24758333333333357,0.012654761904761891,-3.571428571428649e-05,0.022059523809523793
-0.3257857142857141,0.062380952380952405,-0.007857142857142747,-0.15583333333333335,0.0653095238095238,-0.006642857142857129,-0.02345238095238096,-0.03811904761904762
0.09961904761904757,-0.15857142857142878,-0.011261904761904735,-0.12378571428571433,-0.033619047619047604,-0.031095238095238117,-0.22333333333333336,0.05204761904761904
0.18138095238095286,0.007928571428571464,0.0045714285714284816,0.12207142857142864,-0.0020476190476190273,-0.02359523809523812,0.2618333333333335,0.017857142857142884
-0.04380952380952389,-0.09699999999999989,0.00971428571428574,-0.35664285714285704,0.08419047619047625,0.007809523809523813,-0.035928571428571386,0.0016666666666666653
-0.05247619047619043,-0.15750000000000006,-0.116047619047619,0.1077142857142858,-0.2594047619047619,0.049380952380952386,-0.024642857142857123,0.02297619047619048
-0.17153571428571432,-0.043940476190476266,-0.10291666666666666,-0.13677380952380946,0.043416666666666694,0.022535714285714298,-0.039630952380952364,-0.001154761904761902
0.011607142857142837,0.17208333333333334,0.015321428571428564,0.17796428571428563,-0.576607142857143,0.011678571428571422,-5.952380952380272e-05,-0.24198809523809517
-0.09751190476190488,-0.02927380952380956,-0.0382738095238095,-0.244702380952381,0.09867857142857142,-0.07801190476190471,-0.0764404761904762,0.035535714285714295
-0.025190476190476166,-0.06159523809523806,-0.002690476190476172,-0.35107142857142865,0.08207142857142856,-0.0012380952380952413,-0.07314285714285716,0.00285714285714286
-0.19457142857142842,-0.009714285714285745,-0.0007142857142856569,-0.21780952380952395,0.05659523809523809,0.006380952380952378,-0.011190476190476199,-0.058976190476190515
0.05117857142857149,-0.04972619047619051,0.010440476190476245,-0.17865476190476198,0.12944047619047622,-0.011273809523809523,0.26832142857142854,0.3502738095238095
0.04094047619047614,0.11508333333333337,-0.004535714285714305,0.026464285714285676,-0.5873452380952385,0.011583333333333317,0.001964285714285703,-0.03415476190476191
-0.2151428571428573,0.05376190476190472,0.020499999999999942,-0.016976190476190534,-0.2584047619047619,0.031333333333333324,-0.08090476190476191,0.03583333333333333
-0.15766666666666648,-0.015404761904761843,-0.13678571428571426,-0.16730952380952382,0.06464285714285715,0.006095238095238088,-0.00490476190476191,-0.01866666666666667
0.11300000000000016,-0.07616666666666652,-0.14702380952380942,0.20542857142857135,-0.06697619047619044,-0.33185714285714313,-0.019500000000000003,-0.10690476190476193
-0.11417857142857157,-0.03674999999999992,0.0068214285714285755,-0.3557500000000002,0.08794047619047618,0.007035714285714291,-0.026369047619047604,0.0012500000000000046
0.23114285714285737,0.030857142857142972,0.06785714285714284,0.3522857142857142,-0.030214285714285753,-0.1155476190476191,-0.02830952380952381,0.06192857142857142
0.21527380952380953,-0.033464285714285766,0.05325000000000008,0.24948809523809504,-0.07724999999999996,0.1420595238095239,0.016583333333333353,0.004059523809523796
0.013690476190476551,0.007476190476190926,0.08404761904761904,0.272190476190476,-0.03654761904761915,0.010285714285714273,0.057476190476190445,0.16138095238095232
-0.16520238095238118,-0.018107142857142877,-0.000511904761904743,-0.35432142857142845,0.10544047619047614,-0.0008690476190476174,-0.025797619047619073,0.029369047619047635
-0.2036190476190474,0.13909523809523788,-0.02142857142857137,-0.37226190476190474,0.09664285714285716,-0.024000000000000004,-0.0055000000000000005,-0.03892857142857141
-0.13041666666666712,0.001940476190476251,0.04263095238095237,0.36805952380952356,0.1838928571428572,0.05470238095238099,0.0037499999999999903,0.045440476190476226
-0.1624642857142857,-0.006488095238095252,-0.011249999999999916,0.1673928571428571,-0.23010714285714276,-0.01508333333333333,-0.08415476190476195,-0.08784523809523813
-0.3501309523809525,-0.027964285714285754,0.025392857142857134,0.07232142857142852,-0.10503571428571429,0.0338452380952381,-0.033749999999999995,-0.044678571428571415
-0.16354761904761903,-0.041309523809523754,4.76190476190793e-05,-0.2339523809523809,0.08742857142857144,-0.018595238095238102,-0.04080952380952378,-0.01926190476190476
0.2621190476190478,-0.03483333333333345,0.04747619047619041,-0.026809523809523735,0.062380952380952336,-0.010666666666666635,0.11349999999999999,0.1568333333333334
-0.12351190476190485,0.010892857142857277,0.017226190476190433,-0.1648690476190476,-0.04432142857142851,-0.02324999999999999,-0.17551190476190479,0.07334523809523809
-0.04819047619047619,-0.053547619047619135,-0.06080952380952385,-0.349547619047619,0.1069285714285714,-0.006904761904761908,-0.012476190476190472,-0.005452380952380947
-0.05727380952380907,-0.0028214285714287654,0.025083333333333284,0.24417857142857147,0.28408333333333324,0.0007976190476190349,0.02701190476190473,0.04894047619047619
0.07195238095238106,0.12911904761904752,0.13411904761904764,0.24907142857142864,-0.08307142857142857,0.06669047619047619,-0.10004761904761897,0.1021666666666667
-0.015476190476190456,-0.07280952380952377,-0.015928571428571365,-0.1801190476190476,-0.045285714285714276,-0.00873809523809525,-0.09195238095238098,0.0003095238095238116
-0.057845238095238116,-0.006964285714285711,0.016535714285714258,-0.3351309523809525,0.10636904761904765,-0.009297619047619051,-0.1575357142857141,0.013869047619047621
-0.15446428571428614,-0.02775000000000013,0.044250000000000025,0.31382142857142853,0.2293928571428572,0.004059523809523817,0.13332142857142854,0.0273690476190476
