is_converged?,n_adj
false,1.1842651916906972
false,1.0933895977811912
false,0.9959949620785858
false,0.9252730124124641
false,0.8674830061611046
false,0.7465283594808984
false,0.5253763510522996
false,0.7102991433552669
false,0.6185883054344599
false,0.507298646132368
false,0.46332804283856394
false,0.3692962868432596
false,0.6046637164595106
false,0.42651146863985817
false,0.5577031273659527
false,0.4376721599918411
false,0.5509494717677205
false,0.4198138622721893
false,0.403109015916279
false,0.5671749965392971
false,0.4481684577051444
false,0.34489147638293705
false,0.3484726684157435
false,0.3847741046556911
false,0.3798674785078822
false,0.44786474194874826
false,0.330680137902141
false,0.3343206948580489
false,0.33009571028585655
false,0.3287907878431152
false,0.3274946291671928
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
true,0.32488596204446674
