is_converged?,n_adj
false,10.995302220443529
false,10.725126651436792
false,10.996322795348286
false,11.008835575214153
false,11.31631861587783
false,10.881194625430728
false,10.981890728590225
false,11.3079573231099
false,11.035381145007198
false,10.76492071019099
false,10.856592554091527
false,10.920123657706071
false,10.844932498640828
false,10.804700275602654
false,10.922523159303164
false,10.89277536201875
false,11.083935545731142
false,10.876881815265534
false,11.00778269503844
false,10.963188259130277
false,11.090380163331353
false,10.708187104030921
false,10.77952891184722
false,10.87114183130127
false,10.995752320414038
false,10.607557934558347
false,11.013063825794314
false,10.794815470892143
false,10.761426311948114
false,10.73545372953921
false,10.962103020048355
false,10.933293004473446
false,11.27292752952536
false,10.819967096352268
false,11.176596935622465
false,10.61025110817389
false,10.769706263022647
false,10.788856232755572
false,10.942441466153824
false,10.834795446819543
false,10.845379420421434
false,10.897045714580171
false,11.02479690801787
false,11.125982418754646
false,11.426918174947353
false,10.889161523062919
false,11.043483305312584
false,10.850150289188282
false,10.894786962515212
false,10.764667401856958
false,10.879392216976983
false,10.752301658253492
false,10.981536635746195
false,10.982420641919441
false,10.557123779559335
false,10.814372324588671
false,10.927477184010165
false,10.809496797754106
false,10.675874943581102
false,11.259096511053121
false,10.989625147545256
false,11.046549414155711
false,11.000242758788671
false,10.724245969666093
false,11.037760922344297
false,10.883161748362669
false,11.14314487556711
false,11.091153018243876
false,10.912381991293968
false,10.691719936043647
false,10.733223577761745
false,10.79266481891346
false,11.10759638814877
false,10.963365642984224
false,10.810530596937953
false,10.877266050040939
false,10.903947979448901
false,10.8125894356908
false,10.963187063435798
false,10.855091609774908
false,11.014053052588132
false,11.010872087494938
false,10.6704948910047
false,10.79128201966903
false,10.970949053673145
false,10.968203558357798
false,10.87598411343287
false,10.925002568318204
false,10.670510065175844
false,10.824813836006264
false,11.017656152232924
false,10.922247752522077
false,10.959135317925732
false,11.243674844752343
false,11.042636577388919
false,11.114118491032253
false,10.859554610179195
false,10.913484739584392
false,11.237937430614986
false,10.990480224560786
false,11.066077074313032
false,11.023632324816072
false,10.844585971587142
false,10.829837956412502
false,11.00321840920119
false,11.087050743814334
false,10.862279132535692
false,11.155373154359133
false,10.934350209054967
false,10.79615211024221
false,10.854129170776963
false,10.979073856465224
false,11.232616319701018
false,10.754217504170605
false,11.174459151120981
false,11.174949129096444
false,10.893766836249661
false,10.884408257658094
false,11.028558058351166
false,10.744316855839175
false,10.976976374179987
false,10.863299306839401
false,11.027075340181238
false,10.863065364964296
false,10.842535158004852
false,10.90864447845206
false,11.26458574842185
false,10.924769682093284
false,10.998791347499443
false,11.002428601271964
false,10.996898570262337
false,10.900890598636787
false,11.2111126012476
false,10.977222142511357
false,10.704555969800634
false,10.942220715685691
false,11.139117208146136
false,11.303737562883073
false,11.117600004128459
false,10.981015352780926
false,10.677211895651746
false,10.834622916737345
false,10.866523724635089
false,11.39410297931576
false,10.993348491201898
false,11.12585853237226
false,10.650042074578248
false,10.855650331497486
false,11.020027035458781
false,10.69615167936738
false,10.683156694530316
false,11.23817767083823
false,10.69683681545997
false,10.760948335206628
false,11.028475898979861
false,10.790087286252813
false,10.718956204856909
false,10.706837397629835
false,10.794982944168275
false,10.830585626135639
false,10.697604597823593
false,11.020009786740996
false,10.868930182797238
false,11.02446881493247
false,11.008905682192333
false,10.797085985029433
false,11.3275599416483
false,10.90324058363797
false,11.089476763025598
false,11.067061766283347
false,10.798408736243925
false,10.96981697614144
false,10.92126314807128
false,11.172985201031544
false,11.049918933164808
false,10.681055635660105
false,11.198558758042454
false,10.963693274086042
false,10.634236710592818
false,10.743281803838894
false,11.081983199695687
false,10.750956682669507
false,10.985918793936907
false,10.647903150865107
false,10.99543422028274
false,10.814916616080449
false,11.31067259736916
false,11.050053460251414
false,10.899511798401129
false,11.257517293164083
false,10.818552074388656
false,10.989772091461205
false,11.205793972109776
false,10.65720160341518
false,10.930851845355269
