is_converged?,n_adj
false,5.097745928770031
false,4.303369552325901
false,3.9388518386677562
false,3.4901605632081405
false,3.1236580829186336
false,3.081758802216245
false,3.002664242571791
false,2.803253741253956
false,2.6872193839550684
false,2.620577289379536
false,2.552856860642982
false,2.5382278861840994
false,2.5493715049482
false,2.5372371132354954
false,2.5366871310891272
false,2.5374351581624555
true,2.5305877638841605
true,2.5305877638841605
true,2.5305877638841605
true,2.5305877638841605
true,2.5305877638841605
true,2.5305877638841605
true,2.5305877638841605
true,2.5305877638841605
true,2.5305877638841605
true,2.5305877638841605
true,2.5305877638841605
true,2.5305877638841605
true,2.5305877638841605
true,2.5305877638841605
true,2.5305877638841605
