is_converged?,n_adj
false,29.07932816537468
false,31.34528423772611
false,27.47355112587671
false,28.320934685469574
false,30.280232558139534
false,24.53111178227458
false,29.578903654485043
false,28.585963455149503
false,32.75494479680526
false,31.190614617940202
false,25.348374945467967
false,28.959349307023718
false,27.362984496124035
false,28.673975636766336
false,28.722978959025472
false,28.78959025470653
false,28.542298399275147
false,29.99096949562066
false,27.74667186818349
false,28.77914275646834
false,26.625719822812847
false,29.05586932447397
false,26.264341085271315
false,24.85324210673048
false,31.674907715024
false,30.247914359542264
false,23.415642303432996
false,29.257687338501302
false,29.66498708010336
false,28.945551864156513
false,28.327565522332968
false,26.483444075304547
false,27.401739152320555
false,25.357465854558875
false,29.384800664451834
false,30.16839239571798
false,29.28118561025538
false,31.192746400885937
false,32.6697531796369
false,25.928488372093028
false,25.70562686667338
false,28.708067384811557
false,27.256633611866175
false,27.386351052048724
false,29.4030823181986
false,25.273807006946548
false,30.514894795127354
false,25.82018272425249
false,29.925838115372994
false,26.583926474042755
false,28.770681063122918
false,28.28566814322628
false,26.2578811369509
false,29.04486837451955
false,28.69208194905869
false,29.195809423135014
false,28.817329440585254
false,28.700276854928017
false,25.047720561092653
false,29.65694905869325
false,30.783527131782943
false,31.274114064230343
false,29.581949058693237
false,27.79172203765227
false,25.881761971878245
false,33.1390273163529
false,27.891548374106517
false,27.908582502768553
false,24.94793113862881
false,29.68729403671264
false,31.654106681432268
false,28.62121631598376
false,28.441685123661866
false,28.467645726366666
false,27.823984865263938
false,29.764645625692136
false,28.37215762273902
false,30.701544514916602
false,26.894420953723273
false,32.782964193429294
false,27.5813122923588
false,28.893383167220374
false,28.71510705057217
false,24.821474713916572
false,29.960882915534082
false,33.3071931944025
false,27.413703479982544
false,26.591334440753045
false,29.914147286821706
false,29.521659283868587
false,28.171133259505353
false,30.013510520487262
false,26.17578442229605
false,32.15671834625323
false,29.19420450350682
false,28.780120977213997
false,27.03720762441693
false,29.42681801402731
false,29.88208748615725
false,29.16140035674919
false,33.204771133259506
false,27.597157622739033
false,29.55896087117017
false,27.8530915466962
false,31.125063760528878
false,29.877224067921738
false,31.221715493808514
false,31.698791066814326
false,26.497600590623843
false,29.384717607973435
false,27.812486157253606
false,28.00594734722642
false,29.97447397563677
false,28.49757374408538
false,31.1701550387597
false,30.080232558139542
false,26.548283499446296
false,25.46982281284607
false,29.551574717272402
false,25.74084449142589
false,29.336471861471868
false,27.051245847176084
false,29.080693983019565
false,27.811222692036644
false,27.014654854189732
false,27.63626715661599
false,27.111905600859085
false,29.495884090070145
false,29.36336286452565
false,31.622425249169442
false,28.49621631598376
false,29.395847176079734
false,26.45010151347361
false,27.87179687237827
false,28.33844592100406
false,28.70094130675526
false,31.849307023725625
false,32.19313399778516
false,27.12212806573272
false,31.063935031376904
false,27.515466961978596
false,27.146926910299
false,30.70542635658915
false,27.917607134467595
false,29.374169435215947
false,25.90379291251384
false,26.57508305647841
false,25.010335917312656
false,29.555031209100974
false,27.25188261351051
false,30.880214101144325
false,30.632954964931717
false,25.83627722406792
false,30.946421020839622
false,26.07176079734219
false,24.928230813114528
false,28.765008892915873
false,26.426854928017722
false,25.97259136212625
false,28.79659048961374
false,24.519961240310078
false,26.505075673680324
false,26.704115909929865
false,32.44451827242525
false,25.670869827846573
false,29.294645793483
false,28.33231819859727
false,26.4547249907715
false,30.053977482465857
false,34.479317258968415
false,27.90296234772978
false,30.077380952380953
false,28.19642857142857
false,29.24043004798818
false,25.530869324473976
false,27.968964562569223
false,28.22090254706534
false,30.724760059062387
false,26.302419544280017
false,30.214765596160944
false,27.707834994462903
false,29.173065371321183
false,28.532577435484416
false,27.97598577133461
false,32.15370985603544
false,26.97102251753415
false,28.105989294942784
false,29.708156313970267
false,27.66619601328904
false,30.737134828995295
false,29.417727943890732
false,29.122425249169435
false,29.656644518272426
false,28.16121262458472
false,28.49947733145407
false,25.03319490586932
false,31.189419495233444
false,30.539664082687338
false,29.286784791435963
false,25.13196751568845
false,26.122637504614246
false,26.335991140642307
false,30.394435215946842
false,23.952204191157684
false,28.302159468438536
false,26.06591076881774
false,30.369573643410856
false,29.348395080371827
false,28.434227658646265
false,23.695005704889425
false,29.470671834625318
false,27.99255260243632
false,30.304069767441856
false,26.86752491694353
false,31.407678110003687
false,31.521040974529352
false,25.908152958152957
false,27.389055001845694
false,30.18202959830867
false,25.575470653377636
false,28.448420249001643
false,29.15949612403102
false,28.458647102251756
false,29.1703488372093
false,29.046926910299003
false,28.207641196013288
false,29.802086479412058
false,26.881866002214835
false,31.279540420819494
false,29.67063659854358
false,27.242857142857147
false,25.37794556864324
false,31.315466961978583
false,29.371456256921377
false,32.70816722037653
false,30.740456184642234
false,29.212606966676734
false,27.83927564683379
false,28.92008121077889
false,28.424990771502408
false,30.591842008121084
false,27.294102990033227
false,28.55394979697305
false,25.34383536360281
false,24.113811963230567
false,27.507724252491702
false,28.658736031410445
false,26.145570321151713
false,25.004014396456252
false,27.865863787375417
false,28.658637873754156
false,26.961062451760135
false,31.09321705426357
false,26.56743347092184
false,27.30565035739454
false,26.531478405315617
false,34.0718623108158
false,24.41537467700259
false,28.10280378536192
false,30.200470653377625
false,31.845874861572533
false,25.86520856404578
false,30.10699520118126
false,28.396614819289233
false,26.991039128829826
false,30.051437967717035
false,25.783056478405317
false,27.368485519648324
false,29.95088593576966
false,30.941457767039168
false,27.16014211886305
false,29.749243263196753
false,32.26344592100406
false,23.593930165441794
false,28.38224437061647
false,31.762347729789585
false,29.30257223396758
false,31.21104651162791
false,27.386877076411956
false,27.08812292358805
false,29.44875415282392
false,29.514488741232928
false,27.369462901439647
false,31.55239018087855
false,27.692146548541892
false,26.733296419342942
false,25.35272240679217
false,28.287375415282387
false,31.779365079365082
false,25.65409745293466
false,29.152184637068352
false,28.980324843115543
false,27.08531662136313
false,32.83468992248062
false,25.999049464747138
false,26.203977482465852
false,28.078564716936807
false,29.355446491492998
false,30.247715527366694
false,27.33024765931742
false,27.623541897379106
false,27.334972650088925
false,30.41121262458472
false,26.729955703211523
false,26.17487080103359
false,25.928533675626696
false,27.02634652169536
false,29.154357528776128
false,25.652669552669554
false,34.29811738648948
false,25.810182388670757
false,33.49263565891473
false,30.56391657438169
false,25.121494848820422
false,25.507234303164537
false,27.85622168529145
false,28.108814054162885
false,28.46971710460082
false,31.872978959025467
false,31.902039497969728
false,26.57098560354375
false,27.738399778516058
false,31.373061176549548
false,30.833582502768554
false,24.824058693244737
false,29.67849760059062
false,28.97101328903655
false,30.559612738682514
false,26.912763012181617
false,27.85437514681701
false,26.090373838048254
false,28.755287929125135
false,31.291897379106686
false,27.495773348098933
false,30.418023255813946
false,27.47953790395651
false,31.93602805463271
false,29.99354928017719
false,32.058684016242154
false,26.351162790697682
false,27.630507735158897
false,30.535326688815072
false,30.867607973421922
false,30.467054263565885
false,32.2421557770395
false,30.29213732004429
false,28.66943521594684
false,25.038437531460787
false,30.87627353266888
false,29.838695090439277
false,29.230813953488372
false,25.18593576965669
false,28.82232541360448
false,27.151210611094342
false,29.14150055370986
false,30.565697674418605
false,29.009800664451834
false,29.449979026141815
false,29.15705057216685
false,28.201596530084892
false,29.510843484680688
false,33.49922480620155
false,27.141559086907918
false,33.1857360985268
false,29.40258397932816
false,31.81110188261351
false,29.930214101144333
false,28.809136212624576
false,27.048440383905493
false,27.33846437799927
false,25.862578442229605
false,29.439382194033357
false,27.967128091546694
false,29.41457179771132
false,31.423089700996687
false,27.343521594684393
false,33.286377059632876
false,27.330537098560345
false,26.942598744924325
false,28.179175475687103
false,28.957215265354808
false,27.77695644149133
false,25.91529162052418
false,25.612790697674424
false,32.2334918957012
false,32.00797342192691
false,26.940503875968997
false,28.687569213732004
false,28.182521225544484
false,26.065356220007384
false,25.769748984865263
false,28.911330917144866
false,29.580675526024365
false,30.071428571428573
false,25.55982079935569
false,29.468133997785152
false,29.491860465116282
false,31.65488187523071
false,27.85293466223699
false,28.86411960132891
false,29.461600221483952
false,29.855630222490685
false,26.757532131950736
false,27.97550085573342
false,30.523643410852717
false,26.777565522332974
false,25.762846068660014
false,31.6686877076412
false,28.57880214101145
false,28.6602662841035
false,29.76035269639921
false,27.017446894191078
false,30.066583610188253
false,27.22530454042082
false,27.954332360146317
false,27.642995570321148
false,25.120074499144263
false,26.45609584214235
false,32.81692506459948
false,28.900250008389538
