is_converged?,n_adj
false,3.3583643399750374
false,3.340501417605117
false,3.3140860968629786
false,3.3577899805920977
false,3.336317093804728
false,3.3132197486070156
false,3.360696735662957
false,3.3493560671958864
false,3.3401871233001645
false,3.3634893361187093
false,3.3767166765247283
false,3.3370124831787935
false,3.310903275030773
false,3.285121268257501
false,3.3122167564118215
false,3.3470130184045823
false,3.3332929488539897
false,3.362108664018845
false,3.342803050228121
false,3.3328686976382293
false,3.3143552998590406
false,3.317858535711218
false,3.343943815337443
false,3.326292283967441
false,3.390252393645839
false,3.2901204690849273
false,3.36843630362621
false,3.376232459145531
false,3.3404211484686654
false,3.3632964150749896
false,3.335334695383101
false,3.3653342431989013
false,3.3185125061263894
false,3.357656674398064
false,3.359355365036567
false,3.3357036550945693
false,3.3539687085648686
false,3.3334068808678103
false,3.341128212622987
false,3.3449142256174045
false,3.292362112048944
false,3.3927124667402246
false,3.32146357354295
false,3.3241832571833076
false,3.3670750256117907
false,3.2866586507414937
false,3.2865119168731325
false,3.288621287384978
false,3.3382527260074704
false,3.370270964756983
false,3.3396999585048897
false,3.327576870703401
false,3.2960334980914823
false,3.3098853798354826
false,3.3391232312409045
false,3.35576929726673
false,3.3334647345572788
false,3.3484465104426797
false,3.324877515023915
false,3.3312423957860924
false,3.3984796403314976
false,3.3562159974119883
false,3.316648479151455
false,3.3327080698684366
false,3.343575467470521
false,3.4043752201463273
false,3.297731862658667
false,3.28434481603779
false,3.2968486186853343
false,3.2995625328736105
false,3.3166609322284084
false,3.34036430117848
false,3.3078365327863266
false,3.342757626515587
false,3.295074231259473
false,3.3218106838368686
false,3.3637596004642814
false,3.3151585050733736
false,3.3217541119714364
false,3.3519309406028897
false,3.320600398288576
false,3.384705541423713
false,3.2983144224982
false,3.368909954527472
false,3.334530987256356
false,3.359365014432487
false,3.340209193688384
false,3.35472312005721
false,3.3286854517899647
false,3.336729888117661
false,3.351048116435421
false,3.333714298794532
false,3.3342808942037685
false,3.3320133629063586
false,3.367173512352498
false,3.3246987945560798
false,3.339957657405424
false,3.323086532667818
false,3.3875068658727066
false,3.3593331659908086
false,3.3083097624119597
false,3.3320121835306615
false,3.364656934676473
false,3.3574753781041062
false,3.3553485169714725
false,3.3411194001608577
false,3.364128159705231
false,3.377288258546129
false,3.321985238268336
false,3.3531487065109165
false,3.402703678789519
false,3.3034206990499464
false,3.3451295136859613
false,3.3667458093579588
false,3.341918101608572
false,3.352271256938722
false,3.383027898920128
false,3.2900901413426316
false,3.3772384306665737
false,3.3006047758682033
false,3.3017995259215587
false,3.301816135952707
false,3.340377716580616
false,3.31301976835001
false,3.292306176658076
false,3.333932568351273
false,3.3186974789528025
false,3.3754344833888936
false,3.320310564404736
false,3.3520306251007614
false,3.2986952170052097
false,3.3584495568081842
false,3.3290607636306917
false,3.3347438710548793
false,3.3244584941454782
false,3.355778337502486
false,3.3448978495470576
false,3.3158389448008156
false,3.350025911567908
false,3.321860015055624
false,3.318592799277347
false,3.3336016788697225
false,3.320684729469167
false,3.3666889666461834
false,3.275183772472027
false,3.314789587226157
false,3.3242570523939152
false,3.333741198160404
false,3.318388097115537
false,3.341236699496384
false,3.3079560019058047
false,3.3043130946885064
false,3.349256064844081
false,3.3164782324099207
false,3.3693752753223247
false,3.3299499545256097
false,3.37480867248226
false,3.302811510329949
false,3.330823369084486
false,3.335971408397095
false,3.3671568780361474
false,3.318349470622171
false,3.3390667824542186
false,3.3084177171544273
false,3.3595186268670547
false,3.3029327268137316
false,3.2812502732519984
false,3.3444327839950643
false,3.409947185083676
false,3.3430157192334775
false,3.368562581640185
false,3.330981549637222
false,3.331995539440155
false,3.3155154504695608
false,3.385399871220822
false,3.3442730176308784
false,3.3880576351928244
false,3.305677826057541
false,3.3028344446312117
false,3.309013202242636
false,3.299919612402324
false,3.3417286462971743
false,3.3539545121588326
false,3.3133460956900818
false,3.3573230094092397
false,3.313320623753093
false,3.260024292278375
false,3.3475868942814957
false,3.3767265516832503
false,3.3590751731979887
false,3.317744290558338
false,3.3008490288752026
false,3.299904129441537
false,3.3295267969734605
false,3.3645155954282173
false,3.331551807361258
false,3.359318270131754
false,3.353687575217275
false,3.372401463216846
false,3.3130219924242525
false,3.3133331185485684
false,3.3303772308985753
false,3.334816758925259
false,3.27354529156421
false,3.3360495376837997
false,3.2662106687386854
false,3.371888332875689
false,3.3469660016623535
false,3.3486405199377574
false,3.3016950780671173
false,3.357117206138001
false,3.286401867171852
false,3.328037744284313
false,3.3391224592835624
false,3.323132264392448
false,3.3283967575668796
false,3.34839013751879
false,3.3431218747021187
false,3.3415972905596445
false,3.297634621156298
false,3.33508213755037
false,3.34430163174274
false,3.3349125275316744
