is_converged?,n_adj
false,4.592334502045239
false,4.181592930714831
false,3.945114915198775
false,3.812634986510621
false,3.171470988888173
false,2.710387798264799
false,2.4810567416706113
false,2.2127878893108455
false,2.0822172246948467
false,2.0120119018415528
false,1.9374119934466894
false,1.8904616196428894
false,1.959627791308149
false,1.8783715676190742
false,1.792181824740282
false,1.8191546753245806
false,1.7833169593215759
true,1.7436514528933464
true,1.7436514528933464
true,1.7436514528933464
true,1.7436514528933464
