sepal-length,sepal-width,petal-length,petal-width
-0.21190035787799552,0.020179541070261812,1.334388883712001,2.2762857235485097
-0.00013158580235916458,0.5693126717021095,0.42455568299836594,-0.2085528565116311
-0.07340339194466518,0.10986639027142645,0.9209453875967409,1.1755672885637376
-0.488894289744656,-0.33856785573439574,2.884801994144226,2.056142036551556
-0.3503973238113259,0.020179541070261812,1.9545541278848904,0.735279914569829
0.0008806126773267153,0.43456411035249787,-0.042416653938425294,0.14794775290996023
-0.00013158580235916458,0.23244126832808001,0.4634700444097651,-0.2976780088670291
0.0008806126773267153,0.36718982967769204,0.03541206888437328,-0.030302551800835603
0.0006781729813895404,0.09769270697846837,-0.12024537676122363,-0.030302551800835603
0.0004757332854523637,0.09769270697846837,0.11324079170717186,-0.030302551800835603
0.8341595817041068,0.1475735447467356,2.345764587717559,1.9995376701638632
0.9233745102286098,0.05236480620045455,2.0859899932859354,2.1871115604231375
0.566514796130597,0.6236172374781398,2.0859899932859354,1.9995376701638632
1.0125894387531136,0.05236480620045455,1.9993984618087277,1.9995376701638632
0.8341595817041068,0.24278228329301613,2.1725815247631433,1.9995376701638632
-0.10110278513133115,-0.15919415733206696,1.7478323798272604,2.4964294105454647
-0.3226979306246597,0.020179541070261812,2.0579150019137056,1.8359983495546017
-0.0007389048901706913,0.16506698765327438,0.4634700444097651,-0.2085528565116311
-0.10110278513133115,0.06502296567084413,1.7478323798272604,1.1755672885637376
0.037394180801999403,0.15470981487200852,1.2310280096831856,1.395710975560692
0.0014879317651382419,0.23244126832808001,-0.0035022925270261334,-0.11942770415623336
0.0006781729813895404,0.03031842630366236,0.07432643029577245,-0.030302551800835603
-0.001953543065793746,-0.03705585437114328,0.3856413215869668,-0.2085528565116311
-0.0005364651942335162,0.09769270697846837,0.15215515311857103,-0.030302551800835603
-0.0011437842820450428,0.16506698765327438,0.26889823735276874,-0.2085528565116311
0.8341595817041068,-0.04284393234582599,1.9993984618087277,1.9995376701638632
0.3880849390815901,0.43319976038557817,2.259173056240351,1.9995376701638632
0.7449446531796038,0.43319976038557817,2.1725815247631433,1.8119637799045891
0.20965508203258326,0.7188259760244203,1.9128069303315203,1.8119637799045891
0.3880849390815901,1.0996609302095444,2.1725815247631433,1.9995376701638632
-0.21190035787799552,-0.02466388353032026,1.7478323798272604,2.4964294105454647
0.037394180801999403,0.10986639027142645,1.2310280096831856,2.4964294105454647
-0.12880217831799737,-0.02466388353032026,1.6444715057984456,1.1755672885637376
-0.5442930761179884,-0.33856785573439574,2.5747193720577806,1.6158546625576469
-0.2395997510646615,0.020179541070261812,1.6444715057984456,1.8359983495546017
-0.00013158580235916458,-0.23917869639556094,0.2299838759413696,-0.2976780088670291
-0.0015486636739193945,-0.03705585437114328,0.30781259876416817,-0.2085528565116311
0.0004757332854523637,0.16506698765327438,0.07432643029577245,-0.030302551800835603
-0.0015486636739193945,-0.03705585437114328,0.19106951452997045,-0.11942770415623336
7.085389357801045e-05,0.03031842630366236,0.11324079170717186,-0.2085528565116311
0.7449446531796038,0.7188259760244203,1.7396238673771045,1.6243898896453148
0.47729986760609316,0.8140347145707013,2.259173056240351,1.6243898896453148
0.7449446531796038,0.43319976038557817,2.1725815247631433,1.9995376701638632
1.0125894387531136,0.33799102183929713,1.7396238673771045,1.9995376701638632
-0.10110278513133115,-0.11435073273148465,2.1612758759425206,2.716573097542419
-0.21190035787799552,-0.11435073273148465,1.8511932538560758,2.716573097542419
-0.10110278513133115,0.15470981487200852,1.0243062616255563,1.1755672885637376
-0.2672991442513277,-0.06950730813090257,1.8511932538560758,2.2762857235485097
0.28668871948199387,0.24439666407317315,0.6108627655102962,0.9554236015667833
-0.0021559827617309213,-0.1044301350459493,0.30781259876416817,-0.11942770415623336
-0.001346223977982218,0.09769270697846837,0.26889823735276874,-0.030302551800835603
-0.0009413445861078679,0.09769270697846837,0.15215515311857103,-0.030302551800835603
-0.0007389048901706913,0.36718982967769204,0.3856413215869668,-0.2085528565116311
0.0004757332854523637,0.29981554900288604,-0.15915973817262305,0.23707290526535812
0.47729986760609316,0.33799102183929713,2.0859899932859354,1.6243898896453148
0.8341595817041068,0.43319976038557817,2.259173056240351,1.8119637799045891
1.2802342243266236,-0.7093051021697925,2.259173056240351,1.8119637799045891
0.7449446531796038,0.7188259760244203,2.0859899932859354,1.8119637799045891
1.3694491528511266,-0.04284393234582599,2.259173056240351,1.9995376701638632
-0.2672991442513277,-0.02466388353032026,1.2310280096831856,2.2762857235485097
-0.37809671699799163,0.06502296567084413,2.4713584980289647,1.1755672885637376
-0.00033402549829633795,0.29981554900288604,0.6580418514667614,-0.11942770415623336
-0.40579611018465805,0.10986639027142645,2.264636749971335,1.395710975560692
-0.3503973238113259,-0.24888100653323159,2.264636749971335,2.716573097542419
0.009694787615332982,-0.06950730813090257,0.9209453875967409,1.1755672885637376
-0.00033402549829633795,0.16506698765327438,0.30781259876416817,0.058822600554562496
-0.0007389048901706913,-0.17180441572075494,0.30781259876416817,-0.2976780088670291
0.0002732935895151887,0.29981554900288604,0.03541206888437328,0.058822600554562496
-0.00013158580235916458,0.5693126717021095,0.03541206888437328,0.23707290526535812
1.1910192958021204,0.5284084989318593,2.5189476506719743,1.9995376701638632
1.1018043672776168,0.1475735447467356,1.9993984618087277,1.9995376701638632
0.7449446531796038,0.7188259760244203,1.9993984618087277,1.9995376701638632
1.3694491528511266,0.1475735447467356,2.259173056240351,1.9995376701638632
1.0125894387531136,-0.04284393234582599,2.1725815247631433,1.8119637799045891
0.09279296717533159,0.10986639027142645,1.0243062616255563,1.6158546625576469
-0.46119489655799,0.020179541070261812,2.7814411201154097,1.8359983495546017
-0.15650157150466334,0.020179541070261812,1.6444715057984456,1.1755672885637376
0.009694787615332982,0.020179541070261812,1.2310280096831856,1.1755672885637376
-0.10110278513133115,0.24439666407317315,1.127667135654371,1.395710975560692
-0.00033402549829633795,0.16506698765327438,0.03541206888437328,-0.030302551800835603
-0.001346223977982218,0.03031842630366236,0.19106951452997045,-0.11942770415623336
0.0002732935895151887,0.23244126832808001,0.07432643029577245,0.23707290526535812
0.0018928111570125936,0.7040612330517213,-0.15915973817262305,0.23707290526535812
0.0008806126773267153,0.29981554900288604,0.19106951452997045,0.058822600554562496
1.1910192958021204,0.33799102183929713,2.1725815247631433,1.8119637799045891
0.47729986760609316,0.33799102183929713,1.9128069303315203,1.9995376701638632
1.1018043672776168,0.1475735447467356,2.259173056240351,1.9995376701638632
0.6557297246550999,1.004452191663263,2.0859899932859354,2.1871115604231375
0.8341595817041068,0.33799102183929713,2.0859899932859354,1.9995376701638632
-0.15650157150466334,-0.06950730813090257,1.2310280096831856,1.6158546625576469
-0.2395997510646615,-0.06950730813090257,2.0579150019137056,2.2762857235485097
0.06509357398866539,0.24439666407317315,1.127667135654371,1.6158546625576469
-0.12880217831799737,0.10986639027142645,1.7478323798272604,2.056142036551556
-0.488894289744656,0.19955323947259082,3.091523742201855,2.2762857235485097
-0.0007389048901706913,0.5019383910273039,0.19106951452997045,-0.030302551800835603
-0.00033402549829633795,0.03031842630366236,0.26889823735276874,-0.11942770415623336
0.0002732935895151887,0.23244126832808001,-0.0035022925270261334,0.058822600554562496
-0.0005364651942335162,0.5693126717021095,0.2299838759413696,-0.2085528565116311
0.0018928111570125936,0.5019383910273039,-0.23698846099542162,0.23707290526535812
0.6557297246550999,0.33799102183929713,2.1725815247631433,1.9995376701638632
0.6557297246550999,0.43319976038557817,2.0859899932859354,1.9995376701638632
