is_converged?,n_adj
false,8.124322845895527
false,8.143585340578095
false,8.307997854534435
false,7.935214801405717
false,8.307788843170258
false,8.115572995415517
false,8.370776791693732
false,8.24054015722753
false,8.143679331194342
false,8.239031879473346
false,7.96543415291442
false,8.164600032020285
false,8.179006586607404
false,8.277124200680259
false,8.287751341499403
false,8.157606790215333
false,8.046282485096159
false,8.1707271020366
false,8.120875400731464
false,8.094865183257111
false,8.171232499886615
false,8.11015030265601
false,8.273468765112955
false,7.921533033443676
false,8.28316470969612
false,8.181131978888939
false,8.184651491964306
false,8.124510030138156
false,8.067116771665946
false,8.307829344459352
false,8.150344228998936
false,8.190237147420483
false,8.23742472389612
false,8.234118094310306
false,8.214866134183271
false,8.091981153484603
false,8.067103207087426
false,8.330929076114549
false,8.011121045652809
false,8.239922950819166
false,8.154292027060123
false,8.2717344882011
false,8.192117838140193
false,8.120138593173532
false,8.099029548043069
false,8.204922355496706
false,8.33187030412088
false,8.007026677691446
false,8.34156303189722
false,8.082221507873292
false,8.289196198141662
false,7.947275206457415
false,8.247680795987497
false,8.058369664099375
false,8.210793162061744
false,8.11577272275905
false,8.206105379182052
false,8.35759253379185
false,8.235931694583849
false,7.886471028494034
false,8.183342834366725
false,8.138679615456846
false,8.233111905668594
false,8.208372944179077
false,8.05424414835259
false,8.124218967648629
false,8.399400144593626
false,8.096548448526061
false,8.158306555560477
false,8.13229617168081
false,8.24857417371487
false,8.058478166963303
false,8.165395464003907
false,8.284239259563867
false,8.210997284312441
false,8.227261954138873
false,7.913171404680429
false,8.178893856841796
false,8.242791671222262
false,8.144798365015355
false,8.128175531887207
false,8.221729462416562
false,8.169533990886716
false,8.188740974348345
false,8.121693543097228
false,8.093896438014964
false,8.078995512409659
false,8.14835611852989
false,8.036451888226381
false,8.252880898765858
false,8.063781200516567
false,8.154410590453733
false,8.244254211289737
false,8.229487313627914
false,8.117121187144296
false,8.270283817903811
false,8.222152749919951
false,8.362037166026628
false,8.089743509237959
false,8.175009227598034
false,8.20393229796866
false,8.138765864953417
false,8.196121307302132
false,8.30200867064891
false,8.104224068210092
false,8.26288698153041
false,8.24341582749273
false,8.209431829467588
false,8.156737214798392
false,8.282984949932423
false,8.095654918490258
false,8.182325045177958
false,8.056619772126798
false,8.150824377750256
false,8.005529070083032
false,8.041625542629061
false,8.227191172003538
false,8.140727028631927
false,8.08088013056006
false,8.099478045145547
false,8.217905777484177
false,8.065540092317383
false,8.230768609394215
false,8.168662226847019
false,8.214329645128373
false,8.205172682692998
false,8.341162416368556
false,8.184409012560858
false,8.109137213500087
false,8.162844292893787
false,8.029856811299007
false,8.198129283667058
false,8.126115811361936
false,8.20037480256577
false,8.146110332477232
false,8.30740868759594
false,8.116149775975327
false,8.278995646202935
false,8.235295253780297
false,7.97681058057612
false,8.060554500311493
false,8.263489691584116
false,8.06599930978212
false,8.123197805447374
false,8.297611562872957
false,8.111185022172481
false,8.135325813432827
false,8.074928897787219
false,8.197920500986154
false,8.119830338072964
false,8.13529303533248
false,8.142948861271384
false,7.904923392126165
false,8.266549179197442
false,8.069850148563091
false,8.202019771077131
false,8.248726518384352
false,8.090649605646465
false,8.100330392194461
false,8.428143156601337
false,8.010365493057764
false,8.121981839690548
false,7.994530872254734
false,8.240879801658599
false,8.2379274005244
false,8.122558488231796
false,8.161317792548001
false,8.143785224224187
false,8.241804885401757
false,8.381219654006
false,8.072066413659199
false,8.153778648276027
false,8.077315046950062
false,8.391039279332466
false,8.022395247390566
false,7.960819130840529
false,8.332016953787674
false,8.067363646253753
false,8.122500988596482
false,8.175919770681343
false,8.213523359815689
false,8.069731901366834
false,8.175830956383237
false,8.289163012301678
false,8.121731474242653
false,8.21255044843075
false,7.989434057139783
false,8.18714900730534
false,8.215278046968344
false,8.11746962633731
false,8.082827852727538
false,8.06390197294745
false,8.14048081685217
false,8.412875634593496
false,8.045081456290358
false,8.150741619233207
false,8.039352007977364
false,8.084334566926437
false,8.339868207299778
false,8.011583360356694
false,8.028587284727603
false,8.154861391989042
false,8.299067968856475
false,8.267963501060333
