is_converged?,n_adj
false,7.418710315449444
false,8.421273171273171
false,8.179716263891455
false,7.875758526781545
false,8.049996340213733
false,7.814634680939034
false,7.617373337801725
false,7.788539465649438
false,7.569413336261164
false,8.15653620794286
false,8.216905318088186
false,8.092609282826677
false,8.009694389393879
false,8.121539629499988
false,7.924712244277461
false,7.4812004207784275
false,8.248578233360842
false,7.689275257753519
false,8.280210128036218
false,7.2160077750231215
false,7.114536902900077
false,7.238843101343102
false,8.474848862892337
false,7.607626388956311
false,8.005486248967877
false,7.85072801594541
false,7.819939762331069
false,7.832756474604299
false,8.370991735601711
false,7.544336601401818
false,8.451642882077666
false,7.15256924827863
false,8.209937325154716
false,7.235737414286006
false,8.143048195765584
false,7.849069328417155
false,8.438379923098589
false,8.272221951345992
false,7.662572042431376
false,7.571158894624368
false,7.861362590710418
false,7.6611913105838925
false,7.577368464868464
false,7.3886869973826474
false,7.775308085385149
false,7.913289485923758
false,7.5684495054060275
false,8.440927912667044
false,7.669159143043584
false,7.526647035118901
false,7.743311961790218
false,7.088537897169611
false,7.523574553465857
false,7.711836834662922
false,7.633403894816938
false,7.348204794400445
false,7.636638011510134
false,8.120147404930014
false,7.707107129869278
false,7.553511524707177
false,7.098289190680493
false,8.024637767508612
false,7.703813014682581
false,7.4084980237154126
false,7.933258890867586
false,7.72531297323497
false,7.795721770178292
false,7.457325143834095
false,7.633291587639415
false,7.968315118858595
false,7.694624095711053
false,7.68230489541568
false,8.295007327616025
false,7.343268515135521
false,7.847934935434935
false,7.880825213433909
false,7.292319375471548
false,7.416535517622477
false,7.5823509232077
false,8.266827616827618
false,7.328402877315919
false,6.673558070233263
false,7.547260489108316
false,7.903598065522618
false,8.033660208788085
false,7.161052185476734
false,7.665998715455237
false,7.089257281744493
false,7.857099361990667
false,7.913782232260493
false,8.558028485202396
false,7.809469676860982
false,7.398336057560045
false,7.827915542589453
false,7.30477815260424
false,7.594437115408979
false,7.744000326896745
false,7.5383233560982905
false,8.26756989576683
false,7.761412297090046
false,8.202235566366005
false,8.50448323817889
false,7.753443557247905
false,7.670697612513469
false,7.923880386923862
false,7.824423119979386
false,7.558351069220635
false,7.02587732907426
false,8.286912141803448
false,8.099016884886453
