is_converged?,n_adj
false,5.985938561213323
false,5.985044823962629
false,6.120979581025006
false,6.0774383703844315
false,6.078418173483351
false,6.0898136708993915
false,6.019975780044221
false,5.991048515913457
false,6.0798247687126645
false,6.055002613846927
false,6.03057826626066
false,6.086097015636022
false,6.059985160992975
false,6.121439935286522
false,6.041247782008134
false,6.051458359517305
false,5.945033494815235
false,6.008565063967025
false,6.088569286040327
false,6.0891151173038
false,6.062180983175024
false,6.077186817572108
false,6.044357581240016
false,6.0280398405848725
false,6.050948255538255
false,6.065831410649028
false,6.030508655074791
false,6.082098826897839
false,6.021773463135707
false,6.032979088557295
false,6.08348838963518
false,6.067681712805704
false,6.022385998731202
false,5.985545874115361
false,6.041469428587191
false,6.086311813013639
false,6.054092414854439
false,6.033487018498844
false,5.95058219628037
false,6.045824782701915
false,6.1147971846504365
false,6.078159439576378
false,5.990536941082842
false,6.122955878265265
false,6.1003023201458975
false,6.0809489522988756
false,6.013108067052938
false,6.029098966860333
false,6.084764401264549
false,6.109033565982467
false,6.0831821519882
false,5.97950439130532
false,6.028344500679331
false,6.080239866402016
false,6.061471034955853
false,6.093812768203567
false,6.069996058760005
false,6.068569615457266
false,6.032500998641931
false,6.040163457498036
false,6.057238181878185
false,6.019316102121669
false,6.0649766862067285
false,5.990479185658692
false,6.066940212532786
false,6.04299000813747
false,5.986535196693215
false,6.0368303773235645
false,6.068407258308415
false,6.085775755238769
false,6.056975071425176
false,5.999333968625014
false,6.01920699901461
false,6.049684817707687
false,6.041240606347789
false,6.003095561552723
false,6.067245563544847
false,5.993289615286971
false,6.041612480744301
false,6.024211168650696
false,6.016736600449877
false,6.025818331052163
false,6.0284403390824055
false,6.052402179764894
false,6.020690343967726
false,6.091747442281526
false,6.081150778854002
false,6.008424139075666
false,6.0367723684192045
false,5.931492225725176
false,6.070862468617677
false,6.092755812184228
false,6.016909921342378
false,6.057608977169494
false,6.115972999218413
false,6.055942805945429
false,6.054217345116497
false,6.030843302769119
false,6.15401433656803
false,6.029186656067037
false,6.040861283341542
false,6.024123525707847
false,6.03944011729977
false,6.002042667121763
false,6.026923356964589
false,6.104549706639389
false,6.119559858849023
false,6.08888428131077
false,6.058367774639174
false,6.075657971001273
false,6.036669600095855
false,6.117014894856687
false,6.0281508917449385
false,6.01991229583574
false,6.05086594998813
false,6.106447775421382
false,6.01810371628662
false,6.086059698308638
false,5.98240806852807
false,6.142108544759642
false,6.055974688311613
false,6.014737421128214
false,5.971743541545026
false,6.14528446358322
false,6.112680908717067
false,6.053322669177744
false,6.029614191506993
false,6.106391513447792
false,5.983312222609767
false,6.008639125578646
false,5.989325489855334
false,6.078231114698153
false,6.081465644105217
false,6.126105100843744
false,6.062333012904267
false,6.05264263587125
false,5.99036154128791
false,6.057797494181006
false,6.028344442201826
false,6.078503920635574
false,6.059509647848693
false,5.961520742426311
false,5.9571421030266585
false,6.0193612054342225
false,6.013117692563577
false,6.010040297472252
false,6.051627259170076
false,6.032559826216504
false,5.990383266422894
false,6.065771882247963
false,6.0815955817817215
false,6.043950883874519
false,6.071510663524093
false,6.132151038646299
false,6.158805536385447
false,6.082369897532945
false,5.975151809379363
false,5.992681269876195
false,6.051205551038884
false,6.091604356045246
false,6.0856321834132
false,6.085964990431638
false,6.088435958784525
false,6.0857491920827185
false,6.047756485922112
false,6.005125708370631
false,6.009794619677782
false,6.1341892063671315
false,6.0043809801773795
false,6.0166453860905404
false,6.079685183772479
false,6.084209159136644
false,6.053110787632329
false,6.0528498285023895
false,6.018220365815673
false,6.099431989256011
false,6.098246619103887
false,6.0760630444533765
false,6.080457891033858
false,6.078865069349029
false,6.041956430296356
false,5.986747148835079
false,6.04141141984888
false,6.117069074664697
false,5.964350609615058
false,6.032430500832857
false,5.9104925410191935
false,6.087803482216098
false,6.065964075449845
false,5.967224751822667
false,6.116349479834305
false,6.061932840451581
false,6.036851689129764
false,6.035811504885148
false,6.026701061321802
false,6.077791417320387
false,6.107388868591776
false,6.06186155538786
false,6.076086355594033
false,6.080592127528665
false,6.053092200401521
false,5.95137497165092
false,6.063638198593519
false,6.059033855888853
false,6.094424929731789
false,6.086348385162729
false,6.045699161136723
false,6.039718079433976
false,6.10032065859482
false,6.0291103826929575
false,6.042159977707959
false,6.113577076458916
false,6.069129309588624
false,6.098077034166638
false,6.028337154958743
false,6.042621468811858
false,6.054695535195316
