age,sex,on_thyroxine,query_on_thyroxine,on_antithyroid_medication,thyroid_surgery,query_hypothyroid,query_hyperthyroid,pregnant,sick,tumor,lithium,goitre,TSH_measured,TSH,T3_measured,T3,TT4_measured,TT4,T4U_measured,T4U,FTI_measured,FTI,TBG_measured,TBG
0.009,-0.0009999999999999996,-8.673617379884035e-19,-0.001999999999999999,0.0,0.0009999999999999996,0.0,0.0,-0.001,0.0,-0.0020000000000000005,0.0,0.0,-0.029000000000000005,-0.004999999999999999,0.05,-0.03,-0.006,-0.010000000000000002,-0.028000000000000004,-0.026000000000000002,-0.007999999999999998,-0.018,0.0,-0.004
-0.011,0.0,0.009000000000000003,-0.003999999999999999,0.0,0.0,0.0,0.0,-0.001,0.0,-0.003,0.0,0.0,-0.049,0.003999999999999997,0.038,-0.015,-0.015999999999999997,-0.017,-0.006999999999999999,-0.006,-0.001,-0.03,-0.001,0.0
-0.009000000000000001,-0.005,-0.002,-0.0019999999999999996,0.0,0.0010000000000000002,0.0009999999999999996,0.0,0.0,-0.0019999999999999996,-0.002999999999999999,0.0,0.0010000000000000009,-0.051000000000000004,0.039,0.034999999999999996,-0.037000000000000005,-0.016999999999999998,-0.014000000000000002,-0.016,-0.003000000000000002,-0.015999999999999997,-0.010000000000000002,0.002000000000000001,-0.001999999999999999
-0.003999999999999998,0.0,-0.001999999999999999,-0.004000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040000000000000036,0.0,0.0,-0.054000000000000006,-0.011,0.047,-0.007999999999999998,-0.016,-0.01,-0.019,5.204170427930421e-19,0.0,-0.025,0.0,0.0
0.0,-0.0009999999999999996,0.0,-0.003999999999999999,0.0,0.0,0.0,0.0,-0.001,0.0,-0.0020000000000000005,0.0,-0.0019999999999999996,-0.029000000000000005,-0.006000000000000001,0.014999999999999996,-0.001999999999999999,-0.006999999999999999,-0.003,-0.025,-0.012,-0.011000000000000001,-0.017,0.0,-0.003
0.000999999999999998,0.0,-0.003,-0.003999999999999998,0.0,0.0,0.0,0.0,-0.001,0.0,-0.0009999999999999996,0.0,0.0,-0.034999999999999996,0.01,0.033,-0.012000000000000004,-0.014000000000000002,-0.012,-0.02,-0.007000000000000001,-0.028000000000000004,-0.016999999999999998,0.0,0.0
0.006,0.0,-0.009000000000000003,-0.0030000000000000027,0.0,-0.005999999999999999,0.0,0.0,0.0,0.0,-0.0010000000000000009,0.0,0.0,-0.026000000000000002,-0.003999999999999998,0.036,-0.005999999999999997,-0.021,-0.004,-0.016000000000000004,0.005000000000000003,-0.015999999999999997,-0.045,0.0,0.0
0.0009999999999999996,0.0020000000000000005,-0.0020000000000000005,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0030000000000000014,0.0,0.0,-0.018000000000000006,-0.013000000000000001,0.026000000000000002,-0.016,-0.009,-0.009999999999999998,-0.023,0.0,-0.016,-0.018,-0.008,0.0
-0.0009999999999999996,0.0,-0.0010000000000000002,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,0.0,-0.002,-0.0010000000000000002,-0.0029999999999999983,0.0,0.0,-0.022,-0.04,-0.006000000000000001,0.05600000000000001,-0.025,-0.009,-0.014999999999999996,-0.001999999999999999,0.0,-0.026000000000000002,-0.007000000000000001,-0.0020000000000000005
0.0020000000000000018,0.0,-0.003999999999999998,-0.003999999999999998,0.0,0.000999999999999998,-0.0010000000000000009,-0.0009999999999999996,-0.0009999999999999953,0.0,-0.0030000000000000014,0.0,0.0,-0.024,-0.02,-0.006999999999999999,0.062,-0.02,-0.012,-0.001,-0.006000000000000002,-0.041,-0.030000000000000006,0.0,0.0
0.0030000000000000014,0.0009999999999999996,-0.0020000000000000005,-0.004000000000000001,0.0,0.0,0.0010000000000000009,0.0,-0.002,0.0,-0.0030000000000000005,0.0,0.0,-0.026000000000000006,0.001,0.022000000000000002,-0.020999999999999998,-0.036000000000000004,-0.016,-0.003,0.005999999999999998,-0.009,-0.02,-0.0020000000000000005,0.0
0.0019999999999999996,0.0,-0.004999999999999999,-0.004999999999999999,0.0,0.0,0.0,0.0,-0.002,0.0,-0.003,0.0,0.0,-0.043000000000000003,-6.938893903907229e-19,0.033999999999999996,-0.003,-0.015,-0.016999999999999998,-0.013000000000000001,0.000999999999999998,-0.018000000000000002,-0.023000000000000003,0.0,0.0
0.003999999999999998,0.0,-0.0020000000000000018,-0.003999999999999999,0.0,0.0,0.0,0.0009999999999999996,-0.001,0.0,-0.002999999999999997,0.0,0.0,-0.04000000000000001,0.008000000000000002,0.015000000000000003,-0.004999999999999999,-0.001,-0.009999999999999998,-0.016000000000000004,-0.007999999999999998,-0.031,-0.012,0.0,-0.004999999999999999
0.0009999999999999996,0.0,0.0,-0.0039999999999999975,0.0,-0.002,0.0,0.0009999999999999996,-0.0020000000000000005,-0.0010000000000000009,-0.004000000000000002,0.0,0.0,-0.05,0.0030000000000000014,0.018,-0.005999999999999997,-0.008,-0.011,-0.015000000000000003,0.004,-0.014000000000000002,-0.011000000000000001,-0.009000000000000001,0.0
-0.0009999999999999996,-0.0010000000000000009,0.0010000000000000009,-0.0030000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009999999999999996,0.0,0.0,-0.037000000000000005,-0.003,0.033,-0.007000000000000001,-0.016999999999999998,-0.011000000000000001,0.0,-0.005999999999999999,-0.016000000000000004,-0.028000000000000004,-0.0019999999999999996,-0.011
0.0009999999999999996,-0.0019999999999999974,-0.002999999999999999,-0.005,0.0,0.0,-0.0009999999999999996,-0.001,-0.002,0.0,-0.004000000000000001,0.0,0.0,-0.024000000000000004,-0.003,0.008,-0.003999999999999999,0.0,-0.007999999999999998,-0.009000000000000001,0.0010000000000000005,-0.026000000000000002,-0.024,-0.004000000000000001,0.0
0.000999999999999999,0.0,0.013000000000000001,-0.006000000000000004,0.0,-0.031999999999999994,0.0,-0.0009999999999999996,-0.0010000000000000009,-0.0009999999999999996,-0.003,0.0,0.0010000000000000009,-0.014000000000000002,-0.049,-0.079,0.13899999999999998,-0.018,0.020999999999999998,-0.025000000000000005,-0.033999999999999996,-0.0019999999999999996,-0.016999999999999998,-0.0030000000000000014,0.0
0.0030000000000000014,-0.0009999999999999996,-0.004999999999999998,-0.004000000000000001,0.0,0.0,0.0,0.0,-0.0030000000000000014,-0.0009999999999999996,-0.0010000000000000009,0.0,0.0,-0.024,-0.010999999999999998,0.037,-0.009999999999999998,-0.004999999999999999,-0.013000000000000003,-0.026000000000000002,0.008999999999999998,-0.015,-0.03400000000000001,-0.006,0.0
0.001999999999999999,0.0020000000000000018,-0.001,-0.004999999999999999,0.0,-0.0010000000000000009,0.0010000000000000009,0.0,-0.0009999999999999996,0.0,-0.003000000000000002,0.0,0.0,-0.061,0.005000000000000002,0.082,-0.10900000000000001,-0.015,0.022,-0.001,-0.007999999999999997,0.0,-0.017000000000000005,-0.001,-0.000999999999999998
-0.0020000000000000005,0.0,0.0,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,-0.004000000000000002,0.0,0.0,-0.013000000000000001,-0.003999999999999999,0.030000000000000006,0.0009999999999999996,-0.016000000000000004,-0.008999999999999998,-0.016,0.007000000000000001,-0.031,-0.037000000000000005,-0.013000000000000001,0.0
-0.002000000000000001,-0.0019999999999999996,-0.0009999999999999996,-0.003999999999999999,0.0,0.001999999999999999,-0.003,0.0,-0.0010000000000000009,0.0,-0.002999999999999999,0.0,0.0,-0.017000000000000005,-0.0019999999999999983,-0.019999999999999997,0.03200000000000001,0.0,-0.007000000000000001,-0.008999999999999998,-0.049,-0.028000000000000004,0.012999999999999994,-0.009,0.0
-0.0010000000000000009,0.0,-0.005,-0.004000000000000001,0.0,0.0,0.0,0.0,-0.0009999999999999996,0.0,-0.004000000000000001,0.0,0.0,-0.033,-0.007999999999999997,0.041999999999999996,-0.016000000000000004,-0.012,-0.019,-0.021,-6.938893903907229e-19,0.0,-0.028999999999999998,0.0010000000000000009,0.0
0.0009999999999999996,-0.003,0.0,-0.004,0.0,0.0020000000000000005,0.004,-0.001,-0.002000000000000001,-0.0010000000000000009,-0.001999999999999999,0.0,0.0,-0.023000000000000003,-0.015000000000000003,0.040999999999999995,-0.036,-0.014000000000000002,-0.012000000000000002,-0.007999999999999998,-0.002000000000000003,-0.01,-0.025,0.0,0.0
-2.7755575615628915e-18,0.0,-0.0010000000000000002,-0.0050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,-0.003999999999999999,0.0,0.0,-0.06000000000000001,-0.010999999999999998,0.041,-0.033,-0.008999999999999998,-0.005000000000000003,-0.018,-0.005999999999999997,-0.0009999999999999996,0.005,-0.003,0.0
-0.001999999999999999,0.0009999999999999996,-1.3877787807814458e-18,-0.0049999999999999975,0.0,0.0,0.0,0.0,0.0,0.0,-0.001999999999999999,0.0,0.0,-0.036000000000000004,-0.001999999999999999,0.052000000000000005,-0.011,-0.002000000000000001,-0.024,-0.0019999999999999996,0.0009999999999999996,-0.017,-0.037,-0.022,-0.001999999999999999
0.003999999999999999,0.0,-0.003999999999999999,-0.005000000000000003,0.0,-0.0010000000000000002,0.0,0.0,-0.002,0.0,-0.003999999999999999,0.0,-0.003,-0.034,-0.0010000000000000005,0.0009999999999999994,-0.0019999999999999996,0.0,-0.006999999999999999,-0.016000000000000004,-0.001999999999999999,0.0,-0.034999999999999996,0.0,0.0010000000000000002
0.014000000000000002,0.0,-0.003,-0.002999999999999997,0.0,-0.004999999999999999,0.0,0.0,0.0,-0.0009999999999999996,-0.003999999999999999,0.0,-0.003,-0.017000000000000005,-0.016999999999999998,0.025,-0.019999999999999997,-0.02,-0.013000000000000001,-0.024,0.015999999999999997,-0.0019999999999999996,-0.033,0.0,0.0
0.003,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-0.000999999999999998,0.0,0.0,-0.008000000000000002,-0.012,0.034999999999999996,-0.023,-0.031,-0.01,-0.024,0.0009999999999999979,-0.007000000000000001,-0.022000000000000002,-0.009,0.0
0.001999999999999999,0.0,-0.003999999999999999,-0.001999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.004999999999999999,0.0,-0.0009999999999999996,-0.039,-0.0009999999999999998,0.012999999999999998,-0.002999999999999998,-0.012,-0.009000000000000001,-0.016999999999999998,-0.004999999999999999,0.0,-0.025,-0.0020000000000000005,0.0
